date,actual_rv_fwd5,crisis,M1_h5,M2_h5_raw,M3_h5
2025-05-09,0.560372345518868,False,0.9549881048218155,1.0956099153411885,0.8884470770043
2025-05-12,0.5258882809565602,False,0.8107768109145922,0.9981278229673529,0.7723241397593108
2025-05-13,0.5003052084366144,False,0.7953034180249307,1.065142677948393,0.788598057677503
2025-05-14,0.6480989665107106,False,0.7696383316420924,1.1429471539467184,0.8073823781653774
2025-05-15,0.6780135552396731,False,0.6662854918400573,1.0430822019259256,0.7250391880326661
2025-05-16,0.7057040939682713,False,0.6195989657221107,0.9687949749775076,0.6853863944419021
2025-05-19,0.8909286601660046,False,0.6373920636801192,0.919152291959122,0.6748339441757121
2025-05-20,0.8973326705700476,False,0.6183480376721608,0.847643757531541,0.6366395687968917
2025-05-21,0.8257140985953827,False,0.6062817300230317,0.7761655654298881,0.6031113909592251
2025-05-22,0.8896674260621202,False,0.7866310974947947,0.7376956937024977,0.6588404133929798
2025-05-23,0.9072681660804787,False,0.7194160488194009,0.6906337976727158,0.5970136351197239
2025-05-27,0.7114535247278794,False,0.695607356712958,0.6623425743361905,0.5699327538654051
2025-05-28,0.6530376601395933,False,0.9332611758626381,0.6076459991754701,0.6443027196780545
2025-05-29,0.6571192861439563,False,0.7872254936935899,0.6448575625822718,0.5802667589887982
2025-05-30,0.5605607828573246,False,0.750582369801603,1.041146863507828,0.7416328535456785
2025-06-02,0.4720358995542465,False,0.8233967567434982,0.9522780125835443,0.7324221085604729
2025-06-03,0.4598452118559275,False,0.7918467641664461,1.0142740629942544,0.7377095492218256
2025-06-04,0.5284598245599155,False,0.6547765485453806,0.9368232889799648,0.6616008245472746
2025-06-05,0.42810500031471727,False,0.5657148906848013,1.0108448907506828,0.6554013065681857
2025-06-06,0.4820904297932332,False,0.6757873391583095,0.9166996894785807,0.6730276227453037
2025-06-09,0.5044578918573925,False,0.6060278044796746,0.8959455592535039,0.6388981882901743
2025-06-10,0.5238685105078202,False,0.5180672894521978,0.817183881332757,0.5728502257406333
2025-06-11,0.5112796703206017,False,0.5213659779914537,0.76206461780843,0.5524949183794906
2025-06-12,0.5798520321009542,False,0.5925071430442761,0.72856160233154,0.5653110941349703
2025-06-13,0.60814192336344,False,0.5062515479110017,0.7916661272337754,0.5599041791904813
2025-06-16,0.6113761507972634,False,0.5962325990561455,0.7268859609390457,0.5728464788430332
2025-06-17,0.5772478432911041,False,0.5663468933853413,0.6837414830495965,0.5344897787821308
2025-06-18,0.5369806215175408,False,0.5685994887035284,0.6537737733311639,0.5206744727785951
2025-06-20,0.5271694843687282,False,0.578354440266495,0.6788391511073635,0.5379209018473203
2025-06-23,0.44699053094582675,False,0.6252846610426539,0.6291877648909504,0.5315215185604837
2025-06-24,0.4275804333736697,False,0.6939433415941332,0.8536200121964004,0.6586435821873239
2025-06-25,0.4188396567947623,False,0.6102146108676363,0.7945155242159977,0.5877036547746836
2025-06-26,0.4143687821077052,False,0.5430798308456463,0.9211391609459472,0.6125268587751307
2025-06-27,0.42266641800086246,False,0.5215634561378292,0.8704338579101896,0.585477472713769
2025-06-30,0.3827715306295714,False,0.5709342372036003,0.8769415799140017,0.6141998871246159
2025-07-01,0.39411798444993634,False,0.5365091480482553,0.8156468028087224,0.5806657288611299
2025-07-02,0.41438265626064147,False,0.4908250707308059,0.756697063582728,0.5344814478235457
2025-07-03,0.42238855062489755,False,0.4630686087182779,0.706043947140939,0.4993175946557886
2025-07-07,0.36147808934480974,False,0.4599691206806671,0.6506753081319657,0.4744172210391937
2025-07-08,0.3820144167564799,False,0.5379446519608763,0.6223341827023813,0.501966521904109
2025-07-09,0.4511429573115865,False,0.4660511386526663,0.5795135060045542,0.4508837742678649
2025-07-10,0.4320809645307075,False,0.4697689528312254,0.5786923115682912,0.4516407744276472
2025-07-11,0.4172114873241718,False,0.48370268880675754,0.5350082574312471,0.43687768865045584
2025-07-14,0.42028996959530385,False,0.47710098219974684,0.5148779105938166,0.42382661049635373
2025-07-15,0.42390971379266196,False,0.4505992290206183,0.6652910941859033,0.48264100370257135
2025-07-16,0.35774425695986906,False,0.4613042224481266,0.6370461697685023,0.47305165708205665
2025-07-17,0.34358693369792837,False,0.5730883176814152,0.6092333749002945,0.5100676877588501
2025-07-18,0.33150588750162596,False,0.4910752866281584,0.5672273213903544,0.450279200909772
2025-07-21,0.31417976957647964,False,0.44800998970070216,0.6178266925198096,0.452878411235227
2025-07-22,0.3095466430147965,False,0.46141773134464664,0.5820031300685191,0.4439555484757823
2025-07-23,0.357796212953967,False,0.47504144479666177,0.6661749938066762,0.4861082772232477
2025-07-24,0.451364721281539,False,0.46376720888798556,0.6083807931330714,0.46462582296741917
2025-07-25,0.5363580133887635,False,0.4147601330709452,0.580917138597201,0.428471749241391
2025-07-28,0.5472254825327296,False,0.39410893803524155,0.5727286165140381,0.4163271999453315
2025-07-29,0.5720730776460738,False,0.3970024554214652,0.5448224633513521,0.40832437051854686
2025-07-30,0.5319187242775386,False,0.42191251200814717,0.5225928958318574,0.41235482271783797
2025-07-31,0.5478472062960646,False,0.5106233003226062,0.4995365281534476,0.4414793417903382
2025-08-01,0.47830087559237916,False,0.5701293511793513,0.4784373914354976,0.4492375055257879
2025-08-04,0.5033250560152818,False,0.5886093924376801,0.44449196976062116,0.43234481809368625
2025-08-05,0.5067247428453291,False,0.5133481676184135,0.4546872102522963,0.3961312059215618
2025-08-06,0.4900918525074177,False,0.5362250520627552,0.5005220939031845,0.42544642641527075
2025-08-07,0.3913539700557108,False,0.5290543598525987,0.5082107733713673,0.4299567148678425
2025-08-08,0.39037443069345795,False,0.6072813989136434,0.5745030299454322,0.4975274700804464
2025-08-11,0.33907946410566936,False,0.5018895537655652,0.9507020184825834,0.6123051648200706
2025-08-12,0.3421873256789822,False,0.5062504440296326,0.8944423730731833,0.5886324686341573
2025-08-13,0.4121656079185369,False,0.5333165995812488,0.9278425663227925,0.6162226354893129
2025-08-14,0.4448454400356284,False,0.5038901431847502,0.8577190265817635,0.5731248048319855
2025-08-15,0.5257265970251439,False,0.4440781092317773,0.8372643844770741,0.5477923871144453
2025-08-18,0.543626812199507,False,0.4363541936234669,0.7814709571511892,0.5197881221597334
2025-08-19,0.5023559098003417,False,0.39624886133438797,0.7783282924810538,0.5040305484987813
2025-08-20,0.4063305906231133,False,0.4667337359440727,0.7238453517449136,0.5179325733405602
2025-08-21,0.39941859499605753,False,0.5607036475059333,0.6789966098453963,0.5371633172115173
2025-08-22,0.34937359994965916,False,0.5228572107374667,0.6415529802592556,0.49615296783261154
2025-08-25,0.403510840369086,False,0.5850002311960061,0.6699572204403328,0.5304424848804109
2025-08-26,0.4184092473762556,False,0.5132412858065947,0.6518120536281836,0.48186230230602517
2025-08-27,0.45151159228318505,False,0.47954974775657466,0.7208687195797066,0.5012199829504371
2025-08-28,0.5430766469067221,False,0.43848478571261046,0.7369610990141607,0.500239910809811
2025-08-29,0.5079968989829807,False,0.4695103843391234,0.7836973125771503,0.5376069076050238
2025-09-02,0.4717727731370819,False,0.474111513036047,0.7324335382090487,0.5245044725497884
2025-09-03,0.4724378090343295,False,0.5133486979223598,0.7768391338062244,0.5557439935039965
2025-09-04,0.466893767000259,False,0.48768665458769755,0.7224061158922898,0.5163749727083855
2025-09-05,0.3381916347647755,False,0.49116646863928537,0.6796035043223821,0.49594212605433885
2025-09-08,0.30888579501713126,False,0.6261422537828161,0.6829444129714294,0.5551062723118662
2025-09-09,0.28153650542838454,False,0.5137258836441958,0.7329869183508682,0.5208273119458084
2025-09-10,0.35964500438238656,False,0.4766129788852095,0.8555172724309477,0.5603344116161253
2025-09-11,0.3794720722253485,False,0.4905988219120134,0.7923280542999331,0.5404779577193023
2025-09-12,0.41756843121238985,False,0.4883257181894704,0.7245734915168371,0.5111046457622218
2025-09-15,0.45591750359052474,False,0.41276570093721654,0.748879649129864,0.5001278659164833
2025-09-16,0.5016271332610116,False,0.3684200553874156,0.6993899999474015,0.46038188457044793
2025-09-17,0.42684091693329956,False,0.3754169705370058,0.6574448541878749,0.45041311514546567
2025-09-18,0.43609795374717014,False,0.534057278981721,0.6282366749086821,0.5098968776320781
2025-09-19,0.43645233143832396,False,0.5148444518868414,0.5815412477091104,0.4755162278188041
2025-09-22,0.4424047199655746,False,0.4884328823868866,0.5769713829428784,0.4553231308305551
2025-09-23,0.43756865035671455,False,0.4697913823536531,0.542097030485903,0.42496090236133444
2025-09-24,0.4443377044425808,False,0.5069684490649101,0.5526675352838695,0.4426899935307316
2025-09-25,0.413553257787363,False,0.48257872183921746,0.553670738841501,0.44018082419991234
2025-09-26,0.4219828657493269,False,0.5104037803617518,0.5320016487510577,0.44468637281653384
2025-09-29,0.4144976755716693,False,0.4953812712840769,0.49508163218881374,0.420802098879918
2025-09-30,0.41868603923254477,False,0.4739918675757419,0.47388030279857024,0.4003275037378732
2025-10-01,0.38777572682532974,False,0.4863662696815541,0.5862153165253557,0.45552438315262034
2025-10-02,0.40038738795789974,False,0.4969737108542002,0.6224104495121319,0.4751586633123387
2025-10-03,0.5781678133374435,False,0.47193980362137133,0.6918797533203491,0.4957583833930993
2025-10-06,0.6191394526703918,False,0.48945403665644344,0.6489918619037358,0.4858142648733659
2025-10-07,0.7806976325933991,False,0.45916255908963455,0.6163435241646079,0.4567384016719029
2025-10-08,0.9594071744086188,False,0.47832870744637557,0.5841873991930339,0.45245074227356485
2025-10-09,1.0886992388879715,False,0.4427774891043631,0.5438337368304333,0.42066065452438856
2025-10-10,0.9511041759333718,False,0.46836030173347726,0.5204264387887907,0.4229664398980382
2025-10-13,0.9194524584847615,False,0.7441308074093719,0.5012281182339665,0.5340151803827583
2025-10-14,0.7285917726231534,False,0.6361589918231032,0.4811737893941782,0.4600639617760521
2025-10-15,0.6571000864705414,False,0.7974371556270237,0.558353428269909,0.5584471951888904
2025-10-16,0.5169176599467336,False,0.8944058552383649,0.5114610959415214,0.5622047930342674
2025-10-17,0.4395776932073286,False,0.9105033829510217,0.5491897755600051,0.5716153276777649
