pair,refit_date,n_train,alpha,beta,eg_adf_stat,eg_adf_pvalue,eg_cointegrated_5pct
NQ=F/RTY=F,2021-12-13,1155,3.292356663895237,0.4535525682669329,-2.0507964052617074,0.26475397141737084,False
NQ=F/RTY=F,2022-01-11,1176,3.2787442138547025,0.45507569242454804,-2.0683697634761087,0.25742195559096503,False
NQ=F/RTY=F,2022-02-09,1197,3.2979411398845113,0.45291799426725704,-2.08222920678465,0.2517201016073863,False
NQ=F/RTY=F,2022-03-10,1218,3.307147153223293,0.45188093952419617,-2.080255880945982,0.2525275602801664,False
NQ=F/RTY=F,2022-04-08,1239,3.3131993305820364,0.4512004451865163,-2.098293305274995,0.2452014256128996,False
NQ=F/RTY=F,2022-05-09,1260,3.3295257250911345,0.44935442513527196,-1.9899709299676749,0.29098773616485285,False
NQ=F/RTY=F,2022-06-07,1281,3.3511103170018495,0.44688727193271416,-2.051292664137752,0.2645453669003657,False
NQ=F/RTY=F,2022-07-06,1302,3.372676519237505,0.44439593127106375,-2.017338226892009,0.27902301366089544,False
NQ=F/RTY=F,2022-08-04,1323,3.3946210864840016,0.4418879985434551,-2.0973356428536234,0.24558730171715004,False
NQ=F/RTY=F,2022-09-02,1344,3.4000904337855786,0.4412664798426809,-2.122441215666235,0.23558713694065786,False
NQ=F/RTY=F,2022-10-03,1365,3.4151314666508354,0.4395298457841508,-2.0848327782177263,0.25065698971363876,False
NQ=F/RTY=F,2022-11-01,1386,3.4248480579256317,0.43839154375365413,-2.2739873631812095,0.18049484255228992,False
NQ=F/RTY=F,2022-11-30,1407,3.4258072514445836,0.4382794678157774,-2.281615935431993,0.17796576456311697,False
NQ=F/RTY=F,2022-12-29,1428,3.4312945588545025,0.4376395110095066,-2.295239483122147,0.17350793015346105,False
NQ=F/RTY=F,2023-01-27,1449,3.4309803170257096,0.43767174145540394,-2.333251189064971,0.1614679079575168,False
NQ=F/RTY=F,2023-02-27,1470,3.426086602878406,0.4382281810493213,-2.354610614474945,0.15495898630690969,False
NQ=F/RTY=F,2023-03-28,1491,3.443014687795004,0.43630485057675,-2.3467854830119848,0.15732218706499196,False
NQ=F/RTY=F,2023-04-26,1512,3.4768098063867927,0.43248758072339144,-2.346174344750003,0.15750779143029414,False
NQ=F/RTY=F,2023-05-25,1533,3.521566068194653,0.427445957063347,-2.313103449061327,0.1677766690845643,False
NQ=F/RTY=F,2023-06-23,1554,3.572616578918659,0.4217379679872341,-2.336501037161953,0.160465686721467,False
NQ=F/RTY=F,2023-07-24,1575,3.6150950800787722,0.41700130895392995,-2.4474661679053518,0.12878496075945634,False
NQ=F/RTY=F,2023-08-22,1596,3.6460143997455825,0.4135526604321328,-2.413134751580928,0.13806348817282532,False
NQ=F/RTY=F,2023-09-20,1617,3.693173208773739,0.40829384956538906,-2.3867658232301867,0.1455065491409644,False
NQ=F/RTY=F,2023-10-19,1638,3.7555357541911345,0.4013307816645962,-2.2821152563547313,0.17780104949922204,False
NQ=F/RTY=F,2023-11-17,1659,3.8295036792638597,0.3930709107531212,-2.2830969284229674,0.17747751229205988,False
NQ=F/RTY=F,2023-12-18,1680,3.8840304527254967,0.3870078094038449,-2.5953023897091074,0.09397206008201625,False
NQ=F/RTY=F,2024-01-16,1701,3.9057148083808526,0.3846023691914369,-2.5634361000674417,0.10079217823997821,False
