date,pair,logx,logy,alpha_active,beta_active,spread,zscore
2021-07-07,ES=F/YM=F,8.377873651166826,10.450683677611769,2.3592285786511025,0.9751045295997421,-0.07784744670643562,-1.8327173010752649
2021-07-08,ES=F/YM=F,8.369388996647842,10.442725690738797,2.3592285786511025,0.9751045295997421,-0.07753200852585707,-1.7332066126315295
2021-07-09,ES=F/YM=F,8.38022733634308,10.455963627557306,2.3592285786511025,0.9751045295997421,-0.07486258583751493,-1.412035740716907
2021-07-12,ES=F/YM=F,8.384004597172492,10.459525519123666,2.4344406655946464,0.9654445377657823,-0.06920658941437097,-0.8347279269148155
2021-07-13,ES=F/YM=F,8.380513992500983,10.456682772668628,2.4344406655946464,0.9654445377657823,-0.06867935065580077,-0.7655049993766205
2021-07-14,ES=F/YM=F,8.382003281354553,10.457832330215615,2.4344406655946464,0.9654445377657823,-0.06896761889764846,-0.7812612800403483
2021-07-15,ES=F/YM=F,8.378390788535778,10.459210057184402,2.4344406655946464,0.9654445377657823,-0.064102230469258,-0.29180587818424425
2021-07-16,ES=F/YM=F,8.37066339872034,10.45056795696129,2.4344406655946464,0.9654445377657823,-0.06528396440386786,-0.40053402412847344
2021-07-19,ES=F/YM=F,8.354968336321406,10.429369262456103,2.4344406655946464,0.9654445377657823,-0.07132994664611125,-0.9809579687110337
2021-07-20,ES=F/YM=F,8.369968471659712,10.44581184336149,2.4344406655946464,0.9654445377657823,-0.06936916446883856,-0.7679052216083763
2021-07-21,ES=F/YM=F,8.37804606000608,10.454177912797071,2.4344406655946464,0.9654445377657823,-0.0688015585805779,-0.6968009809340735
2021-07-22,ES=F/YM=F,8.38011265086787,10.454754298299642,2.4344406655946464,0.9654445377657823,-0.07022035193731924,-0.8237386144931382
2021-07-23,ES=F/YM=F,8.390041405755754,10.461702359555922,2.4344406655946464,0.9654445377657823,-0.07285795285436336,-1.0708554446931031
2021-07-26,ES=F/YM=F,8.392593223182908,10.464074297511592,2.4344406655946464,0.9654445377657823,-0.07294965309511348,-1.0653893322393135
