pair,refit_date,n_train,alpha,beta,eg_adf_stat,eg_adf_pvalue,eg_cointegrated_5pct
GC=F/SI=F,2020-11-18,1533,-1.9140241676360863,0.6580591522085165,-2.746557735811523,0.06632238946566926,False
GC=F/SI=F,2020-12-17,1554,-2.1261129352796377,0.6878133349794177,-2.641420264606861,0.08473509077792979,False
GC=F/SI=F,2021-01-15,1575,-2.419652299775716,0.7289659270066438,-2.5155400780085926,0.1117388948795896,False
GC=F/SI=F,2021-02-15,1596,-2.684248678192622,0.7660882966385533,-2.2112809100432025,0.2021766438329527,False
GC=F/SI=F,2021-03-16,1617,-2.932863990296198,0.8010366715262298,-2.159661752321165,0.22121014993738747,False
GC=F/SI=F,2021-04-14,1638,-3.106645894219058,0.8254791020098847,-2.2900158665555455,0.17520827543169926,False
GC=F/SI=F,2021-05-13,1659,-3.3052877221692243,0.8533721618269304,-2.137377266815334,0.22975294332730584,False
GC=F/SI=F,2021-06-11,1680,-3.5233151557878255,0.8839255050810129,-2.1334950693512016,0.23126104516180795,False
GC=F/SI=F,2021-07-12,1701,-3.6796404909709186,0.9058734545277713,-2.208634970701822,0.2031264013816821,False
GC=F/SI=F,2021-08-10,1722,-3.784026812531053,0.9205263261830996,-2.370744121121402,0.15016446249885468,False
GC=F/SI=F,2021-09-08,1743,-3.8307883355830117,0.9270929729525578,-2.3720698082665628,0.14977514803852598,False
GC=F/SI=F,2021-10-07,1764,-3.8518856158190315,0.9300568269318016,-2.442448672611604,0.13011214098864982,False
GC=F/SI=F,2021-11-05,1785,-3.8906347662205554,0.9354993936727355,-2.430301558875669,0.13336599690630419,False
GC=F/SI=F,2021-12-06,1806,-3.9269726650102843,0.940595197016141,-2.475009193464543,0.1216738583154845,False
GC=F/SI=F,2022-01-04,1827,-3.923548585134012,0.9401138137536222,-2.485685730996472,0.11899610079643774,False
GC=F/SI=F,2022-02-02,1848,-3.9312999034771114,0.9412002869695764,-2.51911205750354,0.11089313367683207,False
GC=F/SI=F,2022-03-03,1869,-3.938887762907859,0.9422619228505061,-2.521626101093812,0.1103007334346559,False
GC=F/SI=F,2022-04-01,1890,-3.968511006435704,0.9464033724767377,-2.5431981656268903,0.1053143080069186,False
GC=F/SI=F,2022-05-02,1911,-3.9781138301363894,0.9477449410836077,-2.5608759907089254,0.10135597050357853,False
GC=F/SI=F,2022-05-31,1932,-3.9369724129040167,0.941975678546808,-2.5747492380983563,0.09832919174680155,False
GC=F/SI=F,2022-06-29,1953,-3.8951117117861376,0.9361036826515767,-2.5349839595281116,0.10719268333046145,False
GC=F/SI=F,2022-07-28,1974,-3.8301275739621845,0.9269415909047133,-2.416620626740357,0.1371002038993147,False
GC=F/SI=F,2022-08-26,1995,-3.776384907721978,0.9193787612944418,-2.4947940382417833,0.11674613531793782,False
GC=F/SI=F,2022-09-26,2016,-3.7247927881793133,0.9120856330448788,-2.639114660029251,0.08517948429147348,False
GC=F/SI=F,2022-10-25,2037,-3.6970763554046147,0.9081478419183233,-2.72526831130277,0.06976688048789297,False
GC=F/SI=F,2022-11-23,2058,-3.6844095335840845,0.9063535406520913,-2.8011696029155844,0.058106892743643695,False
GC=F/SI=F,2022-12-22,2079,-3.6945753400988446,0.9077798032521555,-2.805366131353521,0.057511333316682504,False
GC=F/SI=F,2023-01-20,2100,-3.7110829582050537,0.9100946786011656,-2.8531507366170215,0.051073467483721116,False
GC=F/SI=F,2023-02-20,2121,-3.695055501874208,0.9078506098203538,-2.850271569010674,0.0514438735118584,False
GC=F/SI=F,2023-03-21,2142,-3.6511657950477785,0.9017037982663109,-2.846880582174002,0.05188294814582374,False
GC=F/SI=F,2023-04-19,2163,-3.6461509238912337,0.9010028657674513,-2.921788553464854,0.04287232075525718,True
GC=F/SI=F,2023-05-18,2184,-3.6547174414268384,0.9021970991564014,-2.9464965317625373,0.04020211836117238,True
GC=F/SI=F,2023-06-16,2205,-3.6424567591543098,0.9004854556730449,-2.9692929437819284,0.037863271335340336,True
GC=F/SI=F,2023-07-17,2226,-3.6300886782027737,0.8987564168531241,-3.0008855703338027,0.03481178187041336,True
GC=F/SI=F,2023-08-15,2247,-3.6307696434742205,0.8988501690389776,-3.017392344098431,0.03330178896589294,True
GC=F/SI=F,2023-09-13,2268,-3.6299811649437737,0.898739249962226,-3.0711770510211176,0.02876106015614443,True
GC=F/SI=F,2023-10-12,2289,-3.6147747760239475,0.8966079908009049,-3.073885609089789,0.028547107210708317,True
GC=F/SI=F,2023-11-10,2310,-3.5874003187482852,0.8927880141339334,-3.085369680711342,0.027655014196610605,True
GC=F/SI=F,2023-12-11,2331,-3.5755613309186347,0.8911365297132403,-3.117492014773577,0.02528549249017691,True
GC=F/SI=F,2024-01-09,2352,-3.5499478564014106,0.8875694261218114,-3.1346581801962223,0.024092397016450707,True
GC=F/SI=F,2024-02-07,2373,-3.508724513193676,0.8818272384943501,-3.1028375080943955,0.02634391158163286,True
GC=F/SI=F,2024-03-07,2394,-3.4693690935292936,0.8763473152432657,-3.1784246810596213,0.021268005224828995,True
GC=F/SI=F,2024-04-05,2415,-3.438662511073959,0.8720855913827833,-3.254827082957594,0.01702247671267368,True
GC=F/SI=F,2024-05-06,2436,-3.432880900916065,0.8712845426999627,-3.2618692062330603,0.01667137138607391,True
GC=F/SI=F,2024-06-04,2457,-3.4738313195654404,0.8769532226275276,-3.254547668810041,0.01703654041853215,True
GC=F/SI=F,2024-07-03,2478,-3.509787103083913,0.8819329729798614,-3.310714914008445,0.014406258786434034,True
GC=F/SI=F,2024-08-01,2499,-3.5336190887328223,0.8852306927621543,-3.368978184570619,0.012062971792808536,True
GC=F/SI=F,2024-08-30,2520,-3.515003061607377,0.8826561932447994,-3.400140081574585,0.01095409716424817,True
GC=F/SI=F,2024-09-30,2541,-3.505895493030627,0.8813969605115967,-3.433182951790131,0.009878358918352639,True
GC=F/SI=F,2024-10-29,2562,-3.5196290601631595,0.8832910609111212,-3.4468211732912355,0.009462604424308586,True
GC=F/SI=F,2024-11-27,2583,-3.520938975725013,0.8834712951807621,-3.486069037024698,0.00835216218340344,True
GC=F/SI=F,2024-12-26,2604,-3.511856780155234,0.8822175562571137,-3.5080255456565945,0.00778335746199449,True
GC=F/SI=F,2025-01-24,2625,-3.4898108338117706,0.8791759842560436,-3.514213807054436,0.007629469495765583,True
GC=F/SI=F,2025-02-24,2646,-3.471289801276342,0.8766247232611402,-3.5546588633757623,0.006689417253269721,True
GC=F/SI=F,2025-03-25,2667,-3.450413980952116,0.873750838146239,-3.57209840067362,0.006317404952615122,True
GC=F/SI=F,2025-04-23,2688,-3.384071076867138,0.8646321337833967,-3.4527558994701644,0.00928662963779792,True
GC=F/SI=F,2025-05-22,2709,-3.3085234095772407,0.8542542821452257,-3.568601423228958,0.006390464615871381,True
GC=F/SI=F,2025-06-20,2730,-3.2699840701118963,0.8489617830654174,-3.6830114498098907,0.004358559164222008,True
GC=F/SI=F,2025-07-21,2751,-3.2649063135953225,0.8482644033408016,-3.70650365172208,0.004022598910148528,True
GC=F/SI=F,2025-08-19,2772,-3.2730321724001645,0.8493801572203611,-3.7289232043885763,0.00372423510822062,True
GC=F/SI=F,2025-09-17,2793,-3.2893666555721333,0.8516207322380756,-3.7331299799559634,0.0036705621697206508,True
GC=F/SI=F,2025-10-16,2814,-3.3357712036340716,0.8579754543245809,-3.6465759061553404,0.004930545828924927,True
GC=F/SI=F,2025-11-14,2835,-3.385279689732579,0.8647504363795147,-3.604660078069806,0.005672559487794158,True
GC=F/SI=F,2025-12-15,2856,-3.4781419402102802,0.8774535557187831,-3.2893843191275423,0.0153597158236139,True
GC=F/SI=F,2026-01-13,2877,-3.6678515393798774,0.9033834720470666,-2.179504742672827,0.21376795987704889,False
GC=F/SI=F,2026-02-11,2898,-3.9178437720140513,0.9375059352644949,-2.8053043835175138,0.05752006032990802,False
GC=F/SI=F,2026-03-12,2919,-4.077982928325872,0.9593504802841656,-2.676829316454521,0.07813434583959761,False
GC=F/SI=F,2026-04-10,2940,-4.1899049403867,0.9746367712302387,-2.812676506583639,0.056485710144663547,False
GC=F/SI=F,2026-05-11,2961,-4.301982827848064,0.9899442489311316,-2.556736815485964,0.10227255125251233,False
GC=F/SI=F,2026-06-09,2982,-4.411869480431267,1.004962438080993,-2.924192098211749,0.04260624567929727,True
GC=F/SI=F,2026-07-08,3003,-4.469263349125845,1.0128215462099956,-3.192019082426922,0.020451318785286877,True
GC=F/SI=F,2026-08-06,3024,-4.503442397788465,1.0175047562283022,-3.2164495469067047,0.01905204233580327,True
ES=F/YM=F,2015-12-22,252,1.1668318797841202,1.128000871076184,-2.371727302017488,0.14987566426024712,False
ES=F/YM=F,2016-01-20,273,1.3131779517372462,1.108832880032177,-2.4455734946315295,0.12928443763402991,False
ES=F/YM=F,2016-02-18,294,1.6311634616306336,1.067182748223769,-2.412564136849124,0.13822162954078904,False
ES=F/YM=F,2016-03-18,315,1.6839236719930397,1.0602880520122318,-2.5245394589556494,0.10961719661048652,False
ES=F/YM=F,2016-04-18,336,1.6709611682754857,1.062038787050695,-2.6241056699342167,0.08811675448052969,False
ES=F/YM=F,2016-05-17,357,1.6389101675649538,1.0662884861317883,-2.734565852041319,0.06824546856471006,False
ES=F/YM=F,2016-06-15,378,1.6804408697417388,1.0608115029806293,-2.7994326710809023,0.058354852675367594,False
ES=F/YM=F,2016-07-14,399,1.7092570505276574,1.0570153308508143,-2.9035748889782775,0.04493386303927727,True
ES=F/YM=F,2016-08-12,420,1.8157203060123888,1.0430095744945147,-2.883970210510258,0.04724404993908254,True
ES=F/YM=F,2016-09-12,441,1.9293246483118904,1.0280676537108038,-2.8754114915514193,0.04828293152892231,True
ES=F/YM=F,2016-10-11,462,2.039036273719972,1.013625855029691,-2.754037703163533,0.06514499266770604,False
