date,refit_date,n_train,garch_fc_vol,egarch_fc_vol,garch_fc_h5,egarch_fc_h5,garch_fc_h21,egarch_fc_h21,rv_yz,rv_20d,garch_err_yz,egarch_err_yz,garch_sqerr_yz,egarch_sqerr_yz,garch_abserr_yz,egarch_abserr_yz,garch_err_20d,egarch_err_20d,garch_sqerr_20d,egarch_sqerr_20d,garch_abserr_20d,egarch_abserr_20d,rv_yz_h5,garch_err_h5,egarch_err_h5,garch_sqerr_h5,egarch_sqerr_h5,garch_abserr_h5,egarch_abserr_h5,rv_yz_h21,garch_err_h21,egarch_err_h21,garch_sqerr_h21,egarch_sqerr_h21,garch_abserr_h21,egarch_abserr_h21
2021-06-24,2021-06-01,1612,0.8166727405386723,0.784655461555447,0.8757255381782214,0.7979138993551756,1.036068844459053,0.8355157067896473,0.5635878489874344,0.5649918325865061,0.2530848915512379,0.22106761256801255,0.06405196233150186,0.0488708893265209,0.2530848915512379,0.22106761256801255,0.25168090795216624,0.21966362896894087,0.06334327942762678,0.04825210989180452,0.25168090795216624,0.21966362896894087,0.5350293747694976,0.3406961634087238,0.262884524585678,0.1160738757614238,0.06910827326663795,0.3406961634087238,0.262884524585678,0.7233585200199267,0.31271032443912616,0.11215718676972053,0.09778774701082354,0.012579234544097973,0.31271032443912616,0.11215718676972053
2021-06-25,2021-06-01,1612,0.7666920867073653,0.7343948611638227,0.8342319352452671,0.7539884841717801,1.0137024922219182,0.8105697414551131,0.5612929613369301,0.568028829658931,0.20539912537043525,0.1731018998268926,0.04218880070293978,0.029964267723679563,0.20539912537043525,0.1731018998268926,0.19866325704843435,0.1663660315048917,0.0394670897010923,0.02767765643868662,0.19866325704843435,0.1663660315048917,0.5131566144353658,0.3210753208099013,0.24083186973641435,0.10308936163318104,0.05799998948073725,0.3210753208099013,0.24083186973641435,0.7409257040083899,0.27277678821352835,0.0696440374467232,0.0744071761880881,0.004850291951880584,0.27277678821352835,0.0696440374467232
2021-06-28,2021-06-01,1612,0.6972281344287138,0.6822741781411225,0.7776703303741882,0.7079750896747391,0.9842164361252524,0.7837023070252144,0.5603359200209246,0.5682107947924686,0.1368922144077892,0.12193825812019787,0.01873947836546813,0.014868938793388003,0.1368922144077892,0.12193825812019787,0.12901733963624518,0.11406338334865385,0.01664547392681424,0.013010455420941964,0.12901733963624518,0.11406338334865385,0.5099702446391015,0.26770008573508675,0.19800484503563764,0.07166333590257279,0.03920591865758688,0.26770008573508675,0.19800484503563764,0.7458348902646191,0.23838154586063331,0.03786741676059524,0.05682576140690523,0.0014339412521206093,0.23838154586063331,0.03786741676059524
2021-06-29,2021-06-01,1612,0.6312622225534067,0.631177818953291,0.7253966382511654,0.6623695301386818,0.9580779414317634,0.7562596524751586,0.5539035888064934,0.5665688941783996,0.07735863374691332,0.07727423014679757,0.005984358215189076,0.005971306644780239,0.07735863374691332,0.07727423014679757,0.06469332837500708,0.06460892477489133,0.004185226736236496,0.004174313160567567,0.06469332837500708,0.06460892477489133,0.5206816378240453,0.2047150004271201,0.14168789231463652,0.04190823139987578,0.020075458828564034,0.2047150004271201,0.14168789231463652,0.7495440939738431,0.20853384745792025,0.006715558501315444,0.04348636553560315,4.509872598459013e-05,0.20853384745792025,0.006715558501315444
2021-06-30,2021-06-01,1612,0.5767341085286004,0.5840355321334553,0.6834789843680995,0.6198173940088905,0.9379518901236432,0.7298508551256455,0.5374652578229678,0.5664917796301374,0.039268850705632574,0.046570274310487436,0.00154204263574126,0.002168790449354046,0.039268850705632574,0.046570274310487436,0.010242328898462993,0.017543752503317855,0.00010490530126429015,0.0003077832518976715,0.010242328898462993,0.017543752503317855,0.6019920134464641,0.08148697092163537,0.01782538056242633,0.006640126429983449,0.0003177441921953264,0.08148697092163537,0.01782538056242633,0.762378382349647,0.17557350777399616,-0.03252752722400154,0.03082605663206549,0.0010580400273081613,0.17557350777399616,0.03252752722400154
2021-07-01,2021-07-01,1634,0.5310338347463447,0.5081222051957291,0.6504078952849751,0.5506864579979426,0.9217751962478428,0.6856255218735332,0.5350293747694976,0.5630122053413821,-0.003995540023152944,-0.026907169573768486,1.5964340076617025e-05,0.0007239957744715325,0.003995540023152944,0.026907169573768486,-0.031978370595037386,-0.05489000014565293,0.0010226161859135518,0.0030129121159897785,0.031978370595037386,0.05489000014565293,0.623012314350119,0.027395580934856167,-0.07232585635217637,0.0007505178547582548,0.0052310294970756505,0.027395580934856167,0.07232585635217637,0.7746495264044917,0.14712566984335107,-0.08902400453095849,0.02164596272685474,0.007925273382728118,0.14712566984335107,0.08902400453095849
2021-07-02,2021-07-01,1634,0.5481489089802087,0.48824209159576876,0.6629430597228363,0.5322724574947796,0.9273944968307376,0.6734388492930498,0.5131566144353658,0.5533738154387796,0.03499229454484298,-0.024914522839596998,0.001224460677513048,0.0006207334483248004,0.03499229454484298,0.024914522839596998,-0.005224906458570877,-0.06513172384301086,2.7299647500815664e-05,0.004242141450762229,0.005224906458570877,0.06513172384301086,0.616046653251121,0.046896406471715335,-0.08377419575634137,0.002199272939960344,0.007018115874621805,0.046896406471715335,0.08377419575634137,0.7857663180043042,0.14162817882643342,-0.11232746871125443,0.020058541037692203,0.012617460227077843,0.14162817882643342,0.11232746871125443
2021-07-06,2021-07-01,1634,0.6108099050283073,0.4779370540905958,0.7100866246737518,0.522683958509038,0.9491659783450274,0.6670141167922494,0.5099702446391015,0.5556694801710111,0.10083966038920589,-0.032033190548505674,0.010168637107410379,0.0010261252967168732,0.10083966038920589,0.032033190548505674,0.0551404248572962,-0.07773242608041536,0.0030404664534431284,0.006042330064347239,0.0551404248572962,0.07773242608041536,0.620824537969399,0.08926208670435287,-0.09814057946036092,0.00796772012281541,0.009631573336815417,0.08926208670435287,0.09814057946036092,0.7765567999765668,0.17260917836846057,-0.10954268318431737,0.029793928457035036,0.011999599439219728,0.17260917836846057,0.10954268318431737
2021-07-07,2021-07-01,1634,0.5766889666392864,0.4991723306209761,0.6841839773788378,0.5424100519383439,0.937081140317126,0.6801722843797999,0.5206816378240453,0.5568245320805048,0.056007328815241064,-0.021509307203069206,0.0031368208810185322,0.00046265029635600484,0.056007328815241064,0.021509307203069206,0.01986443455878162,-0.05765220145952865,0.0003945957603401175,0.0033237763331300774,0.01986443455878162,0.05765220145952865,0.6290878770327516,0.05509610034608625,-0.08667782509440769,0.0030355802733460055,0.007513045363096732,0.05509610034608625,0.08667782509440769,0.7719895464750658,0.16509159384206018,-0.09181726209526586,0.027255234357311763,0.008430409618670745,0.16509159384206018,0.09181726209526586
2021-07-08,2021-07-01,1634,0.5485310369656009,0.4733483589046627,0.6632247211168201,0.518404521703197,0.9275215980533814,0.6641287293827072,0.6019920134464641,0.5950572597538286,-0.05346097648086323,-0.12864365454180143,0.0028580760062874118,0.01654918985387035,0.05346097648086323,0.12864365454180143,-0.04652622278822771,-0.12170890084916591,0.0021646894069397996,0.014813056545912098,0.04652622278822771,0.12170890084916591,0.6378596287636149,0.025365092353205165,-0.11945510706041795,0.0006433879100866272,0.014269522602815915,0.025365092353205165,0.11945510706041795,0.7014004238468238,0.22612117420655764,-0.0372716944641166,0.05113078542455239,0.00138917920822646,0.22612117420655764,0.0372716944641166
