Date,Forecast_GARCH_h1,Forecast_EGARCH_h1,Forecast_GARCH_h5,Forecast_EGARCH_h5,Forecast_GARCH_h21,Forecast_EGARCH_h21,RealizedVolatility_YZ,RealizedVolatility_20d,Error_GARCH_h1,Error_EGARCH_h1
2019-08-15,1.7860443542918347,1.8493478514114283,1.6472201953975862,1.5796223448959206,1.2574024196509022,1.0564317949861786,1.0631827495496349,1.2916580221877405,0.7228616047421998,0.7861651018617934
2019-08-16,1.5597292222101147,1.6516453995531564,1.4511930286439991,1.4384443881261304,1.153091091399318,1.0109339790935932,1.0921309085300768,1.3438498931855185,0.4675983136800379,0.5595144910230796
2019-08-19,1.496995129000784,1.4723469596482437,1.397191412530097,1.3078754916070847,1.1251406086449043,0.9666978231941397,1.1249491450804516,1.3748071245771913,0.3720459839203323,0.34739781456779206
2019-08-20,1.4017199886859455,1.3204514135622933,1.315528350218287,1.1951114101928928,1.083619992677478,0.9265703676654791,1.127405572982671,1.368950143050582,0.2743144157032744,0.19304584057962226
2019-08-21,1.2861970569100123,1.3555538693243285,1.2171853568833149,1.2213603731754337,1.034949166334078,0.9360843935723744,1.142365703719302,1.3794026826539292,0.14383135319071028,0.21318816560502651
2019-08-22,1.1764773213455246,1.2228917368855878,1.1246337730302403,1.1215143766764202,0.9906531301034419,0.8992885239255742,1.1527705698713304,1.377441188376458,0.02370675147419421,0.07012116701425741
2019-08-23,1.0386939303912601,1.1293825704496558,1.0099403831800606,1.0500191977871491,0.93810544263871,0.8718616625641704,1.214353719750768,1.4689295759802226,-0.17565978935950777,-0.08497114930111205
2019-08-26,1.510279864458037,1.642177612837559,1.408612676528828,1.431612964513431,1.1310206883209593,1.0086736248230248,1.2382594847791684,1.5016027368277636,0.2720203796788687,0.40391812805839056
2019-08-27,1.3975466707493565,1.4673308059939607,1.3119619499612467,1.304184641009706,1.081828540664344,0.9654141217171599,1.25296279625356,1.5020541525000042,0.14458387449579635,0.2143680097404006
2019-08-28,1.243568046595788,1.407745916132408,1.1811169481001413,1.2601740622778095,1.0175013915933357,0.9499561503144552,1.2569195878846142,1.5015188403636905,-0.013351541288826319,0.15082632824779374
2019-08-29,1.128873598801811,1.2689505139610127,1.0847915005658713,1.1563812727286076,0.97208609068151,0.9123280075433879,1.251739191791399,1.5231084412816622,-0.12286559298958788,0.01721132216961374
2019-08-30,1.129234507183177,1.143882305922636,1.0850927668889423,1.061170128796034,0.9722252791268116,0.8762030929837342,1.2191791806168417,1.513751280599837,-0.08994467343366463,-0.07529687469420576
2019-09-03,1.007822242499578,1.0303659955490143,0.9953894340486696,0.9751832613103537,0.9635221607302205,0.8480405696749713,1.2209305301359858,1.342973853801485,-0.21310828763640788,-0.19056453458697153
2019-09-04,0.9438858784991954,1.0712527640284462,0.9424882743692353,1.007041597425155,0.9389760708298878,0.8608315756374159,1.1527507627320415,1.3310631923245169,-0.2088648842328461,-0.08149799870359531
2019-09-05,0.9657307661439959,0.9714600831113667,0.9604972609807135,0.9288939377506326,0.9472525467425168,0.8290509730355371,1.1636824488630837,1.3563768888204266,-0.1979516827190878,-0.19222236575171703
2019-09-06,1.016309102628662,0.8827327199978721,1.0024534741222757,0.8582317559554159,0.966852495611673,0.7990601078769414,1.0922470443488672,1.2904425584585777,-0.0759379417202053,-0.20951432435099515
