Date,garch_fc_vol,egarch_fc_vol,sigma_v3_h1,sigma_v3_h5,sigma_v3_h21,rv_target
2016-07-01,1.526445108390536,1.2611533551426892,0.8174176554460819,0.8853032917737779,0.8646024236501039,1.2835579446524568
2016-07-05,1.31902924676614,1.160114883402848,0.7573544231681354,0.7941861271721113,0.8508496136188805,1.2804024001701355
2016-07-06,1.1982248069782715,1.2458674521615722,0.8733547135326719,0.8945120933907204,0.8801677013733927,1.2880289640107885
2016-07-07,1.0809272384193418,1.1048938801421926,0.8009651788216864,0.8361509483699086,0.8309518583957671,1.2941798303093883
2016-07-08,0.9592184909126176,1.0589564415321615,0.7581435433897141,0.7624580136397519,0.7910962766814922,1.310718742264693
2016-07-11,1.0764774667081582,0.8521074195848292,0.7299710184304676,0.739590564935006,0.7699894370634266,1.3103551477973336
2016-07-12,0.9648313399376496,0.7838773307230638,0.6840286479075899,0.6788088781486734,0.7308391911064868,1.3079220876922313
2016-07-13,0.9193103460417592,0.6827159099680411,0.6490041683855631,0.635406787688873,0.7005110851626519,1.3016663403055562
2016-07-14,0.8315813977077066,0.6732770298933914,0.5873826591321089,0.5847732910777627,0.6997639646495492,1.3039076607330984
2016-07-15,0.797967390403914,0.5999905148607352,0.5463592466700294,0.5624989977018628,0.7035374885485883,1.300953965742258
2016-07-18,0.7420476186435773,0.6231172583978427,0.5159262840684263,0.544435429126391,0.6790966463419524,1.279690309496775
2016-07-19,0.703277613902707,0.5856310622410659,0.47121577958818445,0.5208239590242397,0.6456782837928791,1.2775593021747804
2016-07-20,0.6698699289401331,0.6030026774769173,0.44483791828311875,0.5036782298769381,0.654906744394157,1.248880830784037
2016-07-21,0.6639756044826015,0.5508426392661152,0.42818162927900344,0.4917220829446871,0.6291019713081126,1.2495115111505628
2016-07-22,0.6648456794445786,0.6337655667771773,0.4869146628440499,0.539212859696354,0.6872542031125886,1.245723503852854
2016-07-25,0.6642268490822307,0.5756078499577235,0.4703668175249226,0.5257360636707867,0.6709295239510024,1.2323354094462513
2016-07-26,0.6532021053134157,0.6313789531090013,0.49761040967364156,0.5534520285995648,0.6740059247592359,0.6816336763945265
2016-07-27,0.6300956478429487,0.6187091007678964,0.5229966035719089,0.5865035529348704,0.7054821268598209,0.6511901942522291
2016-07-28,0.6167963024395932,0.6341984883155415,0.5221141558473602,0.5820642897065242,0.7319993492957607,0.6008488350680364
2016-07-29,0.6047239583436363,0.6132278013918193,0.5182624818989481,0.556871833089852,0.7440954905006246,0.5611085634806708
2016-08-01,0.5719598282036998,0.5834575817166533,0.5213144111104557,0.5511058905473496,0.7472143252190566,0.5369156789574369
2016-08-02,0.5681784415074953,0.6006990466899275,0.5753241135385075,0.573111696713346,0.7529172777440079,0.552948074545966
2016-08-03,0.6498298602795235,0.7483813551712284,0.6339542800894661,0.6221017894557949,0.8157531276123624,0.5423224900595629
2016-08-04,0.6291651720230096,0.6958837634866349,0.6114475457245748,0.6032536474236627,0.8324582256268919,0.5539102307946884
2016-08-05,0.6049250633742033,0.671543866635328,0.6206617594792838,0.6386386401103484,0.8498967680083307,0.5400230437541437
2016-08-08,0.6879736525544444,0.5658196962621121,0.5268924979799696,0.5823928833812992,0.7785338233483807,0.4990339715241871
2016-08-09,0.6483728518299388,0.5795913665879544,0.551991253705562,0.6036687968591243,0.8065887627702435,0.4923878069986645
2016-08-10,0.6179667868370033,0.5717036136628141,0.5646878524924785,0.6131144670926905,0.8344849282710946,0.4661135286857418
2016-08-11,0.6128848790492005,0.6264639646686245,0.6305246202728889,0.675875174406082,0.8857064654172513,0.4640064331872197
2016-08-12,0.6235999773707135,0.5648854997082258,0.612793029713392,0.6306629677208401,0.8846826709920215,0.4425043704867843
2016-08-15,0.6039944351064487,0.5845921956451752,0.6392239401725115,0.6856228690104664,0.9305947309631025,0.4315761592152584
2016-08-16,0.5971497286842704,0.5475739308537276,0.6173184300101761,0.6755928571352825,0.9369450002999606,0.4323084441844281
2016-08-17,0.640388907214342,0.6697931640805362,0.7008576463152205,0.7179398599911702,0.9733184989486465,0.4386081430132634
2016-08-18,0.6156277100944803,0.6376951406927476,0.6930679868824555,0.745675816510363,0.9986039842797296,0.4361729237629131
2016-08-19,0.6003604765680578,0.6040147820580356,0.7148329527839518,0.7678429517507439,0.9702238635235111,0.4338296375482016
2016-08-22,0.5915997790635724,0.6331055033277843,0.7572638163268451,0.8303930683318217,0.9685811251658454,0.434433805847687
2016-08-23,0.5787695756871325,0.6294084843819572,0.7775584362218028,0.8658655963621154,0.9663603573661184,0.4346874953608002
2016-08-24,0.5736167388994624,0.5993195146094903,0.8060836305180392,0.8501372553877343,0.9441642523866791,0.4325845735406006
2016-08-25,0.6248120256853494,0.7142059009167215,0.8961421409795448,0.9328111504158639,0.9527069221114862,0.4222761711323444
2016-08-26,0.6039856384701475,0.7160306654400006,0.9642318695095169,0.995408413349596,0.9881485594569474,0.4501950795516604
2016-08-29,0.5975136887139689,0.7430797636871124,0.8290503369467396,0.8825845986552316,0.9301629280778424,0.4450179184282085
2016-08-30,0.6177319327942008,0.6672754722468974,0.7754722813383857,0.829607063512695,0.8910265503675777,0.4451922458606541
2016-08-31,0.6049812585298266,0.6942817943621585,0.8451019650110045,0.8839063439713502,0.9384726506071172,0.4300083017718941
2016-09-01,0.5511179531084142,0.6439632951153976,0.9236031982515459,0.9514632627960793,0.9572311777749553,0.4432546390962337
2016-09-02,0.5309524911953828,0.6233064595025887,0.9723316540281712,1.0104997454068425,0.9546313438439439,0.4149721462356716
2016-09-06,0.5505431779064165,0.563986098996643,0.9214527689859917,1.0097350079861571,0.9665965718522425,0.419605287401701
2016-09-07,0.5440293525342382,0.5233249386671484,0.9276077806093997,1.0265881337453793,0.9401102956617484,0.4218483592188088
2016-09-08,0.5260508990195508,0.5159844581273606,0.9886601315259079,1.0867456494705268,0.9356774924393154,0.4219728502299067
2016-09-09,0.5285408621208582,0.5590926146466144,1.0679093227030705,1.152939581088978,0.9510943004280858,0.4697866968036763
2016-09-12,1.279079559145729,1.414665992812184,1.2753979934138329,1.3406461726105325,0.9949215274428295,0.517937833293837
2016-09-13,1.284382385844247,1.1754669145376857,1.138657886026112,1.1586986220979614,0.9644103154041674,0.5544825800770267
2016-09-14,1.316224394904588,1.4300588766338178,1.2877509706211023,1.2276383159242545,0.9864318803359431,0.5725964158298648
2016-09-15,1.1359039677990137,1.317209183965953,1.3535791697456554,1.2442684382553766,1.0304569321650419,0.5903761344221155
2016-09-16,1.0863360525697756,1.1273641078227048,1.2770993046493713,1.132685084873908,0.9730848163610049,0.5883555696318086
2016-09-19,0.970290924412221,1.131940024277731,1.3034744227157513,1.151958337636819,0.9734194262387602,0.607488629080469
2016-09-20,0.855150666642976,1.0522573329748512,1.3062437551652926,1.1967114806828152,0.9662633280696769,0.6155561798212202
2016-09-21,0.7637544798505371,0.9843615032386912,1.3262743828643453,1.1981892447122302,0.9601322287129066,0.6382398095169088
2016-09-22,0.8592017389440821,0.8284749682291384,1.1719660666228784,1.0781766022973227,0.9027848889156621,0.6470154502494488
2016-09-23,0.8151636777037138,0.7322402986496325,1.0901604253031987,1.0644908653482583,0.8807082348463164,0.6437243408498443
2016-09-26,0.7844941531654177,0.8283871649981164,1.1737089932996283,1.1137485015935398,0.8885229961909689,0.6494214341720067
2016-09-27,0.8168809285277647,0.9776290836259384,1.2262327817454262,1.1565477365432144,0.9007573303483692,0.6323400378140486
2016-09-28,0.7823551296020897,0.8646002613455278,1.0285399017672912,1.0198540801247915,0.8141890363235953,0.6459692829566119
2016-09-29,0.7379639680925023,0.7758029882735515,1.0194517448680194,0.9666933058830255,0.795189484093046,0.6615179130519223
2016-09-30,0.8101019264026877,0.9587981595947036,1.085472929220023,1.014870536505614,0.8542187836740288,0.6715371878472643
2016-10-03,0.8112997580920096,0.8314656985470072,0.989822336529407,0.9395033084422508,0.8554518529388648,0.6646405434839328
2016-10-04,0.7495542522134241,0.8467249442731726,1.0613155740094018,0.9602376932245181,0.903106565204996,0.6663742003758528
2016-10-05,0.736788766754555,0.9209065571371176,1.1012871091561445,1.041484772849023,0.9563958966882263,0.6671680538132779
2016-10-06,0.7070586074990521,0.8320166928630781,1.0481327361775037,0.9965967492521749,0.9735526480284482,0.6696604562252604
2016-10-07,0.6613911535335365,0.7894735027749563,1.0546230970915267,1.0479668550405363,1.0124563353499187,0.6809151005120115
2016-10-10,0.652156545843469,0.8324461709355121,1.0859841736463014,1.0701782453423578,1.0635588326711738,0.656121917804466
2016-10-11,0.6587162894687599,0.746067883356683,1.074543779277765,1.0128153811734737,1.072501279487782,0.6420090850429618
2016-10-12,0.8659311507825123,1.0356575752970445,1.1549425490663205,1.0746846340523173,1.1456836042358103,0.6139507919664066
2016-10-13,0.7807777455772543,0.9630715872439158,1.204162156462355,1.0654820688976812,1.1799681151354018,0.6372542225469032
2016-10-14,0.7351602968770357,0.9811739784740556,1.230007284409046,1.0848424962673282,1.2009000354101846,0.6339496116120071
2016-10-17,0.6818857488687381,0.9231145914023412,1.230257164320357,1.0862240330547765,1.1807051286019432,0.6305279501246478
2016-10-18,0.6669267261793854,0.950621864371819,1.2562303877658654,1.1055884187159477,1.1713806987039066,0.6376928215672583
2016-10-19,0.6858003168890304,0.8410437316802998,1.1721463160754932,1.0426222425166471,1.1178704631300576,0.6277595192523315
2016-10-20,0.6539168993898267,0.778051321177767,1.1422934246777985,1.0344628932019875,1.0880527774938218,0.6112177237136555
