Date,stress_score
2014-04-28,0.5540596602407076
2014-04-29,0.4512894224581285
2014-04-30,0.5110441382913401
2014-05-01,0.5103519271512419
2014-05-02,0.5313153455442471
2014-05-05,0.4795990317515388
2014-05-06,0.4993594749646531
2014-05-07,0.5234866318074282
2014-05-08,0.49920453487896016
2014-05-09,0.4799472611057523
2014-05-12,0.3962724096521441
2014-05-13,0.3743301931148794
2014-05-14,0.4232719435024499
2014-05-15,0.6174709460944092
2014-05-16,0.5450437001212086
2014-05-19,0.47258121806633274
2014-05-20,0.5916336425144045
2014-05-21,0.5032896325589397
2014-05-22,0.45299408761839305
2014-05-23,0.43574669416845646
2014-05-27,0.4287426026078203
2014-05-28,0.44431763035884564
2014-05-29,0.4349646463423981
2014-05-30,0.454441266827395
2014-06-02,0.42611372415224397
2014-06-03,0.419279010099503
2014-06-04,0.41163113774181626
2014-06-05,0.4523738318566575
2014-06-06,0.39889704659507913
2014-06-09,0.3674463299967065
2014-06-10,0.35223479650467676
2014-06-11,0.4321077211450672
2014-06-12,0.5606712140521593
2014-06-13,0.48303503134500997
2014-06-16,0.5275717459691832
2014-06-17,0.4918299196132138
2014-06-18,0.4854125085274929
2014-06-19,0.45252786376595683
2014-06-20,0.5324029773635627
2014-06-23,0.4663388576787891
2014-06-24,0.5848819729181282
2014-06-25,0.5570650684105192
2014-06-26,0.5736492092932778
2014-06-27,0.5426241885901549
2014-06-30,0.5554057678881886
2014-07-01,0.551198162367994
2014-07-02,0.4223138706232741
2014-07-03,0.3965629729728192
2014-07-07,0.48290813155001566
2014-07-08,0.6436823316479887
2014-07-09,0.5529585466642633
2014-07-10,0.6465877672271955
2014-07-11,0.541744275196509
2014-07-14,0.5041851268868508
2014-07-15,0.6519647866598578
2014-07-16,0.5666388111877428
2014-07-17,0.7202496786007431
2014-07-18,0.6417273985491853
2014-07-21,0.5522581129306631
2014-07-22,0.5384440778368269
2014-07-23,0.5067297977593639
2014-07-24,0.47463828651618095
2014-07-25,0.591047726942201
2014-07-28,0.5597370555067932
2014-07-29,0.6271018331768291
2014-07-30,0.6650065486195922
2014-07-31,0.7624155067353419
2014-08-01,0.7753053611230971
2014-08-04,0.6889653802768677
2014-08-05,0.765904806888741
2014-08-06,0.7115489398689817
2014-08-07,0.7626454465884053
2014-08-08,0.7135585087932972
2014-08-11,0.6182140776441463
2014-08-12,0.6233782818054266
2014-08-13,0.5848005091631375
2014-08-14,0.5461711873189801
2014-08-15,0.6703905076413856
2014-08-18,0.5793255378745005
2014-08-19,0.522763196027015
2014-08-20,0.5499114907906015
2014-08-21,0.5433995780883489
2014-08-22,0.5668642480637084
2014-08-25,0.5166412446926717
2014-08-26,0.4808491272032898
2014-08-27,0.47932776348578426
2014-08-28,0.5077994689732163
2014-08-29,0.4861160106166806
2014-09-02,0.4970348393900435
2014-09-03,0.48825729259859574
2014-09-04,0.582967653151405
2014-09-05,0.5923880612055132
2014-09-08,0.5442275956136476
2014-09-09,0.677024028859848
2014-09-10,0.5952311122250419
2014-09-11,0.5908289432274642
2014-09-12,0.6928794259635126
2014-09-15,0.6834291686993348
2014-09-16,0.6576743769144044
2014-09-17,0.7043781715787011
2014-09-18,0.638771669267984
2014-09-19,0.6954686262953126
2014-09-22,0.7423461596608659
2014-09-23,0.7653726064366019
2014-09-24,0.694851969176622
2014-09-25,0.7551753896182148
2014-09-26,0.6921293160343066
2014-09-29,0.7078601026182985
2014-09-30,0.7532534383818157
2014-10-01,0.7907111062572042
2014-10-02,0.7709355736114322
2014-10-03,0.7069169671207997
2014-10-06,0.7120428286475953
2014-10-07,0.7905610729496909
2014-10-08,0.7443089737402501
2014-10-09,0.8153357116883008
2014-10-10,0.8506240116966483
2014-10-13,0.8917109983964905
2014-10-14,0.869181094090155
2014-10-15,0.9174132501751618
2014-10-16,0.8989578938235322
2014-10-17,0.8394878751171954
2014-10-20,0.7584015067911416
2014-10-21,0.7211288564050315
2014-10-22,0.735963496228842
2014-10-23,0.7200173090858604
2014-10-24,0.6536123234398091
2014-10-27,0.6338267355957942
2014-10-28,0.6217292494322687
2014-10-29,0.6590893692622953
2014-10-30,0.5831979750102173
2014-10-31,0.5739048727230908
2014-11-03,0.5543951523304772
2014-11-04,0.5667102662597472
2014-11-05,0.5095650257767034
2014-11-06,0.5496428714372484
2014-11-07,0.49126633359018856
2014-11-10,0.442672859541482
2014-11-11,0.43157761992314886
2014-11-12,0.4823014383731213
2014-11-13,0.4932411207074268
2014-11-14,0.4851624003376751
2014-11-17,0.4948619131149761
2014-11-18,0.49493190023091566
2014-11-19,0.5190477701108719
2014-11-20,0.5188513451437761
2014-11-21,0.6094938430593418
2014-11-24,0.5283501800942805
2014-11-25,0.5438956798413411
2014-11-26,0.5703752846334059
2014-11-28,0.611459747011404
2014-12-01,0.6966015514096958
2014-12-02,0.6632812111319123
2014-12-03,0.6350880252373864
2014-12-04,0.6759606824400254
2014-12-05,0.6892081703104797
2014-12-08,0.7758536259330285
2014-12-09,0.8287926762167733
2014-12-10,0.8611482193067306
2014-12-11,0.8814642519000652
2014-12-12,0.9199105668097682
2014-12-15,0.9145901224523033
2014-12-16,0.9923082324805215
2014-12-17,0.850612966408811
2014-12-18,0.7787018276903291
2014-12-19,0.7502409146407416
2014-12-22,0.6914305456191348
2014-12-23,0.6607692188936406
2014-12-24,0.5820129164836475
2014-12-26,0.5883704280413139
2014-12-29,0.6212159438318248
2014-12-30,0.6378793454474094
2014-12-31,0.7481047510103536
2015-01-02,0.7475102133027663
2015-01-05,0.8369843539044136
2015-01-06,0.8878100375753633
2015-01-07,0.8015500226938133
2015-01-08,0.74741839243346
2015-01-09,0.7745682031341211
2015-01-12,0.7843112529327696
2015-01-13,0.8519464060012821
2015-01-14,0.8466096177083421
2015-01-15,0.8779596123094519
2015-01-16,0.808705170706214
2015-01-20,0.8052994033998178
2015-01-21,0.8121363369370783
2015-01-22,0.8065945571108033
2015-01-23,0.7894138372820595
2015-01-26,0.7361198637342617
2015-01-27,0.8234619848181061
2015-01-28,0.9136045688219715
2015-01-29,0.8823366561833749
2015-01-30,0.9418845416659959
2015-02-02,0.8819098444469188
2015-02-03,0.7742393609659137
2015-02-04,0.7727607487498562
2015-02-05,0.6577043542290785
2015-02-06,0.702259304093538
2015-02-09,0.7157815575589269
2015-02-10,0.6661661571983774
2015-02-11,0.6354931608079816
2015-02-12,0.5985014731208641
2015-02-13,0.5550390146151002
2015-02-17,0.5233753336076792
2015-02-18,0.5410138794771847
2015-02-19,0.5606902072317909
2015-02-20,0.6073776075846327
2015-02-23,0.5659811939452654
2015-02-24,0.5419440154410421
2015-02-25,0.5544811369560975
2015-02-26,0.517937474291306
2015-02-27,0.5545799413440481
2015-03-02,0.507643036153839
2015-03-03,0.5542574876776295
2015-03-04,0.5868824890641661
2015-03-05,0.5803875226001758
2015-03-06,0.7104708172605786
2015-03-09,0.6340310894867232
2015-03-10,0.7703881601553019
2015-03-11,0.7198565647271379
2015-03-12,0.6631675360048308
2015-03-13,0.7673796347669213
2015-03-16,0.732037157307082
2015-03-17,0.7015299659601283
2015-03-18,0.7808095639883103
2015-03-19,0.7172787671778481
2015-03-20,0.7373169281172108
2015-03-23,0.6356791105478982
2015-03-24,0.6588041963114398
2015-03-25,0.8143931917103613
2015-03-26,0.7965239198296383
2015-03-27,0.7558409383330605
2015-03-30,0.6818972057224714
2015-03-31,0.770003507883259
2015-04-01,0.7920532329170958
2015-04-02,0.6801733361049153
2015-04-06,0.7276399001076838
2015-04-07,0.6442518219492646
2015-04-08,0.6504768742815509
2015-04-09,0.5670743317519226
2015-04-10,0.5263312030605348
2015-04-13,0.5912588317776757
2015-04-14,0.5827491466640057
2015-04-15,0.6362666649901927
2015-04-16,0.5784869193017594
2015-04-17,0.8039179333381439
2015-04-20,0.6586487199676699
2015-04-21,0.6345909067749617
2015-04-22,0.6043843801627811
2015-04-23,0.6494506821121279
2015-04-24,0.53463866271976
2015-04-27,0.5799238191716524
2015-04-28,0.571909414044074
2015-04-29,0.6943874231274664
2015-04-30,0.7456962107504185
2015-05-01,0.6004670647451222
2015-05-04,0.5324698568572953
2015-05-05,0.6814319765818864
2015-05-06,0.7164298913836502
2015-05-07,0.6549133871023348
2015-05-08,0.6784988004141583
2015-05-11,0.5912394287217181
2015-05-12,0.6711657961284185
2015-05-13,0.6331063963769129
2015-05-14,0.6126444573187495
2015-05-15,0.5715378952041279
2015-05-18,0.5190994822304911
2015-05-19,0.5329703915941135
2015-05-20,0.5502552114828873
2015-05-21,0.5273132023048096
2015-05-22,0.5312374384604263
2015-05-26,0.7202310295521981
2015-05-27,0.6336658707453953
2015-05-28,0.597817565898343
2015-05-29,0.70342741466722
2015-06-01,0.6085456867432996
2015-06-02,0.630275147609301
2015-06-03,0.6046646274537257
2015-06-04,0.7177696412053343
2015-06-05,0.6680640789533486
2015-06-08,0.6558100130977559
2015-06-09,0.6979047739491225
2015-06-10,0.6649514048615658
2015-06-11,0.5575371938955721
2015-06-12,0.7002885048695751
2015-06-15,0.7508330136174859
2015-06-16,0.6705055694645828
2015-06-17,0.7385426715755695
2015-06-18,0.7055040761334191
2015-06-19,0.7266524713266064
2015-06-22,0.558720110578852
2015-06-23,0.529847927607606
2015-06-24,0.6197098781661261
2015-06-25,0.6720042012084896
2015-06-26,0.6700867732742547
2015-06-29,0.8533140373424334
2015-06-30,0.8287359632207437
2015-07-01,0.7529425547236231
2015-07-02,0.7320418809234854
2015-07-06,0.7740490851326721
2015-07-07,0.7948932223655653
2015-07-08,0.8514093231299102
2015-07-09,0.8250569027725273
2015-07-10,0.7343348366576902
2015-07-13,0.6497937335267353
2015-07-14,0.5682513549684615
2015-07-15,0.608207610549132
2015-07-16,0.6001665405274618
2015-07-17,0.5730543603377737
2015-07-20,0.5554267135238546
2015-07-21,0.5828907640567657
2015-07-22,0.6398881567402678
2015-07-23,0.6694222566431245
2015-07-24,0.740467250774984
2015-07-27,0.7933976723220808
2015-07-28,0.7287411745674869
2015-07-29,0.6145163314229731
2015-07-30,0.5828417042028823
2015-07-31,0.6452930579776254
2015-08-03,0.690631380736274
2015-08-04,0.6079250549174434
2015-08-05,0.6145342946175542
2015-08-06,0.6782768353431967
2015-08-07,0.7010740461938157
2015-08-10,0.5818147191073076
2015-08-11,0.7775349221485038
2015-08-12,0.8077512203807663
2015-08-13,0.7007962746268576
2015-08-14,0.648464684406275
2015-08-17,0.6705879123524109
2015-08-18,0.6645750869975963
2015-08-19,0.8518300050907368
2015-08-20,0.9333308228460683
2015-08-21,1.0
2015-08-24,1.0
2015-08-25,1.0
2015-08-26,0.9176167990697003
2015-08-27,0.8573241215686584
2015-08-28,0.8168514029675916
2015-08-31,0.8252977183954062
2015-09-01,0.8940115552758184
2015-09-02,0.802708503609797
2015-09-03,0.8018353946554759
2015-09-04,0.8599379667616227
2015-09-08,0.7458198185379136
2015-09-09,0.789662683457808
2015-09-10,0.7687124348925732
2015-09-11,0.7418371405793173
2015-09-14,0.7086032116260378
2015-09-15,0.7132677941803657
2015-09-16,0.6975323765423754
2015-09-17,0.8063651027209936
2015-09-18,0.8261783603102995
2015-09-21,0.7153029279605357
2015-09-22,0.780397724296086
2015-09-23,0.6507757388675496
2015-09-24,0.7095833501334597
2015-09-25,0.8162825470486942
2015-09-28,0.9254017127428239
2015-09-29,0.9080716203390181
2015-09-30,0.8712550739990094
2015-10-01,0.8060497789751989
2015-10-02,0.856852639443122
2015-10-05,0.7343094594421621
2015-10-06,0.6966578113439489
2015-10-07,0.7443725173805067
2015-10-08,0.7005206720761267
2015-10-09,0.6714344472007882
2015-10-12,0.6281063699157585
2015-10-13,0.6797895648883342
2015-10-14,0.7503446100723846
2015-10-15,0.7369635743569246
2015-10-16,0.6938539215629883
2015-10-19,0.6169384850906706
2015-10-20,0.6332378094772598
2015-10-21,0.6664271811038939
2015-10-22,0.6859224937949205
2015-10-23,0.6497688817113256
2015-10-26,0.5918033143673419
2015-10-27,0.6107382872943415
2015-10-28,0.6455144188506914
2015-10-29,0.5886038420460324
2015-10-30,0.6474116118729137
2015-11-02,0.5616039048755125
2015-11-03,0.580666942075979
2015-11-04,0.5990628026429744
2015-11-05,0.5845546740509694
2015-11-06,0.606845389034714
2015-11-09,0.6803851176522099
2015-11-10,0.619974391502898
2015-11-11,0.6176889358092756
2015-11-12,0.7276571509193569
2015-11-13,0.8491413705507136
2015-11-16,0.7650940646770826
2015-11-17,0.7893627059590961
2015-11-18,0.713601167812313
2015-11-19,0.6750641562866645
2015-11-20,0.6919116913346959
2015-11-23,0.6893601459228028
2015-11-24,0.7409605590945406
2015-11-25,0.6759015137265797
2015-11-27,0.7039316953665398
2015-11-30,0.8170944272686721
2015-12-01,0.7466916393512104
2015-12-02,0.8340491331956965
2015-12-03,0.9059230631488157
2015-12-04,0.8637882205906088
2015-12-07,0.8181363772502958
2015-12-08,0.8510115917472573
2015-12-09,0.9360286523446071
2015-12-10,0.8845593689106802
2015-12-11,1.0
2015-12-14,0.9600062396363698
2015-12-15,0.8776649284288099
2015-12-16,0.864501719794371
2015-12-17,0.9035011824656632
2015-12-18,0.9716968530534148
2015-12-21,0.840764178071656
2015-12-22,0.836210002558024
2015-12-23,0.8053959979774598
2015-12-24,0.7251448670041817
2015-12-28,0.7543291113286764
2015-12-29,0.7689551090589303
2015-12-30,0.7300643310073799
2015-12-31,0.8505476429524498
2016-01-04,0.9414610390124292
2016-01-05,0.8624349514355666
2016-01-06,0.9471731805006133
2016-01-07,1.0
2016-01-08,1.0
2016-01-11,0.9869039641316751
2016-01-12,0.9745139010523922
2016-01-13,1.0
2016-01-14,0.9893206834875375
2016-01-15,1.0
2016-01-19,1.0
2016-01-20,1.0
2016-01-21,1.0
2016-01-22,0.9469999962264364
2016-01-25,0.9382657254177499
2016-01-26,0.9350765959444708
2016-01-27,0.9679587290129811
2016-01-28,0.9306999976846831
2016-01-29,0.9437455553123515
2016-02-01,0.8906467603621121
2016-02-02,0.9424743554268887
2016-02-03,0.9436426524254404
2016-02-04,0.9013092386737117
2016-02-05,0.943670199576298
2016-02-08,0.9696493666426967
2016-02-09,0.9679743852961983
2016-02-10,0.9386928256674798
2016-02-11,1.0
2016-02-12,0.8796341131540565
2016-02-16,0.8566807578423873
2016-02-17,0.7855167239882673
2016-02-18,0.7477891633982359
2016-02-19,0.7299003063825699
2016-02-22,0.6897156321390349
2016-02-23,0.7867697754777655
2016-02-24,0.7904460154416847
2016-02-25,0.724076128928632
2016-02-26,0.7439739037146501
2016-02-29,0.7641244239180335
2016-03-01,0.7586629232396441
2016-03-02,0.6776838274746345
2016-03-03,0.6415430980040314
2016-03-04,0.6927512511217433
2016-03-07,0.653577306637818
2016-03-08,0.7081860482638255
2016-03-09,0.6567480773710096
2016-03-10,0.7392581183606404
2016-03-11,0.6913984499914099
2016-03-14,0.6228910661408666
2016-03-15,0.6454802097072365
2016-03-16,0.6849730392937666
2016-03-17,0.6925885230584234
2016-03-18,0.6947801349061513
2016-03-21,0.6040448342241619
2016-03-22,0.6359404234318395
2016-03-23,0.6331308420970767
2016-03-24,0.6344618860036546
2016-03-28,0.6453917014479188
2016-03-29,0.6388078895182678
2016-03-30,0.6177640829576784
2016-03-31,0.6655894258961319
2016-04-01,0.6775575019576561
2016-04-04,0.6531130679024836
2016-04-05,0.7356626650226427
2016-04-06,0.6745638337357436
2016-04-07,0.7491756870126308
2016-04-08,0.7095650996373318
2016-04-11,0.7127534246059213
2016-04-12,0.7548953302168623
2016-04-13,0.6826617319034837
2016-04-14,0.6407265072864511
2016-04-15,0.6657451477857556
2016-04-18,0.6622430993683103
2016-04-19,0.6745839765923002
2016-04-20,0.6551492171026378
2016-04-21,0.6881023234150784
2016-04-22,0.6897711572626596
2016-04-25,0.6503027814550851
2016-04-26,0.6554284449640196
2016-04-27,0.681437972904007
2016-04-28,0.784341592926126
2016-04-29,0.8623049214794073
2016-05-02,0.7089730681538121
2016-05-03,0.8355963602751303
2016-05-04,0.805280834018283
2016-05-05,0.7728649512569873
2016-05-06,0.7781219813065902
2016-05-09,0.7460064091103035
2016-05-10,0.6929076551173051
2016-05-11,0.7715398026390566
2016-05-12,0.8114895188031143
2016-05-13,0.8646933189472196
2016-05-16,0.765630226031612
2016-05-17,0.9028046551184551
2016-05-18,0.9053833495840838
2016-05-19,0.9164935178609315
2016-05-20,0.8691094423700898
2016-05-23,0.7672551210739758
2016-05-24,0.8077995814016968
2016-05-25,0.725512008086859
2016-05-26,0.6906459192766178
2016-05-27,0.6583772389834229
2016-05-31,0.7935899982751593
2016-06-01,0.700098214887813
2016-06-02,0.6510515669376814
2016-06-03,0.7679957937142493
2016-06-06,0.6415303929393549
2016-06-07,0.642464656213704
2016-06-08,0.6526779216854425
2016-06-09,0.7287617810162667
2016-06-10,0.8759113024854974
2016-06-13,0.964694606641434
2016-06-14,0.9535546943060105
2016-06-15,0.9770573702882169
2016-06-16,0.9794888630157309
2016-06-17,0.9688573412010211
2016-06-20,0.8517240248528387
2016-06-21,0.8194557583511788
2016-06-22,0.9534622720484779
2016-06-23,0.8732538919509995
2016-06-24,1.0
2016-06-27,1.0
2016-06-28,0.9535403042959277
2016-06-29,0.8871882036975379
2016-06-30,0.8656335141880698
2016-07-01,0.8216080156429478
2016-07-05,0.8475496744708587
2016-07-06,0.8203287760065049
2016-07-07,0.8078470975041344
2016-07-08,0.8108844077534152
2016-07-11,0.7200116527163393
2016-07-12,0.7165057736251993
2016-07-13,0.6907502222502897
2016-07-14,0.6776333991070574
2016-07-15,0.6920302305426809
2016-07-18,0.6022124212759701
2016-07-19,0.5952974382039216
2016-07-20,0.5993416228361178
2016-07-21,0.6404473206388479
2016-07-22,0.6116446975595186
2016-07-25,0.6335465698463301
2016-07-26,0.6418240116482692
2016-07-27,0.669141293307121
2016-07-28,0.6304534366684043
2016-07-29,0.6681385512051135
2016-08-01,0.7023284101211963
2016-08-02,0.7546624317652647
2016-08-03,0.667875235464117
2016-08-04,0.657368830207908
2016-08-05,0.6485899950463622
2016-08-08,0.6894621997747219
2016-08-09,0.7253830882679809
2016-08-10,0.799328198810497
2016-08-11,0.7827733975726088
2016-08-12,0.8006889566569724
2016-08-15,0.7661373182840335
2016-08-16,0.8014831229363201
2016-08-17,0.8258567786354035
2016-08-18,0.7753940244173991
2016-08-19,0.8176885678014293
2016-08-22,0.8475116792297513
2016-08-23,0.8369841840947755
2016-08-24,0.8902741084907494
2016-08-25,0.8858541602371114
2016-08-26,0.9486935362770855
2016-08-29,0.8500347854195999
2016-08-30,0.8345022911768764
2016-08-31,0.9095035887862039
2016-09-01,0.9357733821819907
2016-09-02,0.8366304074109049
2016-09-06,0.8671808439281294
2016-09-07,0.9051750472597763
2016-09-08,0.9101974216710209
2016-09-09,0.9331201718973148
2016-09-12,0.8694506754266458
2016-09-13,0.9171917011932228
2016-09-14,0.9069974455931105
2016-09-15,0.8566034996094961
2016-09-16,0.8598754112246384
2016-09-19,0.8036364224160458
2016-09-20,0.7925277953139825
2016-09-21,0.7873799510412901
2016-09-22,0.7253558760091385
2016-09-23,0.7267933526587312
2016-09-26,0.8064546930723292
2016-09-27,0.7639785100940418
2016-09-28,0.7630244556501147
2016-09-29,0.8374435173693328
2016-09-30,0.7912336242988974
