Date,garch_fc_vol,egarch_fc_vol,sigma_v5_h1,sigma_v5_h5,sigma_v5_h21,rv_target
2016-07-01,1.526445108390536,1.2611533551426892,1.505764441202068,1.3782953336336012,1.1460229917431815,1.2835579446524568
2016-07-05,1.31902924676614,1.160114883402848,1.3633474290698038,1.2718496599500122,1.0993874462506676,1.2804024001701355
2016-07-06,1.1982248069782715,1.2458674521615722,1.3788752171666765,1.2839250513611729,1.104770731290682,1.2880289640107885
2016-07-07,1.0809272384193418,1.1048938801421926,1.2531115952077994,1.1878920114498779,1.0612574205147962,1.2941798303093883
2016-07-08,0.9592184909126176,1.0589564415321615,1.155216732459977,1.111823311734347,1.0255689540323616,1.310718742264693
2016-07-11,1.0764774667081582,0.8521074195848292,1.056608170265246,1.033969754363379,0.987798874701328,1.3103551477973336
2016-07-12,0.9648313399376496,0.7838773307230638,0.9708010475875142,0.9651154793541591,0.9532325161365675,1.3079220876922313
2016-07-13,0.9193103460417592,0.6827159099680411,0.8946616193697301,0.9030634682968252,0.9210452825442288,1.3016663403055562
2016-07-14,0.8315813977077066,0.6732770298933914,0.8304163493950718,0.8499360992629705,0.8926277462858118,1.3039076607330984
2016-07-15,0.797967390403914,0.5999905148607352,0.7701889213303368,0.7994313704293685,0.8648057556742127,1.300953965742258
2016-07-18,0.7420476186435773,0.6231172583978427,0.7425102086160692,0.7759760511813035,0.8515962481069954,1.279690309496775
2016-07-19,0.703277613902707,0.5856310622410659,0.6919871356900036,0.732735047539384,0.8267279500853904,1.2775593021747804
2016-07-20,0.6698699289401331,0.6030026774769173,0.666331756811729,0.7105537425545507,0.8136961152724994,1.248880830784037
2016-07-21,0.6639756044826015,0.5508426392661152,0.6235551433892035,0.6732109216829794,0.7913042227184963,1.2495115111505628
2016-07-22,0.6648456794445786,0.6337655667771773,0.6612719935707911,0.7061605865432148,0.8110919466839641,1.245723503852854
2016-07-25,0.6642268490822307,0.5756078499577235,0.6189786865712004,0.6691881594040571,0.7888565867747404,1.2323354094462513
2016-07-26,0.6532021053134157,0.6313789531090013,0.6349126463699388,0.6831709700835241,0.797333770650651,0.6816336763945265
2016-07-27,0.6300956478429487,0.6187091007678964,0.5956329063440272,0.648578634038218,0.7762030754629634,0.6511901942522291
2016-07-28,0.6167963024395932,0.6341984883155415,0.5806691499426003,0.635289879616567,0.7679409331221262,0.6008488350680364
2016-07-29,0.6047239583436363,0.6132278013918193,0.5429005886985726,0.5998521129178717,0.7403368409333971,0.5611085634806708
2016-08-01,0.5719598282036998,0.5834575817166533,0.5121362787601157,0.5720456616319308,0.7223943419076039,0.5369156789574369
2016-08-02,0.5681784415074953,0.6006990466899275,0.5004046811249012,0.5613610529593355,0.7153878604010161,0.552948074545966
2016-08-03,0.6498298602795235,0.7483813551712284,0.6130579505241321,0.6622012020972703,0.7791602271603547,0.5423224900595629
2016-08-04,0.6291651720230096,0.6958837634866349,0.5753848885703408,0.6288972017662315,0.7586530953376945,0.5539102307946884
2016-08-05,0.6049250633742033,0.671543866635328,0.5415661218215555,0.5986528677162087,0.7395704161902381,0.5400230437541437
2016-08-08,0.6879736525544444,0.5658196962621121,0.5103285504904204,0.5704027771500698,0.7213206369788908,0.4990339715241871
2016-08-09,0.6483728518299388,0.5795913665879544,0.49420338255294133,0.5556942588665782,0.7116459018553213,0.4923878069986645
2016-08-10,0.6179667868370033,0.5717036136628141,0.46805276413751584,0.5316489315595225,0.6954002356453542,0.4661135286857418
2016-08-11,0.6128848790492005,0.6264639646686245,0.494117731633971,0.5556158913952615,0.7113708859823098,0.4640064331872197
2016-08-12,0.6235999773707135,0.5648854997082258,0.4676032482209869,0.531233471868074,0.6945540815909026,0.4425043704867843
2016-08-15,0.6039944351064487,0.5845921956451752,0.46078298307258253,0.5249203891066931,0.6896053612215679,0.4315761592152584
2016-08-16,0.5971497286842704,0.5475739308537276,0.43742238112498133,0.5031630628767614,0.6740646551699464,0.4323084441844281
2016-08-17,0.640388907214342,0.6697931640805362,0.5278679029647372,0.5863025853957793,0.7289528109921541,0.4386081430132634
2016-08-18,0.6156277100944803,0.6376951406927476,0.49849229875883044,0.5596139618980652,0.7111864809109979,0.4361729237629131
2016-08-19,0.6003604765680578,0.6040147820580356,0.471798852468859,0.5351069940604268,0.694541214259526,0.4338296375482016
2016-08-22,0.5915997790635724,0.6331055033277843,0.4764756478069372,0.5394187809636949,0.6975027913909267,0.434433805847687
2016-08-23,0.5787695756871325,0.6294084843819572,0.45285428960702007,0.5175577275225638,0.6828743340539177,0.4346874953608002
2016-08-24,0.5736167388994624,0.5993195146094903,0.43027271786329535,0.49645956679468695,0.6684633595596963,0.4325845735406006
2016-08-25,0.6248120256853494,0.7142059009167215,0.5205856017569097,0.5797115226423066,0.7243585764437594,0.4222761711323444
2016-08-26,0.6039856384701475,0.7160306654400006,0.5053043201868056,0.5658280420128406,0.7154594100248262,0.4501950795516604
2016-08-29,0.5975136887139689,0.7430797636871124,0.51071658717443,0.5683122876017949,0.7122962365734988,0.4450179184282085
2016-08-30,0.6177319327942008,0.6672754722468974,0.48220618028219503,0.5423614369523544,0.6952825779754569,0.4451922458606541
2016-08-31,0.6049812585298266,0.6942817943621585,0.48924484052327616,0.5487941245109491,0.6995213995916946,0.4300083017718941
2016-09-01,0.5511179531084142,0.6439632951153976,0.5205671627409184,0.5772296218431613,0.7180068322056796,0.4432546390962337
2016-09-02,0.5309524911953828,0.6233064595025887,0.4915832689140406,0.5509464792572603,0.7009039561887995,0.4149721462356716
2016-09-06,0.5505431779064165,0.563986098996643,0.4648787861494813,0.5265110996787644,0.684621292677704,0.419605287401701
2016-09-07,0.5440293525342382,0.5233249386671484,0.44073231476127284,0.5042040958430715,0.6694251475134892,0.4218483592188088
2016-09-08,0.5260508990195508,0.5159844581273606,0.4207482144527487,0.4855715681986492,0.6564788985934346,0.4219728502299067
2016-09-09,0.5285408621208582,0.5590926146466144,0.4469340651812205,0.5100535593739308,0.6733460285416737,0.4697866968036763
2016-09-12,1.279079559145729,1.414665992812184,1.2603566956243595,1.1857301306332857,1.04133670098575,0.517937833293837
2016-09-13,1.284382385844247,1.1754669145376857,1.1472516243909125,1.0983937440707052,1.0009224658358913,0.5544825800770267
2016-09-14,1.316224394904588,1.4300588766338178,1.351987311386351,1.2552759069825574,1.0724646776963165,0.5725964158298648
2016-09-15,1.1359039677990137,1.317209183965953,1.2354284861143052,1.1663689303767448,1.0325600953991882,0.5903761344221155
2016-09-16,1.0863360525697756,1.1273641078227048,1.1258424088556727,1.0813711170311127,0.9930276049750094,0.5883555696318086
2016-09-19,0.970290924412221,1.131940024277731,1.1042990257281442,1.0644272267373451,0.9850048576477433,0.607488629080469
2016-09-20,0.855150666642976,1.0522573329748512,1.0116739516789943,0.9911302250009025,0.949349630591824,0.6155561798212202
2016-09-21,0.7637544798505371,0.9843615032386912,0.9300515762067975,0.9255538816295709,0.9163395731969785,0.6382398095169088
2016-09-22,0.8592017389440821,0.8284749682291384,0.8569181151137505,0.8658887879340434,0.8853073975610251,0.6470154502494488
2016-09-23,0.8151636777037138,0.7322402986496325,0.7925141707315151,0.8125558311862938,0.8566820670076168,0.6437243408498443
2016-09-26,0.7844941531654177,0.8283871649981164,0.8456328881378363,0.8565988736678648,0.880370362673434,0.6494214341720067
2016-09-27,0.8168809285277647,0.9776290836259384,0.9498270477545394,0.9415347334875742,0.9244532134819161,0.6323400378140486
2016-09-28,0.7823551296020897,0.8646002613455278,0.8808763919342978,0.8931725021196385,0.9157813962047896,0.6459692829566119
2016-09-29,0.7379639680925023,0.7758029882735515,0.8154152967468128,0.8387841257879467,0.8864586611779252,0.6615179130519223
2016-09-30,0.8101019264026877,0.9587981595947036,0.9475145171276395,0.9477743651099568,0.9430321975348815,0.6715371878472643
2016-10-03,0.8112997580920096,0.8314656985470072,0.874325441303703,0.8877647809589171,0.9095004292321298,0.6646405434839328
2016-10-04,0.7495542522134241,0.8467249442731726,0.8560544054350571,0.8726037661852466,0.8993761445601418,0.6663742003758528
2016-10-05,0.736788766754555,0.9209065571371176,0.8948364570343215,0.9044977274433204,0.9142605129618847,0.6671680538132779
2016-10-06,0.7070586074990521,0.8320166928630781,0.8278701647503659,0.8483364774180263,0.8829529473841243,0.6696604562252604
2016-10-07,0.6613911535335365,0.7894735027749563,0.768630572286437,0.7976299585434675,0.8540624127767281,0.6809151005120115
2016-10-10,0.652156545843469,0.8324461709355121,0.7830076105520076,0.8083829928152483,0.8590594061948235,0.656121917804466
2016-10-11,0.6587162894687599,0.746067883356683,0.728175908744451,0.7611268184079117,0.8320980017494559,0.6420090850429618
2016-10-12,0.8659311507825123,1.0356575752970445,0.9645942130056536,0.95670132513959,0.936160157986179,0.6139507919664066
2016-10-13,0.7807777455772543,0.9630715872439158,0.8892837706385045,0.896215798275186,0.9054900989791952,0.6372542225469032
2016-10-14,0.7351602968770357,0.9811739784740556,0.8854825783104809,0.8941702016161687,0.9049909137849848,0.6339496116120071
2016-10-17,0.6818857488687381,0.9231145914023412,0.818453491239734,0.8400170524442385,0.8768196344453357,0.6305279501246478
2016-10-18,0.6669267261793854,0.950621864371819,0.8268675768334973,0.8480255832641916,0.8816985688437114,0.6376928215672583
2016-10-19,0.6858003168890304,0.8410437316802998,0.7669244656368251,0.7979282826539196,0.8549127370480609,0.6277595192523315
