subsample,model,N,RMSE,MAE,QLIKE
overall,M1_h5,375,0.3604001403179122,0.2116044630103537,0.350964463359538
overall,M2_h5_raw,375,0.540212597785957,0.3907148897707209,0.4834481440418851
overall,M3_h5,375,0.3715918497344466,0.221645391287489,0.3942737585840821
crisis,M1_h5,29,1.0914880269136509,0.8512429348694444,2.0826713964203534
crisis,M2_h5_raw,29,1.1342555799698368,0.8971984599071455,1.432220405798328
crisis,M3_h5,29,1.1075653850651666,0.865211474319737,2.6187606964777115
calm,M1_h5,346,0.2022922159114865,0.157993146004823,0.2058213967157125
calm,M2_h5_raw,346,0.4565723741209292,0.3482639547014829,0.4039267695016053
calm,M3_h5,346,0.2164202796947976,0.1677048814379653,0.2078283215929975
