Date,garch_fc_vol,egarch_fc_vol,sigma_v2_h1,sigma_v2_h5,sigma_v2_h21,rv_target
2016-07-01,1.526445108390536,1.2611533551426892,1.122402893981711,1.0529969949138598,0.9267199950704446,1.2835579446524568
2016-07-05,1.31902924676614,1.160114883402848,1.0552063922373158,0.9968160150138066,0.9129077494080566,1.2804024001701355
2016-07-06,1.1982248069782715,1.2458674521615722,1.1089059251079787,1.0389044644725847,0.9423655212364397,1.2880289640107885
2016-07-07,1.0809272384193418,1.1048938801421926,1.0214037883748852,0.9675779495669719,0.917177064149126,1.2941798303093883
2016-07-08,0.9592184909126176,1.0589564415321615,0.9809796391613022,0.934649073874783,0.9089198071922113,1.310718742264693
2016-07-11,1.0764774667081582,0.8521074195848292,0.8579234508465433,0.8345704820032668,0.8632655468724613,1.3103551477973336
2016-07-12,0.9648313399376496,0.7838773307230638,0.8034212518315109,0.7889990255966893,0.844939112261302,1.3079220876922313
2016-07-13,0.9193103460417592,0.6827159099680411,0.7335722216813104,0.730157758989597,0.8188719269609173,1.3016663403055562
2016-07-14,0.8315813977077066,0.6732770298933914,0.7081515606924317,0.7087078318337535,0.8139531297464935,1.3039076607330984
2016-07-15,0.797967390403914,0.5999905148607352,0.6541557606650389,0.6642144128892686,0.7926735390426605,1.300953965742258
2016-07-18,0.7420476186435773,0.6231172583978427,0.6515507085816157,0.6629005731904455,0.7975587403769052,1.279690309496775
2016-07-19,0.703277613902707,0.5856310622410659,0.6159063531029837,0.6338526332869074,0.7832055225847825,1.2775593021747804
2016-07-20,0.6698699289401331,0.6030026774769173,0.6114823175273396,0.6366775118636836,0.7853380453821165,1.248880830784037
2016-07-21,0.6639756044826015,0.5508426392661152,0.5730619923702358,0.6075943147223677,0.7654157003886963,1.2495115111505628
2016-07-22,0.6648456794445786,0.6337655667771773,0.6152121513616683,0.6513103249506395,0.7926013767373563,1.245723503852854
2016-07-25,0.6642268490822307,0.5756078499577235,0.5749537846822328,0.6202363415001115,0.7720086638995101,1.2323354094462513
2016-07-26,0.6532021053134157,0.6313789531090013,0.6074483092614886,0.6519224687624366,0.7907865897639272,0.6816336763945265
2016-07-27,0.6300956478429487,0.6187091007678964,0.5981453762311628,0.6462448317814776,0.7863219890975499,0.6511901942522291
2016-07-28,0.6167963024395932,0.6341984883155415,0.6069939884654881,0.6555154213421576,0.7921431679793189,0.6008488350680364
2016-07-29,0.6047239583436363,0.6132278013918193,0.5788139019480832,0.6272894604848199,0.767252702402411,0.5611085634806708
2016-08-01,0.5719598282036998,0.5834575817166533,0.5649655284187768,0.6136263532940148,0.7584737029920905,0.5369156789574369
2016-08-02,0.5681784415074953,0.6006990466899275,0.5744670254124487,0.6198169669131987,0.7625030710295589,0.552948074545966
2016-08-03,0.6498298602795235,0.7483813551712284,0.6643549885318982,0.6998789490372415,0.8130602246657939,0.5423224900595629
2016-08-04,0.6291651720230096,0.6958837634866349,0.6375280536981955,0.6760171351721048,0.7994268393431471,0.5539102307946884
2016-08-05,0.6049250633742033,0.671543866635328,0.6238174187370286,0.6649578568420093,0.7916223120704153,0.5400230437541437
2016-08-08,0.6879736525544444,0.5658196962621121,0.5643135064646048,0.6121449062872181,0.7569762951645029,0.4990339715241871
2016-08-09,0.6483728518299388,0.5795913665879544,0.569368151358242,0.6179184357009313,0.7593876588707771,0.4923878069986645
2016-08-10,0.6179667868370033,0.5717036136628141,0.5635238799680894,0.6123665622126035,0.755837263475518,0.4661135286857418
2016-08-11,0.6128848790492005,0.6264639646686245,0.5957642574347337,0.6408957215587244,0.7821294854331932,0.4640064331872197
2016-08-12,0.6235999773707135,0.5648854997082258,0.5615394050180186,0.6078150068543225,0.7655472005328383,0.4425043704867843
2016-08-15,0.6039944351064487,0.5845921956451752,0.5714139248895398,0.6154602241544529,0.77822576755441,0.4315761592152584
2016-08-16,0.5971497286842704,0.5475739308537276,0.5493305675803525,0.5945826639261508,0.7710680394991811,0.4323084441844281
