Date,garch_fc_vol,egarch_fc_vol,sigma_v3_h1,sigma_v3_h5,sigma_v3_h21,rv_target
2016-07-01,1.526445108390536,1.2611533551426892,1.121684783374562,1.0511272271159482,0.9230816319311709,1.2835579446524568
2016-07-05,1.31902924676614,1.160114883402848,1.0541233968413672,0.9945627535331178,0.9096165606168679,1.2804024001701355
2016-07-06,1.1982248069782715,1.2458674521615722,1.1075537366699204,1.0362416079497399,0.9392254677445424,1.2880289640107885
2016-07-07,1.0809272384193418,1.1048938801421926,1.0198494352295753,0.9647461855601053,0.9142009494589556,1.2941798303093883
2016-07-08,0.9592184909126176,1.0589564415321615,0.9794465568473602,0.9318928449501206,0.9060904392791419,1.310718742264693
2016-07-11,1.0764774667081582,0.8521074195848292,0.8557589609625749,0.8314958714186462,0.8602002599659772,1.3103551477973336
2016-07-12,0.9648313399376496,0.7838773307230638,0.801282665749594,0.7860792758733917,0.8419608619116621,1.3079220876922313
2016-07-13,0.9193103460417592,0.6827159099680411,0.7312646998171282,0.7272074649964306,0.8159051130431859,1.3016663403055562
2016-07-14,0.8315813977077066,0.6732770298933914,0.7060342453870386,0.7059541060629465,0.811028702291558,1.3039076607330984
2016-07-15,0.797967390403914,0.5999905148607352,0.6519511302102208,0.6613827152916701,0.7897298153684946,1.300953965742258
2016-07-18,0.7420476186435773,0.6231172583978427,0.6494976919860737,0.6600937452467996,0.7945884662306222,1.279690309496775
2016-07-19,0.703277613902707,0.5856310622410659,0.6139393511138078,0.6310788981144217,0.7800712369431235,1.2775593021747804
2016-07-20,0.6698699289401331,0.6030026774769173,0.6097103841941302,0.6341722173124789,0.7822802629517545,1.248880830784037
2016-07-21,0.6639756044826015,0.5508426392661152,0.5712103540531625,0.6051816657926896,0.7622868977728273,1.2495115111505628
2016-07-22,0.6648456794445786,0.6337655667771773,0.6132512877226604,0.6490579339744315,0.7893973533195393,1.245723503852854
2016-07-25,0.6642268490822307,0.5756078499577235,0.5728943169541291,0.6182051638127681,0.7687786037826843,1.2323354094462513
2016-07-26,0.6532021053134157,0.6313789531090013,0.6056304381504726,0.6504024775586614,0.7876108872244482,0.6816336763945265
2016-07-27,0.6300956478429487,0.6187091007678964,0.5968602787078038,0.6454304801968604,0.7834145971373635,0.6511901942522291
2016-07-28,0.6167963024395932,0.6341984883155415,0.6061985442777171,0.6552062854576663,0.7892991642430285,0.6008488350680364
2016-07-29,0.6047239583436363,0.6132278013918193,0.5792754129966199,0.628155952515359,0.7651014203606976,0.5611085634806708
2016-08-01,0.5719598282036998,0.5834575817166533,0.565732010494339,0.6145162345763289,0.756036791832346,0.5369156789574369
2016-08-02,0.5681784415074953,0.6006990466899275,0.5755360392454602,0.6207047119675713,0.7597106380914475,0.552948074545966
2016-08-03,0.6498298602795235,0.7483813551712284,0.6653199795904846,0.7004627343349721,0.8096080248378866,0.5423224900595629
2016-08-04,0.6291651720230096,0.6958837634866349,0.6386231652213074,0.6766452076657047,0.7957987067377205,0.5539102307946884
2016-08-05,0.6049250633742033,0.671543866635328,0.6251180940125011,0.6656490095501018,0.7877361086557529,0.5400230437541437
2016-08-08,0.6879736525544444,0.5658196962621121,0.56508913365864,0.6124386041835844,0.7528219893658247,0.4990339715241871
2016-08-09,0.6483728518299388,0.5795913665879544,0.5704915030880076,0.6184027432428463,0.7552207678264251,0.4923878069986645
2016-08-10,0.6179667868370033,0.5717036136628141,0.5649331231747434,0.6129153507145617,0.751541082082152,0.4661135286857418
2016-08-11,0.6128848790492005,0.6264639646686245,0.5971899735368839,0.641439557502514,0.7770579559114803,0.4640064331872197
2016-08-12,0.6235999773707135,0.5648854997082258,0.5628124011157924,0.6082227646322744,0.760240252757628,0.4425043704867843
2016-08-15,0.6039944351064487,0.5845921956451752,0.5728805500788352,0.6160794518677544,0.7727394739545124,0.4315761592152584
2016-08-16,0.5971497286842704,0.5475739308537276,0.5506973578713422,0.5952653465813748,0.765397189130599,0.4323084441844281
2016-08-17,0.640388907214342,0.6697931640805362,0.6212996517353819,0.6591260175280791,0.8112006491529709,0.4386081430132634
2016-08-18,0.6156277100944803,0.6376951406927476,0.6021363657058122,0.6434811700706075,0.8024327341957682,0.4361729237629131
2016-08-19,0.6003604765680578,0.6040147820580356,0.5818816260596962,0.6262883059629336,0.7915381782958885,0.4338296375482016
2016-08-22,0.5915997790635724,0.6331055033277843,0.5977843865518716,0.6423781730661153,0.8020989776541975,0.434433805847687
2016-08-23,0.5787695756871325,0.6294084843819572,0.5940219321991534,0.6388414041632745,0.7967193232624705,0.4346874953608002
2016-08-24,0.5736167388994624,0.5993195146094903,0.5769367172067559,0.6221087600385005,0.7821895526189996,0.4325845735406006
2016-08-25,0.6248120256853494,0.7142059009167215,0.6460191754103083,0.6847769243316831,0.8177353103752447,0.4222761711323444
2016-08-26,0.6039856384701475,0.7160306654400006,0.6512284343577784,0.6891538979893672,0.8187910883304537,0.4501950795516604
2016-08-29,0.5975136887139689,0.7430797636871124,0.6426609099182939,0.6802657649408244,0.8089371047946035,0.4450179184282085
2016-08-30,0.6177319327942008,0.6672754722468974,0.6027089513053354,0.6438448027331315,0.7818889155513087,0.4451922458606541
2016-08-31,0.6049812585298266,0.6942817943621585,0.6200844607056316,0.6583110238112023,0.7891743606351521,0.4300083017718941
2016-09-01,0.5511179531084142,0.6439632951153976,0.6535945854064996,0.6875953681684984,0.803667815017139,0.4432546390962337
2016-09-02,0.5309524911953828,0.6233064595025887,0.6441320444243213,0.6869546986024215,0.7952869806965231,0.4149721462356716
2016-09-06,0.5505431779064165,0.563986098996643,0.6063597661035097,0.6569861660300736,0.7724226793280775,0.419605287401701
2016-09-07,0.5440293525342382,0.5233249386671484,0.5799537907417011,0.6396855752047759,0.754420468013317,0.4218483592188088
2016-09-08,0.5260508990195508,0.5159844581273606,0.5754767091710974,0.6412897223648705,0.7484475021300306,0.4219728502299067
2016-09-09,0.5285408621208582,0.5590926146466144,0.6085927588421647,0.6705908306703887,0.7610959281250272,0.4697866968036763
2016-09-12,1.279079559145729,1.414665992812184,1.0432995041442288,1.0572519038270705,0.9589342529750912,0.517937833293837
2016-09-13,1.284382385844247,1.1754669145376857,0.9338540774892459,0.955703528332206,0.910627126512785,0.5544825800770267
2016-09-14,1.316224394904588,1.4300588766338178,1.1335003063256683,1.11972883627011,0.9919004627893097,0.5725964158298648
2016-09-15,1.1359039677990137,1.317209183965953,1.1042625398358021,1.0851265697680623,0.9830757577327396,0.5903761344221155
2016-09-16,1.0863360525697756,1.1273641078227048,1.009991140760103,0.9969144135343607,0.9481494960343013,0.5883555696318086
2016-09-19,0.970290924412221,1.131940024277731,1.0332782712619417,1.0087640010312853,0.9604732314977886,0.607488629080469
2016-09-20,0.855150666642976,1.0522573329748512,0.9994304232079948,0.9767206203747409,0.9472542255279631,0.6155561798212202
2016-09-21,0.7637544798505371,0.9843615032386912,0.9631330732236865,0.944963342251849,0.9334060638411825,0.6382398095169088
2016-09-22,0.8592017389440821,0.8284749682291384,0.8629182326440842,0.8603740653317502,0.8900781101066377,0.6470154502494488
2016-09-23,0.8151636777037138,0.7322402986496325,0.7984131391141124,0.8075007758396543,0.8599648723825118,0.6437243408498443
2016-09-26,0.7844941531654177,0.8283871649981164,0.8564642598027606,0.8551538115667147,0.8848854475147223,0.6494214341720067
2016-09-27,0.8168809285277647,0.9776290836259384,0.9473821022928537,0.9312964557159605,0.9237856693501332,0.6323400378140486
2016-09-28,0.7823551296020897,0.8646002613455278,0.8810053782448504,0.8783232328574865,0.905553773947682,0.6459692829566119
2016-09-29,0.7379639680925023,0.7758029882735515,0.8262635040874726,0.8306378650346719,0.8841176984372913,0.6615179130519223
2016-09-30,0.8101019264026877,0.9587981595947036,0.9329227154724751,0.9200537515432504,0.9401881520653488,0.6715371878472643
2016-10-03,0.8112997580920096,0.8314656985470072,0.856966086802494,0.8571962658767204,0.9129814815198358,0.6646405434839328
2016-10-04,0.7495542522134241,0.8467249442731726,0.867917178696579,0.8668243836662696,0.9279073351281205,0.6663742003758528
2016-10-05,0.736788766754555,0.9209065571371176,0.9139571844871753,0.9107364612169689,0.9608317278062032,0.6671680538132779
2016-10-06,0.7070586074990521,0.8320166928630781,0.8583271155474627,0.8708930310029449,0.9496947248116324,0.6696604562252604
2016-10-07,0.6613911535335365,0.7894735027749563,0.830813402874162,0.8538013580711636,0.9501826144598712,0.6809151005120115
2016-10-10,0.652156545843469,0.8324461709355121,0.8570526211122057,0.8823744456467393,0.9697635984918178,0.656121917804466
2016-10-11,0.6587162894687599,0.746067883356683,0.8053069164789884,0.8388117273708798,0.9477885505792671,0.6420090850429618
2016-10-12,0.8659311507825123,1.0356575752970445,0.9791980571084546,0.9878924909539917,1.0344202771462108,0.6139507919664066
2016-10-13,0.7807777455772543,0.9630715872439158,0.9492750510277888,0.9577127790393907,1.026131740908604,0.6372542225469032
2016-10-14,0.7351602968770357,0.9811739784740556,0.971725208315863,0.9712643944124029,1.0415568568933797,0.6339496116120071
2016-10-17,0.6818857488687381,0.9231145914023412,0.943284907455352,0.9417301146847978,1.0333227194575976,0.6305279501246478
2016-10-18,0.6669267261793854,0.950621864371819,0.9666742588029831,0.9570339880319186,1.0452352685482094,0.6376928215672583
2016-10-19,0.6858003168890304,0.8410437316802998,0.9001403892086712,0.8980094501000222,1.0163125100630543,0.6277595192523315
2016-10-20,0.6539168993898267,0.778051321177767,0.8583012462442543,0.8626283608221068,0.9986685595091792,0.6112177237136555
2016-10-21,0.631395016487917,0.7877520697146632,0.8608298378822535,0.868902443630732,1.0032478036637864,0.6059495922466164
2016-10-24,0.606727311601107,0.7523190451373422,0.8341030893764217,0.8535944272889547,0.990294427271609,0.6112000914038659
2016-10-25,0.6146619386922226,0.6834601259027724,0.7853964395815787,0.8181036066994328,0.9654600647297481,0.6046322515034668
2016-10-26,0.6191403355906392,0.7368658074486039,0.8134043340319275,0.8516360267159621,0.9802802426142783,0.6139890874608731
2016-10-27,0.608115775984419,0.7541868298148685,0.7702408300247167,0.8118295628295567,0.9252594316713624,0.6023612343419983
2016-10-28,0.6067221873745556,0.7841366308888038,0.7916029872776306,0.8382553938955256,0.9348304066685865,0.597077522933858
2016-10-31,0.6089644548882973,0.8170895589761811,0.8163793139461581,0.8681432339848898,0.9468960614271514,0.5789199930267824
2016-11-01,0.5687080034673219,0.71658738929418,0.8006703038532804,0.8512678133541807,0.9393616156584816,0.6126642394694025
2016-11-02,0.6539271228888794,0.856508060659167,0.8953015198839602,0.9313566575456265,0.9901246020565351,0.6109475409799663
2016-11-03,0.6812921524245689,0.9438154802869853,0.9674809968604763,0.9871481653541597,1.0260230133735266,0.6095102003347564
2016-11-04,0.6751204378299482,0.9840351824594732,1.0137057549064632,1.0248185770122666,1.0440415295991197,0.6136829780039742
2016-11-07,0.6360990605675451,0.9416168823386776,0.9982890299891951,1.0166061511375823,1.0371604564568484,0.6340565274134987
2016-11-08,1.1494358448555202,0.7277941300383712,0.8503411772118666,0.8907492023213555,0.9672617607433622,0.6419214701361803
2016-11-09,1.0174630733030243,0.6597741945305654,0.8016651776774214,0.8451300844012705,0.9453247071952251,0.6842229858494207
2016-11-10,1.0089099986883134,0.5552297338427482,0.7350020835559419,0.7815515403331105,0.9127167639357404,0.7146275768111991
2016-11-11,0.8939400272301817,0.5203913383346346,0.7053763867146813,0.7511997365954521,0.9021624401999122,0.6895516799677484
2016-11-14,0.8075096383553356,0.5606441807846015,0.7243818705762506,0.7652599825623814,0.9184353864549967,0.6854897213311112
2016-11-15,0.732624755910139,0.5387340634912526,0.6982434207653746,0.7408450022859127,0.9092443999055827,0.6861549433961756
2016-11-16,0.756098575491298,0.4659646206602323,0.6468854397319332,0.6919237332651856,0.8841982451755677,0.6667955336115158
2016-11-17,0.7003886549143618,0.5014743242362745,0.6581969059219955,0.6998867260538195,0.8961263351272892,0.6653988590690633
2016-11-18,0.6874575338256671,0.4514303769697412,0.6191226875414022,0.6630594237884584,0.8757570805364385,0.658942339870082
2016-11-21,0.6523341172942507,0.4970180255725149,0.636443806104279,0.6796239392940612,0.8909390702425348,0.6548095997141493
2016-11-22,0.6980146385882289,0.4298252919834203,0.5883697817190104,0.637310715826727,0.8654490061977147,0.6519968249657697
2016-11-23,0.6541094669561974,0.4101082689093888,0.5639465196413936,0.6180737719215178,0.8533480847167739,0.6524770235603287
2016-11-25,0.6175181880153302,0.4032177285137124,0.5469461862514047,0.607390064694182,0.8453111002787729,0.6352880798116659
2016-11-28,0.6107034028342904,0.3718229901827551,0.4969570830237689,0.559077750922208,0.7918585549478403,0.6338259303813657
2016-11-29,0.6286004852668666,0.492074021590424,0.5669459393579778,0.6260602726733394,0.841570340536005,0.6220975338658968
2016-11-30,0.6034542849371153,0.4672409153488804,0.5458311995057941,0.6052080745599018,0.8306491753515483,0.6298174557395146
2016-12-01,0.6012969446769602,0.5046547881400854,0.5748562180898932,0.6294951300246749,0.8522246891879828,0.6000337559140696
2016-12-02,0.6110657266003481,0.5823092919066878,0.6241565572783723,0.6739303088235346,0.8837638975839327,0.5905345034493444
2016-12-05,0.5887532703212583,0.5619399175155656,0.6047042891708638,0.6592298585324983,0.8714199954419902,0.5933616014511831
2016-12-06,0.6254227614077807,0.4968967135334529,0.5653427520025256,0.6281812278232068,0.8465790388471721,0.5868672366542739
2016-12-07,0.611407390414738,0.4610778747391734,0.5394914161550491,0.6083779068355248,0.828783159445283,0.5623969262545572
