date,actual,M4_before,M4_after
2025-05-02,0.7165061983715736,0.9954525666575752,1.0835014378870618
2025-05-05,0.6116731137904969,0.8696978030277507,0.9466235274994687
2025-05-06,0.8008047905030211,0.7935718863555189,0.8637641900106076
2025-05-07,0.976241540210133,0.8506139360234478,0.9258516715294403
2025-05-08,1.0754790851222302,0.8984804926515308,0.9779520775863288
2025-05-09,0.5444393039334359,0.9525819950516892,1.0368389172066717
2025-05-12,0.7082477544064372,0.76211735962343,0.8295274758930175
2025-05-13,0.6590053463072321,0.750863584565599,0.8172782920893552
2025-05-14,0.4135505018340854,0.7410424351947539,0.8065884512858406
2025-05-15,0.47957514899052056,0.6018462870907659,0.6550802512262281
2025-05-16,0.5414829760560469,0.5622587696077699,0.6119911744063998
2025-05-19,0.5358274315949235,0.5915896545183611,0.643916408254383
2025-05-20,0.531089983707503,0.582092456939207,0.6335791731338305
2025-05-21,1.1525192922045666,0.5698468838153355,0.6202504656374824
2025-05-22,0.6291480926353333,0.7558467417315443,0.8227022149716333
2025-05-23,0.6799356696990553,0.7024599092077993,0.7644859528915147
2025-05-27,1.4619502625835648,0.669806057410997,0.7289488201964877
2025-05-28,0.5631100357277177,0.8996477837360988,0.979085189348194
2025-05-29,0.7944264323312453,0.7472156216731926,0.8131935204593522
2025-05-30,0.9489147299690214,0.7160151947613616,0.7792381476535121
2025-06-02,0.7679393697908656,0.8093953669389322,0.8808636339945826
2025-06-03,0.4828770558205888,0.7770613050767426,0.845674528154441
2025-06-04,0.2710307127863015,0.6176162524775878,0.6721507421385697
2025-06-05,0.8148345623530572,0.467205553654747,0.5084590283376681
2025-06-06,0.4661222135358612,0.6038918289680514,0.6572144748199127
2025-06-09,0.32531495327545634,0.5630705464607643,0.6127887408430989
2025-06-10,0.4219236173289645,0.4452375279321227,0.48455126241740215
2025-06-11,0.614103776306227,0.4522145975362174,0.4921443956834558
2025-06-12,0.3130604411270663,0.547159738432352,0.5954730348826065
2025-06-13,0.7360493609284423,0.4425317507535459,0.4816065696063766
2025-06-16,0.4371522635962528,0.5372705201390535,0.5847106150331493
2025-06-17,0.5189767105811125,0.521953542811057,0.5680411740379724
2025-06-18,0.5511595753701348,0.520334100052259,0.5662787371723522
2025-06-20,0.6559222500288329,0.5381904057457383,0.5857117250116194
2025-06-23,0.8774988172408973,0.5959827634744929,0.6486070519747456
2025-06-24,0.45332340076537014,0.673635554541159,0.733116455565107
2025-06-25,0.34833517305031647,0.5712878217945904,0.6217316422914713
2025-06-26,0.3498234665023177,0.4731067886928625,0.5148813776377301
2025-06-27,0.6068665642847654,0.444061582491257,0.4832715251894631
2025-06-30,0.4766040501263639,0.5161494546649003,0.5617246436456309
2025-07-01,0.3562729129045851,0.4974348123813908,0.5413575277402471
2025-07-02,0.3046312901557792,0.4338492621039178,0.4721574728960282
2025-07-03,0.32746909306703254,0.3923689164811523,0.4270144776789302
2025-07-07,0.6483547437505682,0.3885320433341279,0.42283881463841627
2025-07-08,0.2771296132699088,0.4824089222717272,0.5250048750521059
2025-07-09,0.41300518200640984,0.3974609665897716,0.4325561478421706
2025-07-10,0.4059546492093101,0.4022739721396771,0.4377941342489199
2025-07-11,0.36749856488831284,0.4272312341960568,0.46495508348230935
2025-07-14,0.3438024373501125,0.4171257682346913,0.45395732069341305
2025-07-15,0.37981125032822277,0.3891542645225205,0.4235159769838585
2025-07-16,0.7586478847819426,0.4026811997522228,0.43823731942227095
2025-07-17,0.31064468530488626,0.5211868862260362,0.5672068725291398
2025-07-18,0.29315117885563796,0.4276578305282913,0.46541934760297293
2025-07-21,0.3591948487057733,0.3694966950625513,0.40212267490818365
2025-07-22,0.39790997131504957,0.3890647363875281,0.4234185436546729
2025-07-23,0.4278206006179598,0.4112721415428106,0.4475868279266067
2025-07-24,0.23985806899520676,0.4106589825957364,0.4469195280042019
2025-07-25,0.23274594787412156,0.3402112742381513,0.37019473371494904
2025-07-28,0.2725642590800431,0.3078600556346049,0.3349923413688633
2025-07-29,0.3747443385066344,0.3155729556089879,0.3433849937246111
2025-07-30,0.6690684503138303,0.3523454304245216,0.383398295908268
2025-07-31,0.7077006106330667,0.4460202767902554,0.4853288826702956
2025-08-01,0.6577124084102439,0.5199782283582375,0.5658048876119952
2025-08-04,0.32690160479987285,0.5465015960457971,0.5946658095796957
2025-08-05,0.4989823140733557,0.4460334407970531,0.4853432068457544
2025-08-06,0.468296683471134,0.4720958324265416,0.5137025260683782
2025-08-07,0.787343020725697,0.4773270650917193,0.51939479710738
2025-08-08,0.309980754891817,0.5599859134819759,0.6093385252731771
2025-08-11,0.4520225069143852,0.4345491169160856,0.4728467479011523
2025-08-12,0.5159807482236128,0.4405424187888454,0.4793682507403193
2025-08-13,0.3851322317815967,0.4823753183618363,0.5248879624330878
2025-08-14,0.29365360846716254,0.4456030568610117,0.4848748923639677
2025-08-15,0.3050830580805672,0.3744276537470159,0.4074266671049881
2025-08-18,0.19554767397544215,0.362777866914051,0.3947501626472129
2025-08-19,0.5315200560901568,0.3038845457410767,0.33066646231117713
2025-08-20,0.7350236429793692,0.3881135296997389,0.42231870504617547
2025-08-21,0.4570527690526356,0.5046517937915352,0.5491277055405719
2025-08-22,0.7094888430281302,0.4693099698322174,0.5106711401639051
2025-08-25,0.2850487498472789,0.5305116886020312,0.5772486656083365
2025-08-26,0.3251655440943306,0.4382743331838934,0.47688539090901877
2025-08-27,0.2548970470932282,0.3968647567521403,0.43182771687053556
2025-08-28,0.42249279091734127,0.3536878501838335,0.3848470145841669
2025-08-29,0.4592638677961382,0.396827509013456,0.43178718768349855
2025-09-02,0.555734951944392,0.4212458621993145,0.4583567470272948
2025-09-03,0.39965757913017824,0.4663522694039359,0.5074369349452389
2025-09-04,0.4204087716278755,0.4364761699800037,0.4749288132646552
2025-09-05,0.8803180640350197,0.4382899484113454,0.4769023818055491
2025-09-08,0.2838651281774168,0.5741445151428066,0.6247254534690312
2025-09-09,0.3746143227148983,0.4371758254686642,0.47569010694750247
2025-09-10,0.40298275861641863,0.4003738578542219,0.43564596248543663
2025-09-11,0.39268856145752246,0.4246281807934174,0.4620370408588071
2025-09-12,0.23680740285760832,0.423097265234798,0.4603712548217439
2025-09-15,0.13733592943923112,0.335299701743957,0.3648389084896554
2025-09-16,0.23786787477116472,0.2551501333154417,0.2776283296872299
2025-09-17,0.7935252533864264,0.2727045693784648,0.29672927507749314
2025-09-18,0.4918239006723321,0.4360746558890372,0.4744919266168966
2025-09-19,0.4272891977928156,0.449355290525827,0.4889425575591087
2025-09-22,0.3290812913298848,0.4190502258145826,0.45596767964107887
2025-09-23,0.46641602312361846,0.3975717189217767,0.4325969609377735
2025-09-24,0.41959417174786606,0.4428281215836678,0.48188413714158623
2025-09-25,0.538109084741685,0.4301857378923188,0.46812673588456655
2025-09-26,0.4290610862485953,0.4618789527413433,0.5026151903127701
2025-09-29,0.358843233966138,0.4466664767979887,0.486061022936194
2025-09-30,0.44223567507929906,0.4154934962536769,0.45213868580456523
2025-10-01,0.45343944217722026,0.4311889764908335,0.4692184568996268
2025-10-02,0.38418685146559606,0.4475092047711214,0.4869780768051442
2025-10-03,0.4712091260584031,0.4181091714775901,0.45498505516749177
2025-10-06,0.32141728307784995,0.4380427438792219,0.4766767045201965
2025-10-07,0.4631774933836953,0.3978495786670215,0.4329386314547279
2025-10-08,0.2988878801411221,0.4214114471161326,0.45857858089253384
2025-10-09,0.4472451571284465,0.3785923143969718,0.4119829384348413
2025-10-10,1.3601112529561223,0.4081552082715989,0.4441531844328515
2025-10-13,0.526275479742592,0.6382625936846257,0.694555300886318
2025-10-14,1.2709683929987126,0.5699679396306354,0.6202372780776119
2025-10-15,1.1924355892172203,0.7068354545559243,0.7691760674585066
2025-10-16,1.093705479525211,0.8514970052576418,0.926596301494589
2025-10-17,0.6721359381831226,0.8780522089975937,0.9554935887650584
2025-10-20,0.3680168924995411,0.7225704609621363,0.7862988508035581
2025-10-21,0.3166649636906723,0.5574122026113457,0.6065741654503479
2025-10-22,0.8349771584541572,0.4570504506062672,0.49736082982471713
2025-10-23,0.3927933469061719,0.5902225931606871,0.6423250409356176
2025-10-24,0.2854361044860972,0.5019723368778223,0.5462844112878835
2025-10-27,0.27026030741399254,0.3956407367428314,0.43056629036047434
2025-10-28,0.420016362891887,0.3656728659466495,0.3979529779272274
2025-10-29,0.6933994412194209,0.4201888044711276,0.45728136157459137
2025-10-30,0.5124908515715052,0.5121110683130933,0.5573181486602913
2025-10-31,0.541337607545106,0.5062438008010706,0.5509329426574863
2025-11-03,0.5687268267649516,0.5145055778877182,0.5599240357923051
2025-11-04,0.5559747004283241,0.5497234029420311,0.5982507470734443
2025-11-05,0.6560645655404531,0.5588444526017895,0.6081769658660972
2025-11-06,0.7103129986202634,0.5871868120299634,0.6390212734050964
2025-11-07,1.008456334410452,0.6271339792835107,0.6824948139620419
2025-11-10,0.6382945614954638,0.735088569432796,0.7999791958551448
2025-11-11,0.4184221211675579,0.6769964621206762,0.7367589537978645
2025-11-12,0.39492593894465067,0.5502066863634949,0.5987766927879458
2025-11-13,0.7525806577245447,0.4979576697844058,0.5419153457268514
2025-11-14,1.1584498661942904,0.5972001909783777,0.6499185926834069
2025-11-17,1.162680405923115,0.7397372972996753,0.8050382944935105
2025-11-18,0.9730142579387449,0.807764060592519,0.8790701835182955
2025-11-19,0.8994687094203027,0.8062521242681775,0.8774247796102133
2025-11-20,1.6451932054578813,0.8133389001323698,0.8851371471979945
2025-11-21,1.424041196017135,1.0228963866089096,1.1130984390005498
2025-11-24,0.7008171706691849,1.071934147597526,1.1664604959235048
2025-11-25,1.0870110335835113,0.8340603696814707,0.907610299223417
2025-11-26,0.4832746562562409,0.8877035809061429,0.9659839287120415
2025-11-28,0.2342084964213433,0.7147938687972631,0.7778265227850455
2025-12-01,0.42069646625205154,0.4661434243340056,0.5072493409588436
2025-12-02,0.4644615293031445,0.4722944982167832,0.513942834871552
2025-12-03,0.4485257033128927,0.5098794253559037,0.554842112917882
2025-12-04,0.40874595764987426,0.4852420848690744,0.5280321783086399
2025-12-05,0.39193858476093074,0.4642992748407617,0.5052425688662979
2025-12-08,0.45002176525462073,0.465190329140583,0.5062121989903068
2025-12-09,0.2892890546211958,0.4823715443977451,0.5249085050221236
2025-12-10,0.6468307699925089,0.4156674335878303,0.4523222268912729
2025-12-11,0.6325982864527101,0.5084567173693717,0.5532939463003307
2025-12-12,0.8180983010038887,0.5706663650043895,0.6209894260965524
2025-12-15,0.49719409650582175,0.6439014943789212,0.700682647476522
2025-12-16,0.6353136433172045,0.5774958513103929,0.6284211568621573
2025-12-17,0.569837974122362,0.6099728772434939,0.6637621037486353
2025-12-18,0.6003366271917594,0.6003119350224116,0.6532492308454356
2025-12-19,0.3121142542675307,0.5963571491771921,0.6489457001960716
2025-12-22,0.4871924861480319,0.4636166296014409,0.5044997259349635
2025-12-23,0.2553071299245764,0.4849905962322303,0.5277334456747047
2025-12-24,0.22041998578343963,0.3949608154291892,0.4297692236761045
2025-12-26,0.24294651613143828,0.3259822434002726,0.35471148074801284
2025-12-29,0.3206425813040567,0.3106008585643837,0.3379745145434035
2025-12-30,0.1996979509976456,0.3381914190183668,0.3679966668275784
2025-12-31,0.3405662448276536,0.2869171798594845,0.31220356255734794
2026-01-02,0.6920962668402838,0.3236882304647,0.35221529348104963
2026-01-05,0.2947852155755351,0.4566893432092387,0.49693796656487216
2026-01-06,0.30698010925507185,0.3886469171931818,0.42289887341031857
2026-01-07,0.41219700800651343,0.3523599542590096,0.3834138934311379
2026-01-08,0.31511543969357025,0.4024193784270234,0.4378851194918339
2026-01-09,0.5447185494283698,0.3826672710023089,0.4163922332553543
2026-01-12,0.385466150419563,0.4310010361140675,0.4689857156919638
2026-01-13,0.457988847839404,0.4229371770185712,0.46021117824945973
2026-01-14,0.5801794578116879,0.434980427210297,0.47331581567991193
2026-01-15,0.37397028571478597,0.4853848186940984,0.5281624114727635
2026-01-16,0.3840999392661345,0.4393232409291056,0.47804136719689955
2026-01-20,0.7731576697439213,0.410744023974868,0.44694342683452054
2026-01-21,0.9648457345509497,0.5284674284758498,0.5750419474584382
2026-01-22,0.424872984831764,0.6437524358949304,0.7004871719072284
2026-01-23,0.37758232447118556,0.5075007116586641,0.5522274067304733
2026-01-26,0.3801735379493003,0.4442183365981377,0.48335774721013824
2026-01-27,0.2774037734271344,0.4375816118580406,0.47613627061870895
2026-01-28,0.3686088157618515,0.3769406248672471,0.4101522973209435
2026-01-29,1.2338788627259927,0.376233378129392,0.40938273613499826
2026-01-30,0.7257072711514351,0.6011789859030403,0.6541479636376368
2026-02-02,0.5595721515380991,0.6203320288448934,0.6749885524334278
2026-02-03,1.1808020934296746,0.555033301005034,0.6039364517343173
2026-02-04,0.9245469936460023,0.7363922454296485,0.8012746604287363
2026-02-05,0.7636136921222774,0.7904683766939392,0.8601153584195362
2026-02-06,0.8392875042432042,0.7119135225933929,0.7746391540799329
2026-02-09,0.6528158783594714,0.7278597231971176,0.7919903504744894
2026-02-10,0.42758994119108756,0.6917420856216913,0.7526904420855124
2026-02-11,0.7085662368108094,0.5606296475428503,0.6100258839622646
2026-02-12,0.9988099971204706,0.6117053038020362,0.6656017396006915
2026-02-13,0.9083787905749813,0.7375498978361221,0.8025343118504459
2026-02-17,0.9193817968467284,0.7553103712322087,0.8218596338888376
2026-02-18,0.618060847899985,0.76686515583161,0.8344324932089553
2026-02-19,0.4751947296749708,0.6993300563395347,0.7609469775094233
2026-02-20,0.5677780017354249,0.6038884821941358,0.6570961895784355
2026-02-23,0.8626327591878689,0.5962617531574425,0.6487974808984
2026-02-24,0.7070825483641301,0.6876143344088154,0.7481990009113857
2026-02-25,0.25027462937841033,0.6751581696962113,0.7346207917093974
2026-02-26,0.8462185466383512,0.4576150413519386,0.4979181754215481
2026-02-27,0.47081212072215284,0.6052809704667592,0.6585893582995465
2026-03-02,0.8450656623413122,0.5844248452275426,0.6358963895658367
2026-03-03,1.2651860674312112,0.6533002979802024,0.7108378505471491
2026-03-04,0.7043874248659077,0.8169841040244975,0.8889376389869039
2026-03-05,1.0283090892624187,0.761323548542774,0.8283749395036588
2026-03-06,0.6604310528946058,0.8078835378470893,0.8790355665091917
2026-03-09,1.4850098896733692,0.7502500023312534,0.8163261224263242
2026-03-10,0.8941581407390715,0.9397301030142232,1.0224941402695091
2026-03-11,0.6948662260409166,0.8740017500663716,0.9509769508944138
2026-03-12,0.38567704118447055,0.7605402643238487,0.8275226697706285
2026-03-13,0.9648986895641535,0.5831323216326938,0.6344900306574075
2026-03-16,0.5192312374788044,0.7358323977094756,0.8006387285722765
2026-03-17,0.47622160724483525,0.6420441845554825,0.6985903871722188
2026-03-18,0.6339650241656463,0.5571992770707441,0.6062730074728905
2026-03-19,0.7941963867606822,0.5959025327920264,0.6483849415882594
2026-03-20,1.05835571190587,0.6857190426010397,0.7461117832469485
2026-03-23,0.8969661695337651,0.775593061866666,0.8439011993429241
2026-03-24,0.753141603763827,0.7917903105977879,0.8615249743640044
2026-03-25,0.6934150923523892,0.7572948964499487,0.8239914754165927
2026-03-26,0.8631631822535911,0.7257441270353704,0.7897003286266698
2026-03-27,0.6709132731493902,0.7719426768658679,0.839970125686208
2026-03-30,0.9451160084988417,0.7235416513563294,0.7873037597772106
2026-03-31,1.0017744825923156,0.7803838021657646,0.8491551251577678
2026-04-01,0.5814707060973284,0.8464941372489018,0.9210914335562069
2026-04-02,1.100366225657452,0.7153898125356869,0.778433540156047
2026-04-06,0.3459752427949526,0.8200693845387789,0.8923379994990756
2026-04-07,0.8900409738535583,0.6009682772035019,0.6539286069602306
2026-04-08,0.5883362650113552,0.6894638381280921,0.7502228392396275
2026-04-09,0.6152674226174659,0.6627231643271208,0.7211256435453417
2026-04-10,0.331091318201254,0.6357231565056783,0.6917462600198914
2026-04-13,0.6242438382819224,0.4929201787160875,0.5363587697346117
2026-04-14,0.3613327786635771,0.5702277712868964,0.6204790939429397
2026-04-15,0.45425499369460076,0.4974518812313381,0.5412898285364937
2026-04-16,0.4256066728429148,0.4881479250630501,0.5311659612257954
2026-04-17,0.5602541611929595,0.481446737975545,0.5238742320225444
2026-04-20,0.3764709881836221,0.5344702653177599,0.5815704577407467
2026-04-21,0.6707462444021243,0.4750438685310814,0.5169071097047906
2026-04-22,0.26651302002380195,0.5556055125893092,0.6045682486896429
2026-04-23,1.0034960125254149,0.4338702235290738,0.47210503721449687
2026-04-24,0.46559450719457357,0.6047191826871061,0.6580100609916284
2026-04-27,0.2801339868449036,0.5580651907204465,0.6072581532062062
2026-04-28,0.3608020359951472,0.425890319277004,0.4634321814959953
2026-04-29,0.3779054613445,0.4129246165362999,0.4493235633053934
2026-04-30,0.8548549889780769,0.4381203046932097,0.47674022951812056
2026-05-01,0.4274097005856903,0.5550906602281493,0.6040214204311788
2026-05-04,0.6786762863800408,0.4950812375342658,0.5387222191801301
2026-05-05,0.3014596583039442,0.5467144366057921,0.5949068399622043
2026-05-06,0.4429546569561003,0.4463708748711664,0.48571808030056335
2026-05-07,0.5407095055895236,0.4566021994372116,0.4968512872522631
2026-05-08,0.24910796141274472,0.4933397298995601,0.5368271991580424
2026-05-11,0.3391111650088538,0.3878023687219573,0.42198681113772596
2026-05-12,0.6652728347934875,0.3690513650153888,0.40158292271939783
2026-05-13,0.7396375502154501,0.4916450250944451,0.534983107594376
2026-05-14,0.4217913699468041,0.5684841391860497,0.6185955229414614
2026-05-15,0.4767784698053797,0.4823082418388478,0.524823294993698
2026-05-18,0.7635933068225705,0.4831235797898562,0.5257105042778487
2026-05-19,0.5823622264963989,0.592350553896056,0.6445657414059778
2026-05-20,0.6061383221688195,0.5761334943295195,0.626919162105633
2026-05-21,0.6652691018275041,0.5598292307750982,0.6091776918615147
2026-05-22,0.41937989410267534,0.5928352065521189,0.6450931157732753
2026-05-26,0.35110752777504506,0.5220319406274495,0.5680486033734309
2026-05-27,0.2959751251765493,0.4440849031420857,0.48320329709168675
2026-05-28,0.4249794977078316,0.3964142590951687,0.4313334582050798
2026-05-29,0.31331079489649,0.4249436406956463,0.4623759258859214
2026-06-01,0.45180396220220465,0.3891856672085312,0.4234681166718733
2026-06-02,0.2691119298882286,0.4198301892403004,0.45681204252654756
2026-06-03,0.36864144683234074,0.367763315815447,0.4001587207627691
2026-06-04,0.4915095773262097,0.3825718586264743,0.4162717132576358
2026-06-05,1.0874814271186717,0.434981413672367,0.473297902659938
2026-06-08,0.5865912353561794,0.6167613047847209,0.6710903565555255
2026-06-09,2.27362373883168,0.57696515003325,0.6277886521935336
2026-06-10,1.0629290048113693,0.9076176290176524,0.9875675298503691
2026-06-11,1.2980473526904939,0.9212938467615612,1.0024484534279143
2026-06-12,0.8952669961114305,0.950229368277324,1.0339328369333158
2026-06-15,0.3902805882962596,0.8661710048568677,0.9424699701132284
2026-06-16,0.3890314948346545,0.6301824615128617,0.6856937513927196
2026-06-17,0.8734740759349279,0.5152643277898291,0.5606527497335714
2026-06-18,0.40541031602255695,0.6498169432437484,0.7070577884088944
2026-06-22,0.6080558689070616,0.5341525943269962,0.5812048392158506
2026-06-23,0.7039959934144804,0.5361253764865082,0.5833513991127887
2026-06-24,0.8605954974924664,0.6086570797858837,0.6622722494500958
2026-06-25,0.8563993480060181,0.6884798523977541,0.7491264222358683
2026-06-26,1.9417185431449717,0.709768454371126,0.7724386019626829
2026-06-29,0.8273581940919854,0.9985437754067392,1.0867118045660773
2026-06-30,0.4990866891886327,0.8830386182714501,0.9610079337507467
2026-07-01,0.6662706563957514,0.6707312139904175,0.7299545056373911
2026-07-02,1.0471782238409815,0.6806450602901308,0.7407437109460566
2026-07-06,0.4218659603441208,0.8223525279072857,0.8949634674029033
2026-07-07,0.5020106723400241,0.615677127135548,0.6700393296097575
2026-07-08,0.6037592714873607,0.5639393201087707,0.6137332496730442
2026-07-09,0.4819543660230109,0.616329095798785,0.6707488648950378
2026-07-10,0.6456375355898024,0.5757473916987873,0.6265839339415482
2026-07-13,0.4848300906070578,0.595096292681867,0.6476412772664601
2026-07-14,0.4340317851993838,0.5635322323584003,0.6132902174548103
2026-07-15,0.5031005605349189,0.5175249238598553,0.5632206196334062
2026-07-16,0.6067063038371544,0.5233799502942837,0.5695926250467376
2026-07-17,0.6084148386459318,0.5686550690415892,0.6188653832448311
2026-07-20,0.5452924898308884,0.5833496335663625,0.6348574279857082
2026-07-21,0.4294972808081107,0.5702477205701113,0.6205986605024054
2026-07-22,0.3386388829562975,0.5202735050573812,0.5662118912298297
2026-07-23,0.6962312411038462,0.4598075946346481,0.500407045965581
2026-07-24,0.6129850157062762,0.5571229500876572,0.6063150172943823
2026-07-27,0.7828178337575381,0.5873973107484285,0.6392625013366807
2026-07-28,0.6359929659160036,0.6328516742926714,0.6886631337122857
2026-07-29,0.9551610576454537,0.6250399428696539,0.6801624823590169
2026-07-30,0.5841923649665235,0.7213563490682278,0.7849730735528402
2026-07-31,1.0492868699097406,0.648169575482238,0.7053319271493761
2026-08-03,0.617374120036902,0.7509023503135763,0.8171247492658431
2026-08-04,0.8114996800636305,0.6816814459308889,0.7417992237643722
2026-08-05,0.46161317433008997,0.6988153810913273,0.7604442079837782
2026-08-06,0.3777475409347457,0.5890980574888567,0.6410508667572525
2026-08-07,0.3513251363623306,0.503741563940304,0.5481667475905648
2026-08-10,0.3117124874056134,0.4511249647895426,0.49090986809041054
2026-08-11,0.37893291545022556,0.414289526173892,0.45082589641241344
2026-08-12,0.27895611268933046,0.4131000201435854,0.4495314873373075
2026-08-13,0.41380015670906006,0.3744723405628393,0.40749721619811374
2026-08-14,0.25118963010074685,0.4067416443607295,0.4426123636787728
2026-08-17,0.26938520294728213,0.3598402001254074,0.3915746610467464
2026-08-18,0.21486204609721954,0.3397317418849312,0.3696928292865851
2026-08-19,0.38718070460169696,0.3079815487105506,0.3351425730170131
2026-08-20,0.4941873625061496,0.3615626720271468,0.3934490384810949
2026-08-21,0.3386448697869806,0.4231913294777828,0.4605127535512522
