date,actual,M1 HAR+TS,M3 Combined,crisis
2025-07-18,0.2931511788556379,0.4702375218760234,0.4027814871929875,False
2025-07-21,0.3591948487057733,0.39282686307616,0.3530955127508257,False
2025-07-22,0.39790997131505,0.4138161848456868,0.3482217995184028,False
2025-07-23,0.427820600617978,0.4375563736815319,0.3523447353337052,False
2025-07-24,0.2398580689952067,0.4366372602844884,0.3550737261024681,False
2025-07-25,0.2327459478741215,0.3656030068214447,0.3060261191632836,False
2025-07-28,0.2725642590800431,0.3309312357797163,0.273830552393375,False
2025-07-29,0.37474433850662,0.3395250799031665,0.2824494111133751,False
2025-07-30,0.6690684503138289,0.3812233073599488,0.3353314468672632,False
2025-07-31,0.7077006106330667,0.5144822971940753,0.4126913059560675,False
2025-08-01,0.6577124084102487,0.5962452589045285,0.4738009062043064,False
2025-08-04,0.3269016047998956,0.6065464638874408,0.6787581900316049,False
2025-08-05,0.4989823140733557,0.4828414547610591,0.5556441959132282,False
2025-08-06,0.468296683471134,0.5028743137721686,0.5852347338381046,False
2025-08-07,0.787343020725697,0.506433187861306,0.5613689380200463,False
2025-08-08,0.309980754891817,0.6236679839755266,0.6113242972615136,False
2025-08-11,0.4520225069143852,0.4814715546378213,0.511040389855295,False
2025-08-12,0.5159807482235926,0.4682767325963892,0.4920041804632772,False
2025-08-13,0.3851322317815967,0.51405827911121,0.4902351528145682,False
2025-08-14,0.2936536084671625,0.4726081719880052,0.4436638677280013,False
2025-08-15,0.3050830580805672,0.3956372912598086,0.4061993733917878,False
2025-08-18,0.1955476739754421,0.3832639869268826,0.409549987310045,False
2025-08-19,0.5315200560901568,0.3322994122911094,0.3794488352534957,False
2025-08-20,0.7350236429793704,0.4391954130809238,0.4915045801032339,False
2025-08-21,0.4570527690526198,0.5815729580711109,0.5717445025530905,False
2025-08-22,0.7094888430281162,0.5199969566497773,0.5485258261710292,False
2025-08-25,0.2850487498472789,0.5911658706673198,0.535979259391499,False
2025-08-26,0.3251655440943306,0.4803598204458602,0.4918792769146517,False
2025-08-27,0.2548970470932282,0.4224365160359963,0.4358412389664227,False
2025-08-28,0.4224927909173412,0.3795275350385176,0.4109316335901846,False
2025-08-29,0.4592638677961382,0.4280639588412648,0.4194340105083615,False
2025-09-02,0.555734951944392,0.4526500764208496,0.5039740147294993,False
2025-09-03,0.3996575791301782,0.5051404865964099,0.5866701799712264,False
2025-09-04,0.4204087716278755,0.4653276905095075,0.5248837135532198,False
2025-09-05,0.8803180640350261,0.4583289295892114,0.4792728317623586,False
2025-09-08,0.2838651281774315,0.6516189640035808,0.5856687358767289,False
2025-09-09,0.3746143227148983,0.4952954201511943,0.4730834825649571,False
2025-09-10,0.4029827586164186,0.4283569878098365,0.4140387573160856,False
2025-09-11,0.3926885614575224,0.4527238326583436,0.4071397359356741,False
2025-09-12,0.2368074028576083,0.4515106281533064,0.3864556381771854,False
2025-09-15,0.1373359294392104,0.3607772935663216,0.3589902723094005,False
2025-09-16,0.2378678747711647,0.29325180533733,0.3061662689109599,False
2025-09-17,0.7935252533864259,0.3077116926439056,0.3285304573959513,False
2025-09-18,0.4918239006723321,0.5446412996265281,0.4587969130673975,False
2025-09-19,0.4272891977928156,0.5248887712835214,0.4261219469855264,False
2025-09-22,0.3290812913298848,0.4656627299003398,0.3606709102356358,False
2025-09-23,0.4664160231236184,0.427691615065937,0.3116064906973975,False
2025-09-24,0.419594171747866,0.4734792833705387,0.3857020577073908,False
2025-09-25,0.538109084741685,0.4569068966561125,0.4220112526059758,False
2025-09-26,0.4290610862485953,0.4964046181552961,0.4820055757451385,False
2025-09-29,0.358843233966138,0.4753908905020785,0.4447249360279094,False
2025-09-30,0.442235675079299,0.4361000132003576,0.3962399107030956,False
2025-10-01,0.4534394421772202,0.4546641207012101,0.3892064688171949,False
2025-10-02,0.384186851465596,0.4726324041761462,0.3812387399621054,False
2025-10-03,0.4712091260584031,0.4408224031826953,0.3547659580093923,False
2025-10-06,0.3214172830778499,0.4643874995606699,0.3595342280831765,False
2025-10-07,0.4631774933836953,0.4209326209635159,0.3207051941659773,False
2025-10-08,0.2988878801411221,0.4483273571164989,0.3730612575206059,False
2025-10-09,0.4472451571284465,0.4027007992686169,0.3371302018732606,False
2025-10-10,1.3601112529561223,0.4353209601999483,0.3778225373577297,True
2025-10-13,0.526275479742592,0.8348193846646998,1.057213730398292,False
2025-10-14,1.2709683929987126,0.6805097940059606,0.8824079055147612,True
2025-10-15,1.1924355892172205,0.8709207711349013,0.9097733053474036,True
2025-10-16,1.093705479525211,1.0026709320619782,0.888931205499541,False
2025-10-17,0.6721359381831226,0.9922804458393808,0.8747298850092823,False
2025-10-20,0.3680168924995411,0.791683600425775,0.7349562829451365,False
2025-10-21,0.3166649636906723,0.6115285428733656,0.5806277422472553,False
2025-10-22,0.8349771584541572,0.5008228304936972,0.5306014074837542,False
2025-10-23,0.3927933469061719,0.6650914622710827,0.6780903771454224,False
2025-10-24,0.2854361044860972,0.5485561392850306,0.6072437979047617,False
2025-10-27,0.2702603074139925,0.4246525094346109,0.512009419860019,False
2025-10-28,0.420016362891887,0.3968860717219942,0.4654758457243108,False
2025-10-29,0.6933994412194209,0.4534812827082782,0.467015733057097,False
2025-10-30,0.5124908515715052,0.5692673997434552,0.5253907477993515,False
2025-10-31,0.541337607545106,0.5510156494986327,0.6254471434854886,False
2025-11-03,0.5687268267649516,0.5474495723248279,0.5725305081118849,False
2025-11-04,0.5559747004283241,0.5771750647758954,0.543186970822202,False
2025-11-05,0.6560645655404531,0.583758268709106,0.6595846126485758,False
2025-11-06,0.7103129986202634,0.6180857304879952,0.6420441362402866,False
2025-11-07,1.008456334410452,0.6635608469874891,0.7521173797027295,False
2025-11-10,0.6382945614954638,0.8058345797173235,0.7686955946255631,False
2025-11-11,0.4184221211675579,0.7214506416815603,0.6679158929315783,False
2025-11-12,0.3949259389446506,0.5749817801597925,0.5467718626917258,False
2025-11-13,0.7525806577245447,0.520399600853237,0.4954336493943781,False
2025-11-14,1.1584498661942904,0.6445505182301371,0.7584217589195573,True
2025-11-17,1.162680405923115,0.8508310458296751,0.841202552725377,True
2025-11-18,0.9730142579387449,0.9385093337327828,0.9325186923443992,False
2025-11-19,0.8994687094203027,0.8995825052870867,0.920813861771008,False
2025-11-20,1.6451932054578813,0.8725905266522065,0.8159550899746782,True
2025-11-21,1.424041196017135,1.1826291743259685,1.08875514046712,True
2025-11-24,0.7008171706691849,1.2294931594062164,1.0386706642146808,False
2025-11-25,1.0870110335835113,0.915593079244306,0.8040423238760679,False
2025-11-26,0.4832746562562409,0.95833362150531,0.7666890010940454,False
2025-11-28,0.2342084964213433,0.7787686629184088,0.6328704069387676,False
2025-12-01,0.4206964662520515,0.5299056153422529,0.5127638332067409,False
2025-12-02,0.4644615293031445,0.5096838894789995,0.5760934180622265,False
2025-12-03,0.4485257033128927,0.5411353285311559,0.5732625307949853,False
2025-12-04,0.4087459576498742,0.510104056638487,0.5564947369677247,False
2025-12-05,0.3919385847609307,0.4888278716418551,0.5179922283826973,False
2025-12-08,0.4500217652546207,0.4836325013558333,0.4787823355824998,False
2025-12-09,0.2892890546211958,0.5022815909008049,0.5034861495773096,False
2025-12-10,0.6468307699925089,0.4418841404192062,0.4664506944638019,False
2025-12-11,0.6325982864527101,0.5545003105214582,0.4993250831683531,False
2025-12-12,0.8180983010038887,0.613038812200805,0.5029054492494798,False
2025-12-15,0.4971940965058217,0.7009653921679685,0.6513091845166304,False
2025-12-16,0.6353136433172045,0.6156514425324073,0.5865052567689497,False
2025-12-17,0.569837974122362,0.6342599279472189,0.5817191955541986,False
2025-12-18,0.6003366271917594,0.6237874344285066,0.6837251795091539,False
2025-12-19,0.3121142542675307,0.6201861830699198,0.6400333650922666,False
2025-12-22,0.4871924861480319,0.4921993092362556,0.5496506425086831,False
2025-12-23,0.2553071299245764,0.5093154874026746,0.5254390269956162,False
2025-12-24,0.2204199857834396,0.4247521199176955,0.4662058678860615,False
2025-12-26,0.2429465161314382,0.3537334139148612,0.4147175250163536,False
2025-12-29,0.3206425813040567,0.3367021998078441,0.4089649055100661,False
2025-12-30,0.1996979509976456,0.363916241475907,0.4497950232970861,False
2025-12-31,0.3405662448276536,0.3161331605188485,0.43190335257189,False
2026-01-02,0.6920962668402838,0.3538846356863203,0.5167322587493205,False
2026-01-05,0.2947852155755351,0.5261385672513994,0.5680491488628517,False
2026-01-06,0.3069801092550718,0.436100943268738,0.4810949013114353,False
2026-01-07,0.4121970080065134,0.3802025058899544,0.4184586831445776,False
2026-01-08,0.3151154396935702,0.4303022031508539,0.4572360469539507,False
2026-01-09,0.5447185494283698,0.4091081206041347,0.4300144947741702,False
2026-01-12,0.385466150419563,0.4711456291315864,0.4524425738606576,False
2026-01-13,0.457988847839404,0.4525436681993829,0.4163781961017351,False
2026-01-14,0.5801794578116879,0.4613366220920913,0.422609345565056,False
2026-01-15,0.3739702857147859,0.5240109280890375,0.4953305635333117,False
2026-01-16,0.3840999392661345,0.4677681787500668,0.4342347013357635,False
2026-01-20,0.7731576697439213,0.4324776727363472,0.4148761536399156,False
2026-01-21,0.9648457345509496,0.5940854558907531,0.774891098495316,False
2026-01-22,0.424872984831764,0.7477595429243348,0.7915601584873351,False
2026-01-23,0.3775823244711855,0.5724895302549232,0.6464837153323596,False
2026-01-26,0.3801735379493003,0.4759881085765426,0.5466661772533412,False
2026-01-27,0.2774037734271344,0.4691252795917939,0.5063163403271831,False
2026-01-28,0.3686088157618515,0.4084943129589761,0.4640505194836496,False
2026-01-29,1.233878862725993,0.3982991518186327,0.4706770325928483,True
2026-01-30,0.7257072711514351,0.7694384262307884,0.6593995144580135,False
2026-02-02,0.5595721515380991,0.7326325562264571,0.6324515053361514,False
2026-02-03,1.1808020934296746,0.6086231251692786,0.5122765476712942,True
2026-02-04,0.9245469936460023,0.8573738712480349,0.6948817758589446,False
2026-02-05,0.7636136921222774,0.8846515516484232,0.7093943470696785,False
2026-02-06,0.8392875042432042,0.7688012156942466,0.7768701182270551,False
2026-02-09,0.6528158783594714,0.7811314039117456,0.7224911276907032,False
2026-02-10,0.4275899411910875,0.7308845391407116,0.6427836888770769,False
2026-02-11,0.7085662368108094,0.5862384738367863,0.5900376728983864,False
2026-02-12,0.9988099971204706,0.6450748713956601,0.6105301112666556,False
2026-02-13,0.9083787905749812,0.8063841341283959,0.8581310546662014,False
2026-02-17,0.9193817968467284,0.8225240781759513,0.8146922936200913,False
2026-02-18,0.618060847899985,0.828132452572106,0.7568621438430552,False
2026-02-19,0.4751947296749708,0.731606261207199,0.6431422784084219,False
2026-02-20,0.5677780017354249,0.6248547618288481,0.5853271851002669,False
2026-02-23,0.8626327591878689,0.615133345602253,0.5651712038496949,False
2026-02-24,0.7070825483641301,0.7324470178713691,0.7332468272462528,False
2026-02-25,0.2502746293784103,0.7111689660057302,0.6897128361038456,False
2026-02-26,0.8462185466383512,0.5046943609852783,0.5398994438003428,False
2026-02-27,0.4708121207221528,0.6739971872034859,0.6565804916992454,False
2026-03-02,0.8450656623413122,0.6220264728722351,0.6529934049781376,False
2026-03-03,1.2651860674312112,0.7043545595912994,0.6665483666326693,True
