date,actual,crisis,M1_HAR_TS,M2_EGARCH_raw,M2b_Corrected_EGARCH,M3_Combined,M9_Regime,M9_weight_w,M9_active_c,M9_active_k,M1_HAR_TS_sq_err,M1_HAR_TS_abs_err,M2b_Corrected_EGARCH_sq_err,M2b_Corrected_EGARCH_abs_err,M3_Combined_sq_err,M3_Combined_abs_err,M9_Regime_sq_err,M9_Regime_abs_err
2025-03-13,0.9053771017130369,False,1.1623941917776035,1.701465682673665,1.2461189772074217,1.2204894739089247,1.2046884827430637,0.5051585471176039,0.9000000000000002,1.0,0.06605778458525756,0.25701709006456663,0.11610502571543085,0.34074187549438484,0.09929580711091975,0.31511237219588784,0.08958730281410192,0.29931138103002686
2025-03-14,1.3763905340659452,True,1.0219911953155951,1.8011963326758418,1.32023331947296,1.198760358035543,1.1679172950738956,0.4892873539262474,0.9000000000000002,1.0,0.12559889130668542,0.3543993387503501,0.003153632750842587,0.05615721459298517,0.031552479436591674,0.1776301760304022,0.04346109137583624,0.20847323899204961
2025-03-17,0.7844344466788503,False,1.1482783224822177,1.6173057085491953,1.1835759061737563,1.1751278263570915,1.1664242305034038,0.5140835752316958,0.9000000000000002,1.0,0.13238236595961625,0.3638438758033674,0.15931390468772366,0.399141459494906,0.15264131692440627,0.39069337967824114,0.14591619494632913,0.3819897838245535
2025-03-18,0.6229559816489394,False,0.9821499494957383,1.4599519668394583,1.0666392465853147,1.0337050714809535,1.021732693300847,0.4684941781814415,0.9000000000000002,1.0,0.12902030653752722,0.3591939678467989,0.19685483958460182,0.44368326493637533,0.16871481479782796,0.4107490898320141,0.15902286575590868,0.39877671165190764
2025-03-19,1.0633096873707888,False,0.79020213622728,1.5432444874117133,1.1285376737761206,0.9961378878569155,0.9354319322001972,0.42924783197494437,0.9000000000000002,1.0,0.07458773449160429,0.2731075511435088,0.004254690210494148,0.06522798640533178,0.00451205064993199,0.06717179951387331,0.016352720267469777,0.12787775517059163
2025-03-20,0.9658313334589435,False,0.9099462748661117,1.3950254457752926,1.018389421640273,0.9924526538126048,0.9644045282211015,0.502182525820668,0.9000000000000002,1.0,0.0031231397739242403,0.05588505859283177,0.0027623526332764027,0.052558088181329454,0.0007086946973722658,0.026621320353661382,2.035773186733364e-06,0.0014268052378419993
2025-03-21,0.6898582520213281,False,0.9520221445110123,1.3318004743960026,0.9714040949785968,0.9854677340592629,0.9616016015399527,0.4942462857369076,0.9000000000000002,1.0,0.0687299065253427,0.2621638924896842,0.07926806168651901,0.2815458429572687,0.0873849658707361,0.2956094820379348,0.07384444800760134,0.27174334951862456
2025-03-24,0.4967305455923468,False,0.8091829266132805,1.2181524933630397,0.8869471565762043,0.87120464224804,0.8433971225409687,0.43997344208256983,0.9000000000000002,1.0,0.09762649040565073,0.3124523810209337,0.15226900348772715,0.39021661098385746,0.14023084906609742,0.37447409665569314,0.12017771557327475,0.34666657694862185
2025-03-25,0.3340131517401923,False,0.6857606533772517,1.1084122477284764,0.8060559381604189,0.7501228355733554,0.7323268132278077,0.38709879555538423,0.9000000000000002,1.0,0.12372630490791309,0.35174750163705937,0.22282439221137162,0.47204278642022657,0.17314726897973493,0.41610968383316305,0.15865377292767066,0.3983136614876154
2025-03-26,0.8736551598193741,False,0.5841505224092406,1.015681018443213,0.7371005325116103,0.6523886666064076,0.6339103719840371,0.3253340718414608,0.9000000000000002,1.0,0.08381293508197289,0.28950463741013355,0.01864716623916227,0.1365546273077638,0.04895886101876377,0.22126649321296654,0.05747756329421077,0.23974478783533704
2025-03-27,0.7419973152130572,False,0.727386576307286,1.189748854877092,0.8665382458280675,0.8369874902584894,0.7942304800152289,0.48036724200394953,0.9000000000000002,1.0,0.0002134736913726176,0.014610738905771248,0.015510443398452799,0.12454093061501026,0.009023133355161844,0.09499017504543217,0.0027283035052508243,0.05223316480217166
2025-03-28,0.8932205942986979,False,0.7522061129870407,1.148109321647843,0.8355748807677684,0.8450547707927453,0.7901949463235682,0.4556722421092255,0.9000000000000002,1.0,0.01988508393959574,0.14101448131165728,0.0033230282884899897,0.05764571353092951,0.002319946554006582,0.048165823505952665,0.010614284140695346,0.1030256479751297
2025-03-31,1.4054738400422284,True,0.7936966718891061,1.4983913846404209,1.0960463738270454,1.041948127761619,0.9401338631728247,0.4843305296652037,0.9000000000000002,1.0,0.3742713034734537,0.6117771681531223,0.09574535684834823,0.309427466215183,0.13215094348912446,0.3635257122806095,0.21654129407281722,0.46533997686940376
2025-04-01,1.1056445212415345,False,1.0401182343879458,1.3564983461398021,0.9905340010917142,1.076183948962906,1.0145786455908852,0.515074794934899,0.9000000000000002,1.0,0.004293694268818782,0.06552628685358863,0.013250431849162176,0.11511052014982026,0.0008679253189842957,0.029460572278628527,0.008292993708019517,0.09106587565064928
2025-04-02,1.1915565198361564,True,1.0639962631289994,1.2333928344127392,0.8989921271817908,0.9949449760377456,0.9811340693681734,0.502182525820668,0.9000000000000002,1.0,0.016271619091195788,0.12756025670715698,0.08559392384921782,0.2925643926543656,0.03865609915479442,0.19661154379841084,0.04427760766095077,0.21042245046798302
2025-04-03,1.1069893947030318,False,1.062889335623972,1.1248446737848703,0.8182751723196792,0.9208717788310298,0.9385925127307018,0.5081342029187761,0.9000000000000002,1.0,0.001944815210776573,0.044100059079059895,0.08335590220642401,0.28871422238335265,0.034639766937878104,0.18611761587200204,0.028357509858002856,0.16839688197233005
2025-04-04,1.7929399439684086,True,1.06702689564653,2.490100083169269,1.833485919485867,1.6176588015628275,1.45116885706085,0.5011904739409041,0.9000000000000002,1.0,0.5269497537239619,0.7259130483218785,0.0016439761306623376,0.04054597551745842,0.030723478883005608,0.17528114240558113,0.11680747584597392,0.34177108690755853
2025-04-07,5.506178961625043,True,1.334818847603227,3.5570543978154547,2.6268784814333466,2.2922693995125982,2.0118445332584756,0.5239895032153479,0.9000000000000002,1.0,17.400245200852098,4.171360114021816,8.290371255232133,2.8793004801916964,10.329214673437805,3.2139095621124447,12.210373097267905,3.4943344283665674
2025-04-08,3.9204256343254973,True,2.921157511492784,3.1594883338246764,2.331246368864761,2.8591054277151615,2.6114664391511515,0.5249791874789399,0.9000000000000002,1.0,0.9985367813096143,0.9992681228327132,2.525490737770325,1.5891792654607362,1.1264005809594058,1.0613202066103358,1.713374174631471,1.3089591951743458
2025-04-09,3.6903155364446882,True,3.1409541086100177,3.077242464301572,2.270087929150149,2.847480908365426,2.684629371867793,0.5239895032153479,0.9000000000000002,1.0,0.30179797839254796,0.5493614278346706,2.0170464565215718,1.4202276072945392,0.7103702102895083,0.8428346280792622,1.0114046616213856,1.005686164576895
2025-04-10,3.1558798709015448,True,2.9794877990644273,2.6934224759598155,1.984677467149159,2.421071398843881,2.459202363049963,0.5229996305052238,0.9000000000000002,1.0,0.03111416300699081,0.17639207183711747,1.3717150705553667,1.1712024037523858,0.5399434906077184,0.7348084720576638,0.48535954994629094,0.6966775078515819
2025-04-11,1.7731398142982204,True,2.8959870699814787,3.3098027755727535,2.443020939152486,2.5939551702516805,2.659534411591027,0.5220095770906968,0.9000000000000002,1.0,1.2607859595954243,1.1228472556832583,0.4487407214360164,0.6698811248542658,0.6737378485690054,0.8208153559534601,0.7856953821098766,0.8863945972928065
2025-04-14,1.2442660599293307,True,2.361499876121741,2.9057730188006,2.142582392320446,2.056841476591929,2.2478732933808128,0.5190384101256331,0.9000000000000002,1.0,1.248211400043857,1.1172338161924105,0.8069722330406246,0.8983163323911152,0.6602788077643952,0.8125754166625982,1.0072274790361375,1.003607233451482
2025-04-15,0.8063423729178759,False,1.7308432456777765,2.564992616685051,1.8891763817869902,1.6842051837046765,1.810512451854752,0.5031745605166441,0.9000000000000002,1.0,0.8547018637338178,0.9245008727599006,1.1725294907635573,1.0828340088691144,0.7706431145625021,0.8778628107868006,1.0083575474320916,1.004170078936876
2025-04-16,2.243396676406214,True,1.3223464598787271,2.3370271876995155,1.7196601492215242,1.4586414487966142,1.5057400217859105,0.4615837984604498,0.9000000000000002,1.0,0.8483335013653303,0.9210502165274868,0.2742999499074792,0.5237365271846897,0.6158407672605947,0.7847552276095997,0.5441373401056175,0.7376566546203034
2025-04-17,0.9622639348749216,False,1.6517966869542633,2.522157875414692,1.8573242540526198,1.8172256756701568,1.7588805265188217,0.5210193507195688,0.9000000000000002,1.0,0.47545541619011095,0.6895327520793417,0.8011329749664831,0.8950603191776982,0.730959578223619,0.8549617407952352,0.6345979940823443,0.7966165916439001
2025-04-21,1.5936167343835967,True,1.323109244331706,2.2398621949902195,1.6474077749267537,1.584322198949393,1.4798555350727858,0.48333950343058846,0.9000000000000002,1.0,0.07317430217417373,0.2705074900518907,0.0028934760427155575,0.053791040543156976,8.638838893766959e-05,0.009294535434203777,0.012941610468634058,0.11376119931081097
2025-04-22,1.0712559454361394,False,1.3280399243719243,2.4757793477815953,1.8228369490639555,1.7080001249712649,1.5824069478396094,0.5140835752316958,0.9000000000000002,1.0,0.0659380118380936,0.25678397893578486,0.5648740050141953,0.7515810036278161,0.40544315017186,0.6367441795351254,0.2612753472580722,0.51115100240347
2025-04-23,1.3983672274854904,True,1.2427059294545644,2.195604792311692,1.614497749057556,1.523582721103896,1.424618965079537,0.4892873539262474,0.9000000000000002,1.0,0.024230439704672764,0.155661298030926,0.04671240235501315,0.2161305215720657,0.015678919842100965,0.12521549361840556,0.0006891537267066759,0.02625173759404653
2025-04-24,1.0674367404653475,False,1.3115073282512064,1.9732058906395473,1.4472269635477173,1.4094043848121118,1.3800672620329228,0.5051585471176039,0.9000000000000002,1.0,0.05957045182213465,0.24407058778585888,0.14424061354895618,0.37979022308236976,0.11694186978007508,0.3419676443467643,0.09773784301561417,0.3126305215675753
2025-04-25,0.8364848084757647,False,1.194456089824858,1.764154291514728,1.2915465007431401,1.2908164624495808,1.241768666180445,0.4873043167507907,0.9000000000000002,1.0,0.1281434382707117,0.3579712813490933,0.20708114376924752,0.4550616922673755,0.2064172518025834,0.45433165397381614,0.16425500531598758,0.40528385770468034
2025-04-28,1.0964136246664695,False,1.0536975271555171,1.5866616728693286,1.1593679709888012,1.109707780609012,1.102369095081551,0.46059774294903877,0.9000000000000002,1.0,0.0018246649865651938,0.0427160975109524,0.003963249720872073,0.06295434632233166,0.00017673458222464003,0.013294155942542574,3.5467627864910865e-05,0.0059554704150814874
2025-04-29,0.6400742965958788,False,1.087848184780043,1.4390971933659864,1.0494768887929635,1.0736571040676304,1.069073594899804,0.4892873539262474,0.9000000000000002,1.0,0.20050145493956437,0.4477738881841642,0.16761048249769248,0.40940259219708475,0.187994050935086,0.4335828074717516,0.18404039794526023,0.42899929830392525
2025-04-30,1.7648631376813768,True,0.9451184289180793,1.3043632178372162,0.949140666761504,0.9394417354204898,0.9468098644811931,0.42052102062508356,0.9000000000000002,1.0,0.6719813875454235,0.8197447087632975,0.6654031495636228,0.8157224709198728,0.681320491310329,0.825421402260887,0.6692111577935345,0.8180532732001837
2025-05-01,0.7537923132142923,False,1.2984998929994434,1.1925541034410947,0.8658765599676348,1.0686023435769394,1.074809026182582,0.517056870810097,0.9000000000000002,1.0,0.2967063474753967,0.544707579785151,0.012562878370264168,0.1120842467533425,0.09910535521693078,0.3148100303626471,0.1030517300049653,0.3210167129682897
2025-05-02,0.7165061983715736,False,1.0998084404518593,1.0882916146598525,0.78823241577274,0.9223616276566006,0.9615035351646526,0.4438881503467468,0.9000000000000002,1.0,0.14692060878377397,0.38330224208028574,0.00514465026267938,0.07172621740116636,0.04237645776612274,0.20585542928502698,0.06002369503570138,0.244997336793079
2025-05-05,0.6116731137904969,False,0.9123132905028369,0.9946996652123392,0.7185346087922164,0.7496644736205658,0.8276238144208923,0.437042275932167,0.9000000000000002,1.0,0.09038451585362703,0.30064017671234,0.01141937911400252,0.10686149500171949,0.019041615387751534,0.13799135983006883,0.04663470510275863,0.21595070063039534
2025-05-06,0.8008047905030211,False,0.8424554089844546,1.038890854321163,0.7514437317128145,0.7569628987630981,0.8050602834822974,0.41088271992334535,0.9000000000000002,1.0,0.0017347740198859279,0.04165061848143348,0.0024365141248902304,0.04936105879020658,0.0019221114713351315,0.04384189173992303,1.810922049666987e-05,0.0042554929792762985
2025-05-07,0.976241540210133,False,0.8992335143105011,1.1326730372704208,0.8212832053427036,0.8331000830786328,0.863713722250038,0.4556722421092255,0.9000000000000002,1.0,0.00593023605295837,0.07700802589963185,0.02401208554488638,0.15495833486742938,0.0204894767497291,0.14314145713150017,0.012662509814860286,0.11252781796009503
2025-05-08,1.0754790851222302,False,0.9523682100979645,1.0362793080853123,0.7494989165172606,0.8586871617002486,0.855117380057627,0.47937678652018306,0.9000000000000002,1.0,0.015156287549240383,0.12311087502426576,0.1062630703237244,0.3259801686049696,0.04699873806100234,0.2167919234219816,0.04855928105897916,0.22036170506460317
2025-05-09,0.5444393039334218,False,1.0063186428259274,0.9506042826965952,0.685696832920925,0.8336042401085719,0.8500782508147684,0.4873043167507907,0.9000000000000002,1.0,0.2133325236957781,0.46187933889250565,0.01995368949565531,0.1412575289875032,0.08361636031317866,0.28916493617515016,0.09341516585073863,0.30563894688134663
2025-05-12,0.7082477544064372,False,0.8032463278979827,0.9119781778548939,0.6569320212511335,0.7013208531456416,0.746056249601482,0.39087140285288263,0.9000000000000002,1.0,0.009024728965428571,0.0949985734915455,0.0026333044692663345,0.05131573315530369,4.79819610768108e-05,0.006926901260795537,0.0014294823089137266,0.03780849519504481
2025-05-13,0.6590053463072422,False,0.7623354207791592,0.8344963575713321,0.5992314071865464,0.6240805937130698,0.6915294403275632,0.43411550023808154,0.9000000000000002,1.0,0.010677104290371914,0.103330074471917,0.0035729237980046393,0.05977393912069573,0.0012197383437641506,0.03492475259417238,0.0010578166918426856,0.03252409402032108
2025-05-14,0.4135505018340854,False,0.7504271962845878,0.7716665470681509,0.5524421263678001,0.5943155703356933,0.66697880161567,0.4214883208314183,0.9000000000000002,1.0,0.11348590726389711,0.33687669445050233,0.019290883365614374,0.13889162453371467,0.032676009990390976,0.18076506850160784,0.06422590313018471,0.2534282997815846
2025-05-15,0.47957514899052056,False,0.619668587197908,0.7168599494375139,0.5116277220790897,0.5149570932317016,0.5823213191092177,0.3456772402518015,0.9000000000000002,1.0,0.019626171428767072,0.1400934382073874,0.0010273674415980658,0.032052573088569125,0.0012518819782860427,0.03538194424118102,0.010556775474060252,0.10274617011869713
2025-05-16,0.5414829760560648,False,0.5710847422046819,0.6669586057267703,0.47446625421191324,0.48733784968684274,0.5353967750508415,0.36936996112494874,0.9000000000000002,1.0,0.0008762645591174128,0.029601766148617092,0.004491241006736376,0.06701672184415153,0.002931694709539023,0.05414512636922203,3.704184267598086e-05,0.0060862010052232796
2025-05-19,0.535827431594898,False,0.6026309706590323,0.6218319026392842,0.44086045520862543,0.4833207287640196,0.5401620345020984,0.38615773698319317,0.9000000000000002,1.0,0.004462712831493314,0.06680353906413428,0.009018726603950849,0.09496697638627255,0.002756953842170172,0.05250670283087838,1.8788782363110562e-05,0.004334602907200447
2025-05-20,0.531089983707503,False,0.5928695872117938,0.5824716132589215,0.4115488972367665,0.46732790209909403,0.5231920032527675,0.384278175693148,0.9000000000000002,1.0,0.0038167194091473793,0.06177960350429079,0.014290071354604106,0.11954108647073652,0.004065603051037411,0.06376208160840902,6.237809526338482e-05,0.007897980454735554
2025-05-21,1.1525192922045666,True,0.581793764055731,0.6266705150431715,0.44446376377704916,0.4917812491915954,0.529407132013955,0.3814653166494472,0.9000000000000002,1.0,0.3257276284807673,0.5707255281488356,0.5013426313367709,0.7080555284275174,0.436574761484611,0.6607380430129712,0.38826876417741046,0.6231121601906117
2025-05-22,0.6291480926353333,False,0.8372512996693353,1.0211155844641444,0.7382065106181094,0.8239863426539229,0.7882987805591712,0.4942462857369076,0.9000000000000002,1.0,0.04330694477783669,0.20810320703400198,0.01189373853290589,0.10905841798277605,0.03796194367030642,0.19483825001858956,0.025328941466630846,0.1591506879238379
2025-05-23,0.6799356696990553,False,0.7530309953758315,0.9434995130280248,0.680007069356141,0.7312993454122917,0.7230968441350625,0.4099225126939549,0.9000000000000002,1.0,0.005342926635793983,0.07309532567677623,5.097911031954291e-09,7.139965708569118e-05,0.002638227182774512,0.05136367571323641,0.0018628869786954413,0.0431611744360072
2025-05-27,1.4619502625835648,True,0.6877738392646378,1.0176122578466877,0.7352142589906365,0.7174211316011082,0.7078153398450586,0.4224562239578475,0.9000000000000002,1.0,0.5993491344228865,0.774176423318927,0.5281452189182206,0.7267360035929282,0.554323626881492,0.7445291309824565,0.5687194816938126,0.7541349227385061
2025-05-28,0.5631100357277177,False,1.0230768090644144,0.9294095748578411,0.6695113591999066,0.8248175662200883,0.8441194857001924,0.5061504834049864,0.9000000000000002,1.0,0.2115694325737722,0.4599667733366968,0.011321241636633375,0.10640132347218889,0.0684908315164151,0.2617075304923706,0.07896631097383275,0.2810094499724747
2025-05-29,0.7944264323312424,False,0.829412211637135,0.9834135966569689,0.7097393966283504,0.7451115636872611,0.782635530551298,0.39087140285288263,0.9000000000000002,1.0,0.001224004753640618,0.03498577930589253,0.0071718940161429115,0.08468703570289204,0.002431956269373138,0.04931486864398138,0.0001390253647842975,0.011790901779944463
2025-05-30,0.9489147299690052,False,0.745633709705846,0.9048299699152762,0.6512018104910392,0.6579602439463144,0.7030680214371505,0.4507553975153047,0.9000000000000002,1.0,0.04132317319923094,0.2032810202631592,0.08863298242409384,0.29771291947796596,0.08465451293672818,0.2909544860226908,0.06044060409594669,0.24584670853185464
2025-06-02,0.7679393697908469,False,0.85609763801978,0.8691619116496495,0.6246323822316662,0.691829974653467,0.7469711143954209,0.4714596290177347,0.9000000000000002,1.0,0.0077718802571245214,0.08815826822893313,0.02053689268328717,0.1433069875591807,0.005792640028177829,0.07610939513737991,0.00043966773432781224,0.020968255395426016
2025-06-03,0.4828770558205687,False,0.8154405541254935,0.8027922119636642,0.5751930502312944,0.628733642646485,0.7090328203735239,0.4429088004128847,0.9000000000000002,1.0,0.11059848040480974,0.3325634983049248,0.008522242824041137,0.09231599441072569,0.02127414392050606,0.1458565868259163,0.05114642984053169,0.22615576455295516
2025-06-04,0.2710307127862875,False,0.6351634360382383,0.7435970355649215,0.5310980792935852,0.5367672687566567,0.5973956903063047,0.3629233292747463,0.9000000000000002,1.0,0.13259264014288183,0.36413272325195084,0.06763503512204112,0.2600673665072977,0.07061591717899317,0.2657365559703692,0.10651409855164133,0.3263649775200172
2025-06-05,0.8148345623530572,False,0.49584762967431517,0.7096388223653326,0.5058023286052874,0.4450704581242869,0.49883170931922116,0.2997659362275273,0.9000000000000002,1.0,0.10175266321979229,0.318986932678742,0.09550092149513623,0.3090322337477698,0.13672549277610488,0.36976410422877026,0.09985780312552417,0.316002853033836
2025-06-06,0.46612221353586275,False,0.6581612371548169,0.7707449396142545,0.5513207750080368,0.5735838197924368,0.6096872480352562,0.45370441259385347,0.9000000000000002,1.0,0.03687898659252123,0.19203902361895414,0.007258794876927817,0.08519856147217403,0.01154799681924295,0.10746160625657403,0.020610919130812033,0.14356503449939345
2025-06-09,0.32531495327545634,False,0.5977801576986908,0.7133895531340525,0.5085962786245898,0.5392999442303222,0.5658212553335128,0.3583484223491107,0.9000000000000002,1.0,0.07423728762139492,0.2724652044232344,0.0335920442217349,0.18328132534913344,0.04578957635395404,0.2139849909548659,0.05784328132964109,0.24050630205805645
2025-06-10,0.4219236173289739,False,0.46518406783327093,0.6652563940288089,0.472741494822798,0.45137694299960535,0.4675579664612155,0.31411466246835557,0.9000000000000002,1.0,0.0018714665778347354,0.043260450504297054,0.0025824566729773144,0.050817877493824104,0.0008674983930602787,0.02945332567063147,0.002082493820723322,0.045634349132241625
2025-06-11,0.6141037763062444,False,0.47023204000826113,0.6203693374596904,0.4393047593435093,0.43171096676139087,0.45965194538282816,0.3420958583497839,0.9000000000000002,1.0,0.020699076505396423,0.14387173629798322,0.03055469633113853,0.17479901696273503,0.0332671369736652,0.18239280954485348,0.023855368075595542,0.1544518309234162
2025-06-12,0.3130604411270663,False,0.5718547568574406,0.650116816729032,0.46146389989604236,0.49287005150660157,0.5273428831139751,0.4032206558468011,0.9000000000000002,1.0,0.06697449785435264,0.25879431573037426,0.02202358657459517,0.14840345876897604,0.03233149598484027,0.17980961037953525,0.04591696494387294,0.21428244198690882
2025-06-13,0.7360493609284423,False,0.4694204465260378,0.6073359538593625,0.42959608532579524,0.4369445004715299,0.4570129471661217,0.3115555149153412,0.9000000000000002,1.0,0.07109097799540474,0.2666289144024045,0.09391361012759196,0.30645327560264707,0.08946371754894905,0.2991048604569124,0.077861320205337,0.27903641376232063
2025-06-16,0.4371522635962528,False,0.5849091676552322,0.8369532676206003,0.6006398999247107,0.6140659243690989,0.5917688080860296,0.4360661864487266,0.9000000000000002,1.0,0.021832102697094426,0.14775690405897934,0.026728207232266096,0.16348763632845786,0.03129844336804966,0.1769136607728461,0.023906275829959127,0.1546165444897768
2025-06-17,0.5189767105811125,False,0.5527957936282559,0.7727684442131644,0.5528281001299389,0.5592207570476432,0.5528070484005074,0.3483748368016495,0.9000000000000002,1.0,0.001143730378149584,0.03381908304714343,0.001145916574386392,0.03385138954882638,0.0016195832760002805,0.04024404646653068,0.0011444917569743828,0.03383033781939493
2025-06-18,0.5511595753701348,False,0.5377589947837333,0.9083881755196158,0.6538523469411187,0.6145638896589449,0.5812862341865109,0.3749330912916405,0.9000000000000002,1.0,0.00017957556005264018,0.013400580586401478,0.010545805332930277,0.10269277157098389,0.004020107070434209,0.0634043142888101,0.0009076155714383322,0.030126658816376106
2025-06-20,0.6559222500288283,False,0.5598375108423443,0.8542737019219195,0.6135420330647581,0.6030965942398436,0.5805254341504179,0.38521752828180644,0.9000000000000002,1.0,0.009232277104534649,0.09608473918648397,0.0017960827899216668,0.04238021696407024,0.0027905499095362907,0.05282565578898468,0.0056846798446029195,0.0753968158784104
2025-06-23,0.8774988172408712,False,0.6197371024188337,0.8479203046494508,0.6088093354848387,0.6180916226776293,0.6151839610168972,0.41665798963668077,0.9000000000000002,1.0,0.06644110162799736,0.25776171482203747,0.0721940376063253,0.26868948175603247,0.06729209259117164,0.2594071945632419,0.06880908379580415,0.262314856223974
2025-06-24,0.45332340076537014,False,0.7251221182247147,0.7824195139529979,0.5600172608958286,0.6404411694768504,0.6487495388355937,0.46257015465625034,0.9000000000000002,1.0,0.07387454281254463,0.2717987174593446,0.011383579789537832,0.10669386013045845,0.03501305936756301,0.18711776871148023,0.03819137544104209,0.19542613807022358
2025-06-25,0.34833517305031647,False,0.6064118604596873,0.7229248821503285,0.5162302776458993,0.5383140262640294,0.574423828323849,0.354706927265726,0.9000000000000002,1.0,0.06660357658419411,0.25807668740937084,0.028188766147161714,0.16789510459558288,0.03609196466839747,0.18997885321371288,0.05111608004339421,0.2260886552735325
2025-06-26,0.3498234665023177,False,0.48948898075343916,0.6759179766054377,0.48116640821481177,0.4447553537968048,0.48682467590199074,0.3201299645130906,0.9000000000000002,1.0,0.01950645587103021,0.13966551425112145,0.01725096833769161,0.13134294171249405,0.0090120632252932,0.0949318872944871,0.018769331376973057,0.13700120939967303
2025-06-27,0.6068665642847654,False,0.4613279831005142,0.6290386370398335,0.4461976940973894,0.411538670039318,0.4564581516085998,0.3218597801343157,0.9000000000000002,1.0,0.02118147861312487,0.14553858118425117,0.02581448584728787,0.16066887018737597,0.03815298627036068,0.1953278942454474,0.02262269060376372,0.15040841267616556
