date,actual,crisis_eval,regime_exante,M1,M2_raw,M2b_pooled,M2c_regime,M2d_pooled,M2d_regime,M3,M9,M9c,M9d,w9,w9c,w9d,M2d_regime_sq_err,M2d_regime_abs_err,M9d_sq_err,M9d_abs_err,M9c_sq_err,M9c_abs_err,M9_sq_err,M9_abs_err,M3_sq_err,M3_abs_err,M1_sq_err,M1_abs_err
2026-05-14,0.4217913699468041,False,calm,0.6318453537498552,0.48872851594347483,0.34095902394853594,0.37659457266726193,0.4300650177284977,0.43599127047191355,0.45409365903343407,0.49499179712625285,0.49265407821482476,0.5084787754868006,0.47047091115308126,0.5453118495648849,0.629890254000892,0.00020163717492300344,0.014199900525109443,0.007514706279255824,0.08668740553999654,0.005021523423078603,0.07086270826802066,0.0053583025392537785,0.07320042717944875,0.0010434378802362133,0.032302289086629965,0.04412267611153244,0.21005398380305107
2026-05-15,0.4767784698053797,False,calm,0.5259005535087959,0.45840751594526946,0.31814182069265,0.3577845270215607,0.4097541301172306,0.4176260146794683,0.37893595656626544,0.44916071844512745,0.4516708624941541,0.4686516760270233,0.36936996112494874,0.4415384574907139,0.5287381327203218,0.00349901294742296,0.059152455125911385,6.60447771159323e-05,0.0081267937783564,0.000630391944894708,0.025107607311225577,0.0007627401901967145,0.02761775136025224,0.009573157396946247,0.09784251323911425,0.0024129791073654325,0.04912208370341625
2026-05-18,0.7635933068225705,False,calm,0.5041501764666348,0.738224275307664,0.5287099376133645,0.5313726677936448,0.5971927618079709,0.5871094209328123,0.5038375714635964,0.513982905215782,0.5170544900849396,0.5507068661811084,0.40035929870826814,0.4740313244402147,0.5611995385692644,0.03114656197874922,0.17648388588975827,0.04532063660899077,0.21288644064146212,0.06078138815839115,0.2465388167376309,0.06230535259030224,0.2496104016067885,0.0674730420518814,0.2597557353589741,0.06731073788888704,0.2594431303559357
2026-05-19,0.5823622264963989,False,calm,0.6371114145892174,0.7150533602458702,0.5112733267291222,0.5169982747989941,0.5816714448428917,0.5730749305769515,0.5508397449200454,0.5775349160541279,0.5712579477768411,0.5965980109063439,0.47343772897539377,0.5482619713995395,0.6326612759550218,8.6253865495385e-05,0.009287295919447436,0.000202657557766433,0.014235784409944996,0.00012330500588162354,0.01110427871955777,2.3302926106058894e-05,0.004827310442271027,0.0009936668447315465,0.03152248157635351,0.002997473596822817,0.05474918809281848
2026-05-20,0.6061383221688195,False,calm,0.616094739383699,0.8128719118799189,0.5848838862410963,0.5776813466416688,0.6471963816409418,0.632323066262191,0.6003951634779645,0.6026975483381484,0.596743233363389,0.6256738249099224,0.42924783197494437,0.5037697698369785,0.5902694466253876,0.0006856408232353573,0.02618474409337157,0.00038163586734764045,0.01953550274110294,8.826769366192543e-05,0.009395088805430496,1.1838924553831044e-05,0.0034407738306710955,3.2983871748342796e-05,0.005743158690854955,9.913024375674883e-05,0.009956417214879498
2026-05-21,0.6652691018275041,False,calm,0.5896406183521017,0.7500939386583048,0.5376421140345425,0.5387361752451758,0.605143798987243,0.5942988079456955,0.5536317177053284,0.5672192110531461,0.5638955071782796,0.5923991400867181,0.4311933120619438,0.5057537142630923,0.5921875181744679,0.005036782613670286,0.07097029388180864,0.005310031324103611,0.07286996174078597,0.01027660569210527,0.10137359464922446,0.009613781080863533,0.098049890774358,0.012462905533642212,0.11163738412217572,0.005719667512789215,0.07562848347540241
2026-05-22,0.41937989410267534,False,calm,0.6261212481413965,0.699856620636491,0.4998374540166621,0.5075707702399367,0.5714917254971559,0.5638703525566371,0.5355869121427691,0.5695701227444978,0.5641663380056017,0.5882495156930616,0.44780983806236807,0.5226036303901889,0.608372491553468,0.020877492584236046,0.14449045845396175,0.02851694909608025,0.16886962159038627,0.020963114338055235,0.14478644390292633,0.02255710477948291,0.15019022864182247,0.013504071041770677,0.11620701804009376,0.042741987469763834,0.20674135403872113
2026-05-26,0.35110752777504506,False,calm,0.5466590001922897,0.6531161044207004,0.46466421240708944,0.478574653898962,0.5401820268787818,0.5355598899655374,0.464102676970114,0.5167505553252083,0.5169298491122705,0.5408453801151272,0.3647603180025517,0.43665178118825093,0.5237915435013811,0.03402267391765256,0.18445236219049232,0.0360004526106268,0.1897378523400821,0.027497042253666042,0.1658223213372254,0.02743761257598414,0.16564302755016325,0.012767903741615886,0.11299514919506892,0.03824037836455241,0.1955514724172447
2026-05-27,0.2959751251765493,False,calm,0.4587118311923207,0.6116068250938644,0.43316210484259293,0.4524790660034511,0.5115713303330087,0.5097175326727683,0.40610358821063125,0.44986610783866343,0.4561891230754168,0.4837593222839063,0.3462159724364918,0.40474942348364756,0.4910723774907236,0.04568581676227975,0.21374240749621903,0.03526290468325471,0.187784197107357,0.02566852512273833,0.16021399789886753,0.02368243454471112,0.15389098266211415,0.012128278370249159,0.11012846303408197,0.026483235484863605,0.1627367060157714
2026-05-28,0.4249794977078316,False,calm,0.41333722538171735,0.5909789495833112,0.41759371211665824,0.43963762572269904,0.4976882314614973,0.49716292778014737,0.38130458179753063,0.4147168202324065,0.42336006767435785,0.45242690368853417,0.324115858124109,0.3810908641197644,0.46632091576185736,0.005210447577004899,0.07218343007231576,0.0007533600950695064,0.027447405980702555,2.6225536333168123e-06,0.0016194300334737566,0.00010532254896459742,0.010262677475425086,0.0019074982797718618,0.04367491591030098,0.00013554250491540584,0.011642272326114256
2026-05-29,0.31331079489649,False,calm,0.4421836728138157,0.5540018664356176,0.38968614829563736,0.4166183378297416,0.47280168892555374,0.4746578147953716,0.38744275192683614,0.421881710934284,0.43074529790343064,0.4595465090812376,0.386722270542523,0.4474173687734042,0.5346665133534039,0.0260328608302501,0.16134701989888162,0.021384884103123197,0.14623571418474762,0.01379086249648715,0.11743450300694064,0.011787643809285715,0.10857091603779401,0.005495547053149087,0.07413195703034614,0.01660821866269394,0.1288728779173257
2026-06-01,0.45180396220220465,False,calm,0.4065217830070057,0.5220968341267611,0.36560659280948,0.3967565461081443,0.4513287690499217,0.455239669939927,0.3684646155461981,0.39290239079404476,0.4027085210204681,0.4297216527472064,0.3328688476629534,0.3904935462428162,0.47620845649861887,1.1804087659045144e-05,0.0034357077377223377,0.00048762839086630415,0.022082309454998228,0.0024103623448293514,0.04909544118173653,0.0034693951143505574,0.05890157140815988,0.006945446701050032,0.08333934665600656,0.002050475752666108,0.045282179195198946
2026-06-02,0.2691119298882286,False,calm,0.43934827215762284,0.49291902861046794,0.3435853461267471,0.37859253077514565,0.4316913440213872,0.4374813787526745,0.36914716174916384,0.40104518048940085,0.41132837190361826,0.43832435854886187,0.39997829280897684,0.46118933974667703,0.548458527973277,0.028348271310917276,0.16836944886444594,0.028632846013229914,0.1692124286606333,0.020225516379516698,0.1422164420153897,0.017406382614191727,0.13193325060117228,0.01000704761347108,0.10003523186093527,0.028980412229262353,0.17023634226939427
2026-06-03,0.36864144683234074,False,calm,0.39003224027193517,0.4670641098820889,0.32407196829709134,0.3624971071507245,0.41429030857120996,0.42174547376335253,0.3313013514935917,0.36939201960510465,0.3798717679310274,0.40441443611065936,0.31291897454125617,0.3690002984979599,0.4535077081501795,0.002820037676289626,0.053104026931011794,0.0012797067619066992,0.03577298927831862,0.0001261201119796067,0.011230321098686658,5.633594872145091e-07,0.0007505727727639133,0.0013942827199068682,0.037340095338749046,0.00045756604397539637,0.021390793439594435
