date,actual,M1 HAR+TS,M4 Log-HAR,M5 Asym-HAR,M6 HAR+Ret,M7 Roll-HAR,M8 KitchSink,M2 EGARCH,M2b Corrected EGARCH,M3 Combined
2025-03-28,0.8932205942986979,0.7583618874040083,0.7302935952496159,0.8230969676025874,0.747456735394668,0.7809580097579093,0.7588581904036503,1.1714250377996882,0.846836514309873,0.8540817925649407
2025-03-31,1.4054738400422284,0.8026635090072114,0.7666425088389738,0.8729802346052907,1.035020824527437,0.8049287106788415,1.025421038850609,1.5148179903892651,1.0986660224097504,1.0536170948694257
2025-04-01,1.1056445212415507,1.0500142692167742,0.9525032283353829,0.9113167003828239,0.9216027512740725,1.0116175263208826,0.9013614350853776,1.376094187757541,0.9969319981234526,1.0879960460406943
2025-04-02,1.1915565198361682,1.0635587323806028,1.0043646990512523,0.9721267889848716,0.9762680118567137,1.0764771603164083,0.957428136630304,1.2548116389982558,0.9079886334887839,0.9930721074141041
2025-04-03,1.1069893947030318,1.066845122011099,1.0114557515240206,0.9631073798056685,0.9679662459991101,1.0570002305097903,0.9515511161447481,1.1473219496825267,0.8291603541602279,0.9223275084182808
2025-04-04,1.7929399439684177,1.0684806896190087,1.0187549806952587,1.1627881216755753,1.7297096889576116,1.0695655849757055,1.6838397684787183,2.476597154755751,1.8039931761460881,1.6106947259688327
2025-04-07,5.506178961625043,1.3419734140376094,1.212748015546282,1.4662598760441838,2.064082782596921,1.275479130026957,2.019238860706076,3.5475664781667233,2.589395660008333,2.3035595493222747
2025-04-08,3.9204256343254973,2.9442108706363137,1.9559944223239316,3.237511694430973,2.3467530293192302,2.567462202173254,2.46062022230615,3.171741523684149,2.3137819273871982,2.892448171871889
2025-04-09,3.6903155364446882,3.0978253332428256,2.205608139139421,3.380223611154668,2.9436721380152866,3.0442299684765493,3.009392250541905,3.1031029574528235,2.2634453778442762,2.8070837287952313
2025-04-10,3.1558798709015448,2.957009989311772,2.232504051116011,2.615598784604185,2.6330832452691784,2.8546459427348103,2.6927852008393116,2.735611645447034,1.9939431774190786,2.394015004207972
2025-04-11,1.7731398142982204,2.872350805206862,2.261686290553474,3.1363931103929654,3.2415993538415964,2.811629067091489,3.24757290862442,3.3495761045003727,2.444198101255575,2.560645933847678
2025-04-14,1.2442660599293307,2.336188594967489,1.8810418396894024,2.2482051783254087,2.2162588922077724,2.3814916499112706,2.202875879698345,2.9590036821031642,2.1577692148502576,2.0183305981646047
2025-04-15,0.8063423729178738,1.7259068593287599,1.4565441143630142,1.67217077476437,1.6514225811192393,1.7591897937977863,1.6368446285287965,2.6262730355410935,1.9137589798655348,1.6762812718468525
2025-04-16,2.243396676406214,1.3243616630858903,1.1179205548503572,1.4405686628211996,1.3326813886464248,1.374451301192471,1.3434969949042235,2.401653380951332,1.7490326606492181,1.4649900457823173
2025-04-17,0.9622639348749206,1.6727704667638879,1.4023781501012798,1.8322315183829923,1.7892989298065927,1.5711274371599635,1.8038200550747843,2.5837810101683365,1.8825971701455244,1.8512620795792207
2025-04-21,1.5936167343836005,1.316169524015426,1.1660031778154858,1.2682442104641227,1.2679302678515942,1.402187725331479,1.2503425151988958,2.3052538307284802,1.6783374086628295,1.5922113259906086
2025-04-22,1.0712559454361394,1.3447977268313398,1.2144612713637493,1.469312633380364,1.565064140599911,1.3136093140592795,1.5642837721540204,2.5366379419327183,1.8480244871752827,1.7410183347152666
2025-04-23,1.3983672274854708,1.2467551540365207,1.1420841931564127,1.1775954863515317,1.1901608730763327,1.2938516136853955,1.2018290488800072,2.260834167279041,1.6457619527250247,1.5422572719400054
2025-04-24,1.0674367404653475,1.3246180891656214,1.2252948031757442,1.209650747720616,1.21658035851158,1.3317767536985872,1.2053691781691536,2.0376519439379552,1.4800625749323773,1.4342507229409254
2025-04-25,0.8364848084757647,1.2010052981169725,1.1305797855971191,1.127053781251091,1.1428434525713875,1.2711127711293582,1.1483434784338418,1.8288147164080324,1.3267586323872342,1.3088747152182352
2025-04-28,1.0964136246664695,1.0650862097892881,1.0169863110080095,1.0192329078144056,1.0206544173761591,1.1163179952325732,1.0109669300953446,1.6499256259976696,1.1954391202361083,1.1290458416922307
2025-04-29,0.6400742965958788,1.1032280941538974,1.04905053378589,1.0174285407745658,1.0182324538571421,1.1534262832851438,0.9912335967161741,1.499631791812389,1.0851109110688604,1.0967922977443711
2025-04-30,1.7648631376813666,0.9549199073917579,0.8980968747431335,0.9305439043155314,0.9344892754035566,1.037431709071432,0.9282187066758247,1.3622802192137922,0.9842834013226718,0.953614210449886
2025-05-01,0.7537923132143085,1.3189318136182087,1.1557801466323105,1.14097998678122,1.1493456599390623,1.3594802214800823,1.1051528392931669,1.2470079253468669,0.8996639236316557,1.0945587835116415
2025-05-02,0.7165061983715693,1.0994992686079008,0.9954525666575751,1.0657406173427555,1.0731920070077157,1.2311763837254528,1.065658690394423,1.1397452203140792,0.8209241521642962,0.9219984571060924
2025-05-05,0.6116731137904969,0.9275563813517042,0.8696978030277507,0.8894619120582697,0.9009683512948665,0.9858847080390811,0.9054286973343764,1.0432835764660733,0.7501132604416224,0.7624283377662587
2025-05-06,0.8008047905030211,0.857345870947682,0.7935718863555189,0.9335981338784733,0.9190450153128262,0.9255731629899412,0.923973895908081,1.081898175894838,0.7784595969748579,0.7678511852298975
2025-05-07,0.9762415402101314,0.9161892716110016,0.8506139360234478,0.9987416662502672,0.9938053158865122,0.9704305124470224,0.9989348933997813,1.1699623119904978,0.8431060176345186,0.8443244554723067
2025-05-08,1.0754790851222302,0.9657034399132004,0.8984804926515308,0.8852351902727001,0.8967871592611536,1.0552108601691006,0.8783623796446477,1.072215693993543,0.7713518477165134,0.8687414459753179
2025-05-09,0.5444393039334359,1.0149981897842149,0.9525819950516893,0.9217696511562121,0.9343098207019302,1.090335898626567,0.9178653619944497,0.9849986394833703,0.7073272555892869,0.8411810009530729
2025-05-12,0.7082477544064372,0.8071495569567907,0.76211735962343,0.8759333801088841,0.8044127146223257,0.8819796663605588,0.8148205293084353,0.9436916823485546,0.6770045039505584,0.7030586301598344
2025-05-13,0.6590053463072422,0.7734784464747197,0.750863584565599,0.7221397564768571,0.7502718184069224,0.7939854985622133,0.7821378974940807,0.865345080528627,0.6194915639155333,0.6348998598177319
2025-05-14,0.4135505018340854,0.7574188547981852,0.7410424351947539,0.7117860548181242,0.7176981763983064,0.7847589094972328,0.7113643830781143,0.8007393228771015,0.5720655495202992,0.601967625751982
2025-05-15,0.47957514899052056,0.6256817130286135,0.6018462870907659,0.6087775572139373,0.610178503899335,0.6613769864544645,0.6018878570431628,0.7439797540567686,0.530399292118598,0.5215501128268226
2025-05-16,0.5414829760560648,0.5802486888761768,0.5622587696077699,0.5483819682889088,0.5562437151029702,0.613002182321628,0.5514911068896702,0.69225433461951,0.4924285202245079,0.4981873810174063
2025-05-19,0.535827431594898,0.6107567904890897,0.5915896545183611,0.5708747114936414,0.580803946528435,0.6474973968473993,0.5767243003853222,0.6453806983230664,0.45801936180641745,0.4924520718555971
2025-05-20,0.5310899837075028,0.598954336927426,0.582092456939207,0.5583145372445608,0.5644389862689099,0.6389525622278971,0.5525826158385865,0.6041715808072194,0.42776843260807684,0.47508563049511443
2025-05-21,1.152519292204584,0.5876248436173264,0.5698468838153355,0.6365622612150524,0.6043639413085893,0.6294589258464984,0.6110381927238459,0.6448930897155597,0.45766141642075087,0.49837394192947515
2025-05-22,0.6291480926353333,0.8449796011945192,0.7558467417315443,0.9190358826572331,0.9946621934498522,0.8619422077195835,0.9950277739076018,1.0267382375904992,0.7379676017850139,0.8299797962959194
2025-05-23,0.6799356696990553,0.7497105918038981,0.7024599092077993,0.7052474496620373,0.7090537978755336,0.8010201482592899,0.6938650627660081,0.9502628601229434,0.6814720877224908,0.7239449237098945
2025-05-27,1.4619502625835648,0.6925227963809238,0.669806057410997,0.7532982774042692,0.7448741681612422,0.6988038294214142,0.7503521692395285,1.0233603639504862,0.735154159895129,0.7183449089473234
2025-05-28,0.5631100357277419,1.030031365031736,0.8996477837360988,0.8739349944114653,0.8970833483391965,1.0135758609788532,0.8916515854807212,0.9371332080533462,0.67182980319709,0.8296137165203357
2025-05-29,0.794426432331248,0.8215164838667594,0.7472156216731926,0.8905549960059768,0.8812459798207816,0.8674013302568229,0.8863623067835681,0.9901952833733941,0.7107980580321817,0.7310242070060655
2025-05-30,0.9489147299690214,0.7520660325613768,0.7160151947613616,0.6837143067472552,0.6863122984164818,0.7370001828280384,0.6720826033964252,0.912828072066158,0.6539803555975072,0.6602214848498035
2025-06-02,0.7679393697908656,0.8597136161003655,0.8093953669389322,0.9364214413499468,0.7915218870329422,0.8539313662795182,0.8122607909817059,0.8771139490863705,0.6277522626121892,0.690799418915857
2025-06-03,0.4828770558205888,0.8156550100073569,0.7770613050767426,0.7558723913070343,0.7581111081570406,0.8184486842376756,0.7475545545931228,0.8113812274861445,0.5794788124903851,0.6240326096825348
2025-06-04,0.2710307127862875,0.6365926344697906,0.6176162524775878,0.6084776047955717,0.6125421528831602,0.6516005033286899,0.6093609404439212,0.7524891097175829,0.5362290330737013,0.5342811846720799
2025-06-05,0.8148345623530572,0.5007277679013334,0.46720555365474703,0.5434943474653227,0.4988777738628608,0.5016425418609488,0.5050244675479575,0.7178964738380667,0.5108245489437483,0.4454097164596106
2025-06-06,0.46612221353586275,0.6679688228465384,0.6038918289680514,0.7281053654233995,0.6672454747783781,0.6501650985543683,0.6786417834865947,0.7771405371942852,0.554332793662914,0.5805657278390581
2025-06-09,0.32531495327545634,0.5975632167091645,0.5630705464607643,0.5674697299063214,0.5795683850890975,0.6346937908399132,0.5839152751124259,0.7203231160037012,0.5126066505621579,0.5362283997610311
2025-06-10,0.4219236173289739,0.4693887557629245,0.4452375279321227,0.4526559994191125,0.4566583904585589,0.4907826532706131,0.44969895784498043,0.6721785153844991,0.4772497397261818,0.453225976235731
2025-06-11,0.614103776306227,0.47650818619527835,0.45221459753621746,0.4446357480109938,0.45361446395411587,0.48715856301176164,0.4515182115951131,0.6272552961636563,0.44425857901390775,0.4364346032655383
2025-06-12,0.3130604411270663,0.5774193675119342,0.547159738432352,0.6270925683628649,0.5711536460103244,0.5858802103897058,0.5810347078695013,0.6554717374721227,0.46498044993236953,0.496293757799008
2025-06-13,0.7360493609284583,0.47056918952513527,0.4425317507535459,0.45478099700663627,0.4626971662525317,0.5072813040744589,0.46097923253379364,0.612703741006254,0.4335720631511122,0.4358995306205146
2025-06-16,0.4371522635962705,0.5921720298586765,0.5372705201390535,0.6436457730323805,0.699267399375495,0.5972161518059406,0.6988797948081505,0.8376838207038863,0.5987951726054118,0.6192927749594844
2025-06-17,0.5189767105811125,0.5526955973063153,0.521953542811057,0.5232157948981997,0.5353954643504312,0.5885049316013252,0.5392377001482023,0.7748701981283302,0.552665479470045,0.5558445987088194
2025-06-18,0.5511595753701191,0.5426701102248892,0.520334100052259,0.5888566207957763,0.6369036212351837,0.5528549129283992,0.6357679130928726,0.90860922939557,0.6508820799400807,0.61605065665133
2025-06-20,0.6559222500288329,0.5635093130289994,0.5381904057457383,0.6111394650199066,0.5239963456678296,0.5814463810643155,0.5366680579615506,0.8554990835719342,0.6118785226102682,0.6038824291572267
2025-06-23,0.8774988172408712,0.6235009987624429,0.5959827634744929,0.6770364050505046,0.6054480225810528,0.6348005522877896,0.6171922996787983,0.8493603338514292,0.6073702865106692,0.6186025534999928
2025-06-24,0.45332340076537014,0.7281316858700554,0.673635554541159,0.6412737103196464,0.6558483116666021,0.7434243777613424,0.6486477946791985,0.785214922216159,0.5602625408744811,0.640983677867455
2025-06-25,0.34833517305031647,0.6044183838917944,0.5712878217945904,0.5766178304870964,0.5870617780522122,0.6378455996273975,0.5931335785184161,0.7267128301472747,0.5177904236200032,0.5326001627925955
2025-06-26,0.3498234665023177,0.49353429306495167,0.4731067886928625,0.47538104004493104,0.47636445188369125,0.5001902104108813,0.4682270220199705,0.6796772779542739,0.48320289654727644,0.4446975309989203
2025-06-27,0.6068665642847654,0.4666966405526417,0.444061582491257,0.44610294403334605,0.4534170962992965,0.47002416263415303,0.4567173791519023,0.633180119372118,0.44901127645815386,0.4134555674708371
2025-06-30,0.4766040501263639,0.5520481893449591,0.5161494546649003,0.49547272300633627,0.5039038721826254,0.5533095994004424,0.49579891031367507,0.5921654805438886,0.4188512195499544,0.44819140422041115
2025-07-01,0.3562729129045851,0.5233339373215367,0.49743481238139087,0.48438705215194616,0.49402026853882225,0.5543947890040692,0.4892194487288661,0.5550803561635,0.3915807255576888,0.4341713523958997
2025-07-02,0.3046312901557792,0.45328499884996676,0.43384926210391783,0.48996795483308875,0.4384463529391507,0.4773650623087848,0.44637520700160216,0.5409003041626079,0.3811534442862571,0.38777778582781836
2025-07-03,0.32746909306703254,0.410829074434501,0.3923689164811523,0.3917018081296868,0.3988968036710512,0.4264759592881007,0.39809964020179045,0.5086035351039477,0.3574040606371748,0.34593486593118483
2025-07-07,0.6483547437505682,0.407670313700235,0.38853204333412794,0.38454859558703514,0.3944502952321183,0.4191711887083427,0.3983320874792831,0.4780051794493238,0.3349036028931556,0.3285746919470911
2025-07-08,0.2771296132699088,0.5296654006013208,0.4824089222717272,0.5745465428523802,0.5868941318074306,0.5395570898291819,0.5903106389849047,0.629194707281952,0.4460806092896476,0.486286243711079
2025-07-09,0.41300518200640984,0.4339932144793021,0.3974609665897716,0.46741377928921274,0.43348779968886253,0.4754839455469616,0.43932700832738536,0.6122025260186348,0.43358543272494854,0.43017076947369093
2025-07-10,0.40595464920928787,0.4280985375865205,0.4022739721396771,0.39233642545268127,0.4023296620044138,0.439024407881743,0.4008994509259664,0.5728129274567834,0.40462034688835447,0.39979362081530007
2025-07-11,0.36749856488830956,0.4503413563642459,0.4272312341960568,0.41719391861204813,0.42445302850903766,0.4687742695502893,0.41825883791355634,0.5382133625593685,0.37917760556189084,0.38966818638480194
2025-07-14,0.3438024373501125,0.4376375733858902,0.4171257682346913,0.4730080418529447,0.468871528071474,0.4549315855601081,0.4720200759594938,0.5896924622828068,0.4170326890540109,0.4078228366621342
2025-07-15,0.37981125032822277,0.4080982945219023,0.3891542645225205,0.38155772402352267,0.3887413563469823,0.4301311307771808,0.3826805481346581,0.5538535421358984,0.39067858959001145,0.38673613076725977
2025-07-16,0.7586478847819269,0.42114985166799385,0.4026811997522228,0.4550816834619398,0.461691947971491,0.43823901894564343,0.4638667861985813,0.6199345853486551,0.4392711916654974,0.4258102443687761
2025-07-17,0.31064468530488626,0.5824441073688548,0.5211868862260362,0.5020164440550817,0.5129560485270761,0.5913747152249262,0.49818391491447256,0.5807502320440805,0.41045703263982886,0.48509526695312644
2025-07-18,0.29315117885563796,0.4702375218760234,0.4276578305282913,0.45329187266923093,0.4622169276215385,0.5124036494421588,0.4640821187613704,0.5442525657087143,0.38361852509375033,0.40278148719298756
2025-07-21,0.3591948487057733,0.39282686307616005,0.36949669506255134,0.42433237972726495,0.3886328485625582,0.4036074802029706,0.3943441802092366,0.5388617232733098,0.3796543766999083,0.3530955127508257
2025-07-22,0.39790997131505,0.41381618484568683,0.38906473638752814,0.3858155387665604,0.39117218181389235,0.4221477473319761,0.3846724802731119,0.5076844421152306,0.3567282069021284,0.3482217995184028
2025-07-23,0.42782060061797805,0.43755637368153194,0.41127214154281067,0.40480842934274774,0.4093465683054667,0.44977621834046266,0.3990598824888752,0.4890561255243537,0.3430299005282074,0.35234473533370525
2025-07-24,0.23985806899520676,0.43663726028448846,0.4106589825957364,0.39811740851444843,0.41132318964634196,0.459290187824118,0.4135514629042901,0.4599482253971981,0.3216254471575498,0.3550737261024681
2025-07-25,0.23274594787412156,0.3656030068214447,0.34021127423815134,0.3522253945105138,0.35723625826697963,0.39020490977563027,0.3514547389011008,0.4416060746322799,0.3085097701809951,0.3060261191632836
2025-07-28,0.2725642590800431,0.3309312357797163,0.30786005563460495,0.3164731228765945,0.32413870483259277,0.34240765540974,0.32464272273612804,0.41793032214546005,0.29108757934065216,0.27383055239337506
2025-07-29,0.37474433850662,0.3395250799031665,0.3155729556089879,0.3658413452632142,0.32833863328546187,0.35189979953154915,0.334233255141577,0.41468764900401794,0.28870140511727704,0.2824494111133751
2025-07-30,0.6690684503138289,0.3812233073599488,0.35234543042452166,0.41134897520578856,0.39484993839859306,0.3960662502439416,0.39939945864346815,0.4600516269601665,0.32208323243909537,0.3353314468672632
2025-07-31,0.7077006106330667,0.5144822971940753,0.44602027679025547,0.5571864747885957,0.4712947303946564,0.5284256697287796,0.48496054528307286,0.47276759664087453,0.33144048731919434,0.4126913059560675
2025-08-01,0.6577124084102487,0.5962452589045285,0.5199782283582375,0.6455169956498883,0.5903402173338065,0.6217404325521957,0.601255835698056,0.5362136883248209,0.37812833464345413,0.4738009062043064
2025-08-04,0.32690160479989566,0.6065464638874408,0.5465015960457971,0.6569687411336037,0.8053491884663948,0.6262262853223687,0.7951727119944669,0.9376580723495597,0.673537769851753,0.6787581900316049
2025-08-05,0.4989823140733557,0.4828414547610591,0.4460334407970531,0.4654012581688097,0.4775554625241634,0.5011418488386092,0.4934185415308733,0.8619356502253557,0.617816183394245,0.5556441959132282
2025-08-06,0.468296683471134,0.5028743137721686,0.47209583242654163,0.5457048579325691,0.540038968027712,0.4915621916017412,0.5438694084167881,0.9092009008285763,0.6525970933815564,0.5852347338381046
2025-08-07,0.787343020725697,0.506433187861306,0.47732706509171935,0.4679333458874023,0.47618762817672217,0.5128663179900927,0.4761891861159209,0.8393122824140663,0.6011684070805259,0.5613689380200463
2025-08-08,0.309980754891817,0.6236679839755266,0.5599859134819759,0.6773676453546053,0.5611298835969167,0.6231665026180931,0.5784021336485021,0.8066907679271645,0.5771633305277023,0.6113242972615136
2025-08-11,0.4520225069143852,0.4814715546378213,0.43454911691608566,0.46578486284502246,0.47458950377442877,0.5182467625168602,0.47920230853312396,0.7474274776816399,0.5335534662558507,0.511040389855295
2025-08-12,0.5159807482235926,0.4682767325963892,0.4405424187888454,0.507600483272401,0.46331749643652553,0.46444221136583963,0.4708592127095117,0.7459521100441066,0.5324677927780983,0.49200418046327726
2025-08-13,0.3851322317815967,0.51405827911121,0.4823753183618363,0.4683929670133003,0.48023013621038235,0.5201297445543597,0.4836520508989717,0.6917560517549446,0.4925867342633259,0.4902351528145682
2025-08-14,0.29365360846716254,0.4726081719880052,0.4456030568610117,0.4449119568309887,0.4503317799520879,0.48693295539243525,0.4457767249061484,0.6456322555025467,0.45864578218428553,0.4436638677280013
2025-08-15,0.3050830580805672,0.3956372912598086,0.3744276537470159,0.3765405336178448,0.3807636608013041,0.4122004939204299,0.37316207602317214,0.6153825805758275,0.43638606267906493,0.4061993733917878
2025-08-18,0.19554767397544215,0.3832639869268826,0.36277786691405106,0.4138866153208561,0.401785137218439,0.3922285559143245,0.4052477196756331,0.6346222263669137,0.45054387163823134,0.409549987310045
2025-08-19,0.5315200560901568,0.3322994122911094,0.3038845457410767,0.35765400287516674,0.3315284107791997,0.3490388075115457,0.335748292246049,0.6111607085071052,0.4332793288624422,0.37944883525349576
2025-08-20,0.7350236429793704,0.43919541308092386,0.3881135296997389,0.4757116090615058,0.47666036776620546,0.44391030738854426,0.4804364537496011,0.6954765574470378,0.4953245294073795,0.49150458010323395
2025-08-21,0.4570527690526198,0.5815729580711109,0.5046517937915352,0.6302435474666228,0.5546788681054895,0.602095974830224,0.567824723069734,0.7127070995981502,0.5080039064960853,0.5717445025530905
2025-08-22,0.7094888430281162,0.5199969566497773,0.46930996983221746,0.5615354649354041,0.5509417856991501,0.5553697822179222,0.5556526226319931,0.7553636864909182,0.539393455692344,0.5485258261710292
2025-08-25,0.2850487498472789,0.5911658706673198,0.5305116886020312,0.5198037487207425,0.5372363177611201,0.5954635636447505,0.5429895223967727,0.6986723506830035,0.4974216004851035,0.535979259391499
2025-08-26,0.3251655440943306,0.4803598204458602,0.4382743331838934,0.5185235088323443,0.5385057232250812,0.5069659483755891,0.5386324423733224,0.7514724626871532,0.5362509687771263,0.4918792769146517
2025-08-27,0.2548970470932282,0.4224365160359963,0.3968647567521403,0.4016197547063228,0.4060975047694405,0.4214900603829126,0.4041601406437664,0.698991735281516,0.49765647692251463,0.43584123896642274
2025-08-28,0.42249279091734127,0.3795275350385176,0.3536878501838335,0.3659368464445424,0.37095845242608344,0.3932260531862093,0.36779096867889854,0.6526382673663722,0.46356799095210377,0.41093163359018464
2025-08-29,0.4592638677961382,0.4280639588412648,0.39682750901345604,0.3908301022402999,0.39897218808270263,0.43522383750375204,0.3932506926907453,0.6101609203160578,0.4323300164463851,0.4194340105083615
2025-09-02,0.555734951944392,0.45265007642084965,0.42124586219931454,0.48900449615314995,0.510457455632797,0.47724913003362646,0.5118462966572086,0.7072962737354775,0.5037636605985416,0.5039740147294993
2025-09-03,0.39965757913017824,0.5051404865964099,0.4663522694039359,0.546572763869908,0.5737142472929122,0.5250075302573145,0.57512904363792,0.8246057805759709,0.5900334405737636,0.5866701799712264
2025-09-04,0.4204087716278755,0.4653276905095075,0.43647616998000377,0.4337782512399381,0.44311079802837827,0.4923843531198149,0.4412717264132918,0.7640925759018998,0.5455318396939135,0.5248837135532198
2025-09-05,0.8803180640350261,0.45832892958921145,0.43828994841134544,0.4236517993742091,0.43410448899398385,0.46983647403806184,0.43636215239654563,0.7083341485477587,0.5045269169970112,0.4792728317623586
2025-09-08,0.28386512817743154,0.6516189640035808,0.5741445151428066,0.7081319775480355,0.6095390143561914,0.6491011781432511,0.6258628862108496,0.7293453655851564,0.519978632033991,0.5856687358767289
2025-09-09,0.3746143227148983,0.4952954201511943,0.4371758254686642,0.4849798987909328,0.48893213353352083,0.5384470546067562,0.4857288539278572,0.6799109893207043,0.48362443638175484,0.47308348256495714
2025-09-10,0.40298275861641863,0.4283569878098365,0.40037385785422197,0.3993916247456676,0.4038132824536319,0.4292149763848171,0.39747392566452916,0.6354022873198966,0.45089259706191737,0.41403875731608564
2025-09-11,0.39268856145752246,0.45272383265834365,0.4246281807934174,0.4207184199833849,0.42617234156671935,0.46006814293342513,0.42006513838416454,0.5948851843342373,0.42109619220140626,0.4071397359356741
2025-09-12,0.23680740285760832,0.45151062815330645,0.423097265234798,0.42094724677774165,0.4305318572306197,0.4616557827724593,0.43347973517468086,0.5555372196239091,0.39215957530258666,0.3864556381771854
2025-09-15,0.1373359294392104,0.3607772935663216,0.33529970174395707,0.3882387165606999,0.3577916120428736,0.38620020826979745,0.3628772113150393,0.5419159373221668,0.3821424414930524,0.35899027230940056
2025-09-16,0.23786787477116472,0.29325180533733,0.25515013331544173,0.2913898651894367,0.2994905484458278,0.3112198751460225,0.30431258492774194,0.5088521523314146,0.3578272301080222,0.3061662689109599
2025-09-17,0.7935252533864259,0.3077116926439056,0.2727045693784648,0.33128711007408645,0.31770004505731786,0.31995869191617443,0.32093772636943363,0.51967860220654,0.36578903536827106,0.3285304573959513
2025-09-18,0.4918239006723321,0.5446412996265281,0.4360746558890372,0.5909860983267677,0.4852264436813853,0.5492816912826555,0.5018749511402594,0.5268446749022003,0.37105898774801854,0.45879691306739756
