date,actual,crisis_eval,regime_exante,M1,M2_raw,M2d_regime,M2e,M3,M9d,M9e,w9d,w9e,M2e_sq_err,M2e_abs_err,M9e_sq_err,M9e_abs_err,M9d_sq_err,M9d_abs_err,M3_sq_err,M3_abs_err,M1_sq_err,M1_abs_err
2025-10-31,0.541337607545106,False,calm,0.5509623368275882,0.8611762758097529,0.6607209390620524,0.6607209390620524,0.6258907052558738,0.6123441982402779,0.6068868315663014,0.5592441973847928,0.5095226579074725,0.014252379844085143,0.11938333151694647,0.004296700769780867,0.06554922402119545,0.005041935922151673,0.0710065906951719,0.007149226332486647,0.0845530977107678,9.263541376107145e-05,0.009624729282482258
2025-11-03,0.5687268267649516,False,calm,0.5443109392621033,0.7971180452881844,0.6220515006513717,0.6220515006513717,0.570387822035672,0.588394030625783,0.584538043356535,0.5670539365279792,0.5174532235881802,0.002843520845093059,0.05332467388642015,0.00024999457010596425,0.015811216591583466,0.00038679890770350263,0.019667203860831428,2.7589052893554984e-06,0.001660995270720389,0.0005961355625517432,0.024415887502848288
2025-11-04,0.5559747004283241,False,calm,0.5741011064845712,0.7407346103079075,0.5880150349450902,0.5880150349450902,0.5418883712302784,0.5821127472381445,0.5814249032869281,0.5758000536158003,0.5263644141292089,0.0010265830359462752,0.032040334516766134,0.0006477128255440952,0.025450202858604,0.0006831974910323655,0.02613804680982046,0.00019842467027571324,0.014086329198045644,0.00032856659651595363,0.018126406056247157
2025-11-05,0.6560645655404531,False,calm,0.581006199894458,0.9604992345188547,0.7206783091501164,0.7206783091501164,0.6595379175111998,0.6610229087269346,0.6541099675600777,0.5728896718099425,0.5233956017074907,0.004174935863255308,0.06461374360966332,3.820453264887787e-06,0.00195459798037545,2.458516715492725e-05,0.004958343186481473,1.2064173912690115e-05,0.0034733519707467186,0.005633758253447898,0.0750583656459951
2025-11-06,0.7103129986202634,False,calm,0.6146872645113126,0.8854483873815836,0.6753730597322926,0.6753730597322926,0.6406284062869259,0.6507408644673647,0.6477680053715541,0.5941027850878001,0.545115059294881,0.001220799329495139,0.03493993888797087,0.003911876180481095,0.06254499324870932,0.0035488391675309655,0.05957213415289875,0.004855942408663449,0.06968459233333757,0.009144281023875758,0.09562573410895081
2025-11-07,1.008456334410452,False,calm,0.6612773214304443,1.054110014533844,0.7771874612589403,0.7771874612589403,0.752099862670609,0.7316842268264929,0.7260540399668598,0.6074266280777911,0.558852906503789,0.05348529168877,0.23126887315151168,0.07975105590700536,0.2824022944435922,0.07660279953646662,0.2767721075839591,0.06571864060290092,0.256356471739843,0.12053326705377239,0.34717901298000775
2025-11-10,0.6382945614954638,False,calm,0.8028173933021832,0.9699945675192636,0.7264102688320904,0.7264102688320904,0.7676790450638336,0.7536374545684758,0.7572337929618962,0.6436564531748264,0.5965883503197295,0.0077643778794340215,0.08811570733662655,0.014146540781825576,0.11893923146643237,0.013303982982452264,0.11534289307301193,0.016740344588253738,0.12938448356836973,0.02706776218570206,0.16452283180671934
2025-11-11,0.4184221211675579,False,calm,0.7239494167436817,0.8865732386712449,0.6760520882866653,0.6760520882866653,0.6738778993065574,0.6958151391109112,0.698170166716833,0.5873871996434735,0.5382189541110496,0.06637319995779237,0.2576299671191074,0.07825896898863928,0.27974804554927507,0.07694688640372153,0.2773930179433533,0.06525765458460174,0.2554557781389995,0.09334692834206014,0.30552729557612385
2025-11-12,0.39492593894465067,False,calm,0.5730338369388284,0.8203739121538878,0.6360901542970967,0.6360901542970967,0.5482630511663498,0.6055000567211438,0.6023511522616503,0.5148765602318877,0.46493859062921683,0.05816017876656097,0.24116421535244603,0.04302521911960278,0.2074252133169996,0.04434145907734841,0.21057411777649315,0.023512269984489943,0.1533371122216991,0.03172242332790441,0.1781078979941777
2025-11-13,0.7525806577245447,False,calm,0.5153830126894058,0.7645997983990404,0.6024215118885744,0.6024215118885744,0.49359321121646954,0.5595929860197528,0.5552497317508734,0.507935841462319,0.4580354604948017,0.022547769078188208,0.15015914583597034,0.03893949434562654,0.1973309259736713,0.037244241430036545,0.19298767170479192,0.06707449744877311,0.2589874465080752,0.056262722810215784,0.23719764503513896
2025-11-14,1.1584498661942904,True,calm,0.6383843133288711,1.1069613909717455,0.8090917619154657,0.8090917619154657,0.7542482370252218,0.7430432548718824,0.7347852556091332,0.6130894838482753,0.5647143289788018,0.1220510850252941,0.34935810427882463,0.17949170226227285,0.42366461058515714,0.17256265273036614,0.41540661132240797,0.1633789570229292,0.40420162916906854,0.27046817927721417,0.5200655528654192
2025-11-17,1.162680405923115,True,calm,0.8489017108192201,1.0321404004228918,0.7639252678943602,0.7639252678943602,0.8388774732838602,0.7933607370212581,0.7973169262993587,0.653604362412227,0.6070480564298866,0.15900566010433131,0.39875513802875484,0.13349047224277905,0.36536347962375637,0.13639701783777725,0.36931966890185697,0.10484833918578182,0.32380293263925486,0.0984570695011031,0.313778695103895
