date,actual,crisis,M1 HAR+TS,M1 HAR+TS_sq_err,M1 HAR+TS_abs_err,M2b Corrected EGARCH,M2b Corrected EGARCH_sq_err,M2b Corrected EGARCH_abs_err,M3 Combined,M3 Combined_sq_err,M3 Combined_abs_err,M9 Regime,M9 Regime_sq_err,M9 Regime_abs_err
2025-04-11,1.7731398142982204,True,2.895987069981477,1.2607859595954203,1.1228472556832565,2.443023036658908,0.4487435316003385,0.6698832223606876,2.593958589603788,0.6737434618941315,0.8208187753055673,2.6595355065094664,0.7856973231706538,0.8863956922112459
2025-04-14,1.2442660599293371,True,2.3614998761217385,1.2482114000438365,1.1172338161924014,2.1425827270565714,0.8069728344385821,0.8983166671272342,2.0568442319767497,0.6602832856879144,0.8125781720474126,2.2478734671217175,1.0072278277714124,1.0036074071923804
2025-04-15,0.8063423729178759,False,1.730843245677778,0.8547018637338207,0.9245008727599021,1.8891751242574384,1.1725267673736064,1.0828327513395624,1.6842056596615582,0.7706439502124206,0.8778632867436823,1.8105118190978733,1.008356276641443,1.0041694461799975
2025-04-16,2.243396676406214,True,1.3223464598787276,0.8483335013653294,0.9210502165274863,1.719658935676185,0.2743012210649948,0.5237377407300288,1.458641118334211,0.6158412859249007,0.7847555580720029,1.5057394616330435,0.5441381665069112,0.7376572147731704
2025-04-17,0.9622639348749206,False,1.6517966869542637,0.47545541619011294,0.6895327520793432,1.8573225029639615,0.8011298403096043,0.8950585680890409,1.8172243225565703,0.7309572645047568,0.8549603876816497,1.758879614167746,0.6345965404951698,0.7966156792928255
2025-04-21,1.5936167343835967,True,1.323109244331706,0.07317430217417373,0.2705074900518907,1.647404549498832,0.002893129054870739,0.05378781511523534,1.5843198640055238,8.64317988266897e-05,0.009296870378072919,1.4798539760960558,0.012941965173189456,0.1137627582875409
2025-04-22,1.07125594543615,False,1.328039924371925,0.06593801183808848,0.25678397893577487,1.8228355851281928,0.5648719547996207,0.7515796396920427,1.7079982415024428,0.4054407515997744,0.6367422960662927,1.5824062466626363,0.26127463044392757,0.5111503012264862
2025-04-23,1.3983672274854904,True,1.242705929454569,0.02423043970467131,0.15566129803092132,1.6144965100878443,0.04671186679820819,0.21612928260235398,1.5235816489260792,0.015678651336701387,0.1252144214405888,1.4246183588673274,0.0006891218988264668,0.02625113138183699
2025-04-24,1.0674367404653475,False,1.311507328251209,0.059570451822135946,0.24407058778586155,1.4472185263125947,0.14423420486132432,0.3797817858472472,1.4094021385893145,0.11694033351408324,0.341965398123967,1.380062999891488,0.09773517808278046,0.3126262594261404
2025-04-25,0.8364848084757468,False,1.1944560898248588,0.12814343827072514,0.35797128134911205,1.2915380809885435,0.2070734808246056,0.4550532725127967,1.2908149870209809,0.20641591113694424,0.45433017854523405,1.2417645631976846,0.16425167958747405,0.4052797547219378
2025-04-28,1.0964136246664695,False,1.0536975271555105,0.0018246649865657628,0.04271609751095906,1.1593583465671795,0.00396203801515772,0.06294472190070999,1.1097066403809739,0.00017670426678605995,0.013293015714504364,1.1023646620946712,3.5414846471857367e-05,0.005951037428201689
2025-04-29,0.6400742965958788,False,1.08784818478004,0.20050145493956179,0.4477738881841613,1.049467643040208,0.1676029121128865,0.4093933464443291,1.073656532619822,0.18799355539552237,0.4335822360239432,1.0690690710699016,0.18403651652601768,0.4289947744740228
2025-04-30,1.7648631376813666,True,0.9451184289180788,0.6719813875454075,0.8197447087632878,0.9491309057728806,0.6654190741743999,0.815732231908486,0.9394415147033911,0.6813208556795951,0.8254216229779755,0.9468057597802946,0.6692178735383774,0.818057377901072
2025-05-01,0.7537923132143085,False,1.2984998929994387,0.29670634747537394,0.5447075797851302,0.8658692630653796,0.012561242687919503,0.11207694985107108,1.0686039333951756,0.09910635620090251,0.31481162018086706,1.074805253269133,0.10304930768264235,0.3210129400548245
2025-05-02,0.7165061983715736,False,1.0998084404518633,0.14692060878377702,0.38330224208028973,0.7882249130987465,0.005143574042117614,0.07171871472717295,0.9223638456445493,0.042377370940764894,0.20585764727297573,0.9615002048165733,0.06002206319397255,0.2449940064449997
2025-05-05,0.6116731137904653,False,0.9123132905028403,0.09038451585364805,0.300640176712375,0.7185281822919463,0.01141800566445619,0.10685506850148097,0.7496680228126689,0.019042594916046242,0.13799490902220357,0.8276210057685899,0.04663349204979576,0.21594789197812458
2025-05-06,0.8008047905030211,False,0.842455408984442,0.001734774019884883,0.04165061848142093,0.7514397406663372,0.0024369081453782834,0.04936504983668388,0.7569677024534713,0.0019216902886639799,0.04383708804954978,0.805058643630258,1.8095266428103302e-05,0.004253853127236917
2025-05-07,0.9762415402101314,False,0.8992335143104949,0.005930236052959088,0.07700802589963651,0.8212783469609364,0.02401359126198737,0.15496319324919505,0.8331036541972067,0.020488454412249044,0.14313788601292476,0.8637115084203217,0.01266300805461558,0.11253003178980969
2025-05-08,1.0754790851222151,False,0.9523682100979635,0.015156287549236912,0.12311087502425166,0.7494933558577239,0.10626669568410216,0.3259857292644912,0.8586897562486328,0.04699761311345826,0.21678932887358238,0.855114714406527,0.04856045588092124,0.22036437071568815
2025-05-09,0.5444393039334359,False,1.0063186428259197,0.2133325236957579,0.4618793388924838,0.6856912035468588,0.019952099144400496,0.14125189961342288,0.8336057431035834,0.08361722954234262,0.2891664391701475,0.8500755075964812,0.09341348898955852,0.30563620366304534
2025-05-12,0.7082477544064372,False,0.8032463278979839,0.009024728965428804,0.09499857349154672,0.6569263060083689,0.0026338910656755867,0.05132144839806829,0.7013217646635099,4.796933391913335e-05,0.006925989742927241,0.7460540156765256,0.0014293133912221907,0.03780626127008846
2025-05-13,0.6590053463072321,False,0.7623354207791615,0.010677104290374483,0.10333007447192943,0.5992290959130834,0.0035732001111839612,0.05977625039414869,0.6240834047710757,0.0012195420006547225,0.03492194153615635,0.6915284369679289,0.001057751426123904,0.03252309066069681
2025-05-14,0.4135505018340854,False,0.7504271962845834,0.1134859072638942,0.336876694450498,0.5524397301616689,0.01929021774543162,0.1388892283275835,0.5943177159584365,0.032676785702279,0.1807672141243511,0.6669777916427689,0.06422539121977446,0.2534272898086835
2025-05-15,0.47957514899052056,False,0.6196685871979059,0.019626171428766482,0.1400934382073853,0.511624652115793,0.0010271706505768478,0.03204950312527244,0.5149585095387201,0.001251982203683886,0.03538336054819957,0.5823202578927762,0.010556557403336369,0.10274510890225563
2025-05-16,0.5414829760560648,False,0.5710847422046823,0.0008762645591174391,0.029601766148617537,0.474463153636309,0.004491656597175601,0.06701982241975579,0.487338911951883,0.0029315796777177445,0.054144064104181766,0.5353956297913514,3.705578454652032e-05,0.006087346264713411
2025-05-19,0.535827431594898,False,0.602630970659032,0.004462712831493285,0.06680353906413405,0.44085759508737493,0.009019269846265658,0.09496983650752305,0.4833220046650011,0.0027568198570907428,0.0525054269298969,0.5401609300441487,1.877920880965808e-05,0.004333498449250683
2025-05-20,0.531089983707503,False,0.5928695872117934,0.003816719409147324,0.06177960350429035,0.41154565783623037,0.014290845848017033,0.11954432587127267,0.46732841853322976,0.0040655371934731,0.06376156517427328,0.5231907584218388,6.239776011367704e-05,0.007899225285664224
2025-05-21,1.1525192922045666,True,0.5817937640557311,0.3257276284807672,0.5707255281488355,0.444461272212826,0.501346159674624,0.7080580199917406,0.4917819118513354,0.4365738857960506,0.6607373803532313,0.5294061815686197,0.3882699486464058,0.6231131106359469
2025-05-22,0.6291480926353333,False,0.8372512996693354,0.04330694477783674,0.2081032070340021,0.7382090296996268,0.011894287993341772,0.10906093706429343,0.8239885225133028,0.03796279311503193,0.19484042987796946,0.7883000256058548,0.025329337768253347,0.15915193297052144
2025-05-23,0.6799356696990553,False,0.7530309953758314,0.0053429266357939665,0.07309532567677612,0.680008931550918,5.367298938357789e-09,7.326185186273815e-05,0.7313010589833551,0.0026384032163276594,0.05136538928429979,0.7230976074906246,0.0018629528739232976,0.043161937791569294
2025-05-27,1.4619502625835537,True,0.6877738392646374,0.5993491344228697,0.7741764233189162,0.735215811397798,0.5281429625402615,0.7267344511857556,0.717422292888431,0.5543218976583415,0.7445279696951227,0.7078159956691259,0.5687184925345614,0.7541342669144278
2025-05-28,0.5631100357277177,False,1.023076809064409,0.2115694325737671,0.4599667733366912,0.669513419137045,0.01132168000095231,0.10640338340932731,0.8248198453483511,0.06849202445166817,0.2617098096206334,0.8441205283383679,0.07896689695728032,0.28101049261065025
2025-05-29,0.7944264323312424,False,0.8294122116371326,0.0012240047536404548,0.0349857793058902,0.7097426994600046,0.007171334613007173,0.08468373287123787,0.7451146170864098,0.0024316551227405083,0.049311815244832635,0.7826368215337385,0.0001389949227566219,0.011789610797503958
2025-05-30,0.9489147299690214,False,0.745633709705845,0.041323173199237936,0.2032810202631764,0.6512044718120775,0.08863139781187415,0.29771025815694385,0.6579626895982196,0.08465308979593268,0.2909520403708018,0.7030692210419724,0.060440014259599696,0.24584550892704893
2025-06-02,0.7679393697908469,False,0.8560976380197856,0.0077718802571255,0.08815826822893869,0.6246315072708576,0.02053714346004815,0.14330786251998928,0.6918301452972763,0.005792614053012728,0.0761092244935706,0.7469707018867255,0.000439685033673328,0.02096866790412133
2025-06-03,0.4828770558205888,False,0.8154405541254962,0.11059848040479814,0.3325634983049074,0.5751922423335081,0.008522093660915069,0.09231518651291926,0.6287339814882006,0.021274242765207226,0.14585692566761177,0.7090324625484861,0.05114626799226063,0.22615540672789725
2025-06-04,0.2710307127862875,False,0.6351634360382473,0.13259264014288838,0.36413272325195983,0.5310973495052623,0.06763465553431923,0.26006663671897484,0.536767355772809,0.07061596342574598,0.2657366429865215,0.5973954254491026,0.1065139256714819,0.32636471266281514
2025-06-05,0.8148345623530572,False,0.49584762967432033,0.10175266321978899,0.31898693267873685,0.5058000129656998,0.09550235271504705,0.3090345493873574,0.44506921174670694,0.1367264145090371,0.36976535060635024,0.49883101516935585,0.09985824183268176,0.3160035471837013
2025-06-06,0.46612221353586275,False,0.6581612371548186,0.03687898659252187,0.1920390236189558,0.5513187405214429,0.00725844821040469,0.08519652698558017,0.5735827157643637,0.011547759539201658,0.10746050222850095,0.6096863249797122,0.020610654094662024,0.14356411144384945
2025-06-09,0.32531495327545634,False,0.5977801576986921,0.07423728762139564,0.27246520442323574,0.5085947277253459,0.03359147572240238,0.18327977444988952,0.5392992224480714,0.04578926745333817,0.21398426917261504,0.5658206995712164,0.057843014001280495,0.24050574629576005
2025-06-10,0.4219236173289739,False,0.4651840678332723,0.0018714665778348553,0.04326045050429844,0.47273982398888126,0.0025822868593024153,0.05081620665990738,0.4513759308809857,0.0008674387735660198,0.029452313552011833,0.4675574416277847,0.002082445920134735,0.0456338242988108
2025-06-11,0.614103776306227,False,0.4702320400082616,0.020699076505391312,0.14387173629796546,0.43930330575830717,0.0305552045037742,0.17480047054791986,0.4317101393562425,0.03326743879984277,0.18239363694998456,0.45965144811735104,0.02385552168296426,0.154452328188876
2025-06-12,0.3130604411270663,False,0.5718547568574337,0.06697449785434907,0.2587943157303674,0.4614609995329185,0.02202272573516875,0.1484005584058522,0.49286827826840646,0.032330858297446696,0.17980783714134013,0.52734171362765,0.045916463744469414,0.2142812725005837
2025-06-13,0.7360493609284423,False,0.4694204465260346,0.07109097799540647,0.2666289144024077,0.4295934798957057,0.09391520701955083,0.30645588103273663,0.436942838885698,0.08946471152850667,0.2991065220427443,0.4570121354300063,0.07786177321386503,0.279037225498436
2025-06-16,0.4371522635962528,False,0.5849091676552315,0.02183210269709423,0.14775690405897868,0.6006341026121411,0.02672631168801682,0.1634818390158883,0.6140614614133306,0.03129686427228197,0.1769091978170778,0.5917662800740453,0.02390549409139509,0.1546140164777925
2025-06-17,0.5189767105811125,False,0.5527957936282555,0.001143730378149554,0.033819083047142984,0.5528231368339691,0.001145580570090061,0.03384642625285661,0.5592171507619607,0.001619293025948419,0.04024044018084816,0.5528053193130836,0.0011443747687407935,0.03382860873197113
