date,actual,crisis_eval,regime_exante,M1,M2_raw,M2b_pooled,M2c_regime,M3,M9,M9c,w9,w9c,m9_c_active,m9_k_active,m9c_c_active,m9c_k_active,M2c_regime_sq_err,M2c_regime_abs_err,M9c_sq_err,M9c_abs_err,M9_sq_err,M9_abs_err,M3_sq_err,M3_abs_err,M1_sq_err,M1_abs_err
2025-05-01,0.7537923132142923,False,crisis,1.2984998929994411,1.192587428710099,0.8658986955267879,0.9072470372058069,1.0686080470659953,1.07482047152553,1.0720041343656685,0.517056870810097,0.5788986719964989,0.9000000000000002,1.0,0.6500000000000001,1.0,0.023548352315311927,0.1534547239915146,0.10125876312047546,0.31821182115137625,0.10305907842870514,0.32102815831123777,0.09910894628058632,0.31481573385170303,0.29670634747539426,0.5447075797851488
2025-05-02,0.7165061983715736,False,calm,1.0998084404518547,1.0883240871069317,0.7882539015732588,0.7449158453907757,0.9223654719269314,0.9615130724569012,0.9201793819048395,0.4438881503467468,0.5061504834049864,0.9000000000000002,1.0,0.6500000000000001,1.0,0.0008071080437556601,0.028409647019202122,0.04148276569057542,0.2036731835332659,0.06002836834906358,0.24500687408532762,0.042378040508739646,0.20585927355535782,0.1469206087837704,0.3833022420802811
2025-05-05,0.6116731137904969,False,calm,0.9123132905028365,0.9947292618909516,0.7185539398487384,0.68758447663378,0.7496648696982128,0.8276322629098306,0.8001272396200008,0.437042275932167,0.49920634987288987,0.9000000000000002,1.0,0.6500000000000001,1.0,0.005762535008724572,0.07591136284328304,0.03551495754216246,0.18845412582950383,0.046638354088346594,0.21595914911933367,0.01904172469849463,0.13799175590771584,0.09038451585362675,0.30064017671233956
2025-05-06,0.8008047905030211,False,calm,0.8424554089844539,1.0389167432732709,0.7514603078444422,0.714651451583802,0.7569615803765531,0.805067094328346,0.7820746119599038,0.41088271992334535,0.4724485708628156,0.9000000000000002,1.0,0.6500000000000001,1.0,0.007422397806929825,0.08615333891921906,0.00035081958825705227,0.018730178543117315,1.8167233899379165e-05,0.004262303825324887,0.0019222270741936233,0.04384321012646797,0.0017347740198858724,0.04165061848143281
2025-05-07,0.9762415402101314,False,calm,0.899233514310501,1.1326944907262078,0.8212964915543663,0.772094869080636,0.8330972795226832,0.8637197764078954,0.8333696301155431,0.4556722421092255,0.5180477114246167,0.9000000000000002,1.0,0.6500000000000001,1.0,0.04167586333325438,0.20414667112949547,0.02041238269407613,0.14287191009458833,0.012661147329166187,0.112521763802236,0.020490279367756138,0.14314426068744823,0.005930236052958148,0.0770080258996304
2025-05-08,1.0754790851222302,False,calm,0.952368210097964,1.0363017551506781,0.7495129291124001,0.7130496445607581,0.8586862025352662,0.8551240973704557,0.8227131848613383,0.47937678652018306,0.5417675178922499,0.9000000000000002,1.0,0.6500000000000001,1.0,0.1313550993857016,0.3624294405614721,0.06389060033469918,0.25276590026089196,0.048556320627084704,0.22035498775177453,0.04699915394036518,0.21679288258696405,0.015156287549240493,0.12311087502426621
2025-05-09,0.5444393039334218,False,calm,1.006318642825927,0.9506266393546379,0.6857107661408057,0.6605694818416502,0.8336059095851452,0.8500850405329623,0.8162819218187047,0.4873043167507907,0.5496375478286825,0.9000000000000002,1.0,0.6500000000000001,1.0,0.013486218220996788,0.11613017790822844,0.07389840889872397,0.27184261788528297,0.09341931630147571,0.30564573659954053,0.08361732582413936,0.2891666056517235,0.21333252369577768,0.4618793388925052
2025-05-12,0.7082477544064372,False,calm,0.8032463278979813,0.9119995675489067,0.6569452289417461,0.6369085273755563,0.7013222651234272,0.7460614121100393,0.7281052178082444,0.39087140285288263,0.4517380286004605,0.9000000000000002,1.0,0.6500000000000001,1.0,0.00508928531336357,0.07133922703088091,0.0003943188527541153,0.019857463401807274,0.001429872708925188,0.03781365770360212,4.796240180908575e-05,0.006925489283009956,0.009024728965428318,0.09499857349154417
2025-05-13,0.6590053463072321,False,calm,0.7623354207791594,0.834511409410169,0.5992398841867301,0.5894432731983,0.6240795790073624,0.6915331203247386,0.6765411105917305,0.43411550023808154,0.49623023016302137,0.9000000000000002,1.0,0.6500000000000001,1.0,0.004838882015212405,0.06956207310893203,0.0003075030290414909,0.017535764284498434,0.0010580560825339713,0.032527774017506506,0.0012198092214846423,0.034925767299869626,0.010677104290374047,0.10333007447192732
2025-05-14,0.4135505018340854,False,calm,0.7504271962845832,0.7716816315919496,0.5524506188722808,0.5509569877364255,0.5943159208094759,0.6669823811071205,0.6540153647357208,0.4214883208314183,0.48333950343058857,0.9000000000000002,1.0,0.6500000000000001,1.0,0.018880542368029992,0.13740648590234011,0.05782335029030227,0.24046486290163532,0.06422771743186222,0.25343187927303507,0.032676136697348465,0.1807654189753905,0.11348590726389404,0.3368766944504978
2025-05-15,0.47957514899052056,False,calm,0.6196685871979053,0.7168760044659063,0.5116369296094545,0.5173858836559285,0.5149578821512312,0.582324501942902,0.5783283816674574,0.3456772402518015,0.40417591732390934,0.9000000000000002,1.0,0.6500000000000001,1.0,0.0014296516559378835,0.03781073466540796,0.00975220096414522,0.09875323267693681,0.010557429532133051,0.10274935295238141,0.0012519378059220503,0.03538273316071061,0.019626171428766326,0.14009343820738474
2025-05-16,0.5414829760560469,False,calm,0.5710847422046816,0.6669745140110157,0.474475345444131,0.4868188010828146,0.4873388636199594,0.5354001330789323,0.5349137696687919,0.36936996112494874,0.42924783197494437,0.9000000000000002,1.0,0.6500000000000001,1.0,0.0029881720255041547,0.05466417497323228,4.3154472558351886e-05,0.006569206387255,3.700097868423227e-05,0.006082842977114589,0.0029315849114916873,0.05414411243608752,0.0008762645591184579,0.029601766148634745
2025-05-19,0.535827431594898,False,calm,0.6026309706590247,0.6218471388775237,0.44086903962247725,0.45917609563576417,0.48332166110596275,0.5401653494399201,0.5385312027456982,0.38615773698319317,0.44682878781869934,0.9000000000000002,1.0,0.6500000000000001,1.0,0.0058754273043200005,0.07665133595913382,7.310378435899585e-06,0.002703771150800227,1.881753123016146e-05,0.004337917845022132,0.002756855934636742,0.05250577048893523,0.004462712831492305,0.06680353906412673
2025-05-20,0.531089983707503,False,calm,0.5928695872117895,0.5824873595752018,0.4115578559696762,0.43506632229981146,0.46733009021673616,0.5231954458983039,0.5226679743753563,0.384278175693148,0.4448679365131724,0.9000000000000002,1.0,0.6500000000000001,1.0,0.009220543550138998,0.09602366140769159,7.093024119076716e-05,0.008422009332146763,6.232372722087462e-05,0.007894537809199131,0.004065324017953937,0.06375989349076688,0.003816719409146844,0.06177960350428646
